device_id,account_id,reading_time,is_online,utilization_pct,downstream_mbps,upstream_mbps,latency_ms
DVC000684,ACCT000684,2026-06-02 12:00:00,True,26.9,191.9,23.1,29.5
DVC000684,ACCT000684,2026-06-03 12:00:00,True,53.1,215.3,28.9,41.4
DVC000684,ACCT000684,2026-06-04 12:00:00,True,36.1,201.2,23.0,37.0
DVC000684,ACCT000684,2026-06-05 12:00:00,True,54.9,232.7,30.8,36.5
DVC000684,ACCT000684,2026-06-06 12:00:00,True,43.9,227.8,27.1,38.9
DVC000684,ACCT000684,2026-06-07 12:00:00,True,53.0,243.3,29.9,48.1
DVC000684,ACCT000684,2026-06-08 12:00:00,True,44.0,226.6,25.9,34.6
DVC000684,ACCT000684,2026-06-09 12:00:00,True,58.6,249.6,20.2,55.6
DVC000684,ACCT000684,2026-06-10 12:00:00,True,48.0,226.7,21.6,38.5
DVC000684,ACCT000684,2026-06-11 12:00:00,True,51.8,236.5,23.1,45.2
DVC000684,ACCT000684,2026-06-12 12:00:00,True,48.1,218.9,32.3,39.6
DVC000684,ACCT000684,2026-06-13 12:00:00,True,44.4,213.5,21.4,35.8
DVC000684,ACCT000684,2026-06-14 12:00:00,True,58.2,216.6,20.5,50.4
DVC000684,ACCT000684,2026-06-15 12:00:00,True,39.3,214.7,20.7,34.5
DVC000684,ACCT000684,2026-06-16 12:00:00,True,51.6,230.9,31.7,39.5
DVC000684,ACCT000684,2026-06-17 12:00:00,True,45.7,220.6,23.8,43.9
DVC000684,ACCT000684,2026-06-18 12:00:00,True,56.5,212.5,26.8,50.7
DVC000684,ACCT000684,2026-06-19 12:00:00,True,41.1,219.4,23.7,30.0
DVC000684,ACCT000684,2026-06-20 12:00:00,True,41.8,222.1,22.6,26.8
DVC000684,ACCT000684,2026-06-21 12:00:00,True,51.6,212.2,28.5,43.4
DVC000684,ACCT000684,2026-06-22 12:00:00,True,53.9,220.4,25.1,48.3
DVC000684,ACCT000684,2026-06-23 12:00:00,True,51.4,216.7,19.7,43.7
DVC000684,ACCT000684,2026-06-24 12:00:00,True,57.5,217.3,18.0,47.5
DVC000684,ACCT000684,2026-06-25 12:00:00,True,60.0,224.0,29.3,56.5
DVC000684,ACCT000684,2026-06-26 12:00:00,True,45.2,209.7,24.7,41.5
DVC000684,ACCT000684,2026-06-27 12:00:00,True,42.5,222.3,24.0,38.5
DVC000684,ACCT000684,2026-06-28 12:00:00,True,48.8,222.8,18.8,43.4
DVC000684,ACCT000684,2026-06-29 12:00:00,True,48.9,213.1,24.0,42.6
DVC000685,ACCT000685,2026-05-31 12:00:00,True,54.8,140.8,17.0,47.3
DVC000685,ACCT000685,2026-06-01 12:00:00,True,58.0,152.3,20.9,53.9
DVC000685,ACCT000685,2026-06-02 12:00:00,True,60.5,154.8,15.8,46.8
DVC000685,ACCT000685,2026-06-03 12:00:00,True,52.4,138.8,11.3,56.7
DVC000685,ACCT000685,2026-06-04 12:00:00,True,54.2,160.7,16.0,45.7
DVC000685,ACCT000685,2026-06-05 12:00:00,True,52.3,139.8,14.3,39.7
DVC000685,ACCT000685,2026-06-06 12:00:00,True,45.9,154.0,19.9,39.4
DVC000685,ACCT000685,2026-06-07 12:00:00,True,36.0,142.5,12.5,35.1
DVC000685,ACCT000685,2026-06-08 12:00:00,True,39.6,149.6,19.4,39.8
DVC000685,ACCT000685,2026-06-09 12:00:00,True,40.8,141.8,13.0,29.9
DVC000685,ACCT000685,2026-06-10 12:00:00,True,57.8,147.2,19.4,40.6
DVC000685,ACCT000685,2026-06-11 12:00:00,True,67.5,153.0,13.9,48.8
DVC000685,ACCT000685,2026-06-12 12:00:00,True,50.3,153.6,18.8,48.0
DVC000685,ACCT000685,2026-06-13 12:00:00,True,72.2,153.9,22.7,49.3
DVC000685,ACCT000685,2026-06-14 12:00:00,True,44.7,136.7,20.1,41.7
DVC000685,ACCT000685,2026-06-15 12:00:00,True,49.9,141.2,14.1,36.3
DVC000685,ACCT000685,2026-06-16 12:00:00,True,51.8,159.2,23.1,45.6
DVC000685,ACCT000685,2026-06-17 12:00:00,True,60.8,153.3,18.7,46.9
DVC000685,ACCT000685,2026-06-18 12:00:00,True,33.6,135.3,17.4,34.2
DVC000685,ACCT000685,2026-06-19 12:00:00,True,66.2,168.5,23.2,59.9
DVC000685,ACCT000685,2026-06-20 12:00:00,True,55.0,156.9,18.3,40.6
DVC000685,ACCT000685,2026-06-21 12:00:00,True,37.7,139.9,19.7,32.9
DVC000685,ACCT000685,2026-06-22 12:00:00,True,45.9,155.5,15.5,45.9
DVC000685,ACCT000685,2026-06-23 12:00:00,True,44.7,149.1,22.3,44.7
DVC000685,ACCT000685,2026-06-24 12:00:00,True,50.1,145.0,17.2,53.5
DVC000685,ACCT000685,2026-06-25 12:00:00,True,49.2,139.9,20.7,43.8
DVC000685,ACCT000685,2026-06-26 12:00:00,True,38.5,145.1,17.2,34.2
DVC000685,ACCT000685,2026-06-27 12:00:00,True,44.4,149.7,16.2,36.7
DVC000685,ACCT000685,2026-06-28 12:00:00,True,45.6,147.9,20.2,37.7
DVC000685,ACCT000685,2026-06-29 12:00:00,True,51.4,156.0,19.8,40.3
DVC000687,ACCT000687,2026-05-31 12:00:00,True,40.8,209.1,17.6,25.1
DVC000687,ACCT000687,2026-06-01 12:00:00,True,50.7,235.1,27.7,37.8
DVC000687,ACCT000687,2026-06-02 12:00:00,True,51.0,215.1,20.2,35.0
DVC000687,ACCT000687,2026-06-03 12:00:00,True,47.9,218.7,24.4,40.6
DVC000687,ACCT000687,2026-06-04 12:00:00,True,47.3,223.5,27.8,34.5
DVC000687,ACCT000687,2026-06-05 12:00:00,True,25.2,203.0,27.3,24.7
DVC000687,ACCT000687,2026-06-06 12:00:00,True,38.9,197.4,27.5,38.9
DVC000687,ACCT000687,2026-06-07 12:00:00,True,49.7,219.0,19.7,40.7
DVC000687,ACCT000687,2026-06-08 12:00:00,True,45.3,207.1,20.3,31.1
DVC000687,ACCT000687,2026-06-09 12:00:00,True,46.8,217.4,32.5,43.5
DVC000687,ACCT000687,2026-06-10 12:00:00,True,42.0,209.8,19.6,38.3
DVC000687,ACCT000687,2026-06-11 12:00:00,True,44.2,222.6,27.1,48.5
DVC000687,ACCT000687,2026-06-12 12:00:00,True,51.9,217.9,31.7,44.9
DVC000687,ACCT000687,2026-06-13 12:00:00,True,39.1,226.2,33.4,31.3
DVC000687,ACCT000687,2026-06-14 12:00:00,True,36.4,219.9,21.4,39.3
DVC000687,ACCT000687,2026-06-15 12:00:00,True,23.3,184.2,18.7,24.9
DVC000687,ACCT000687,2026-06-16 12:00:00,True,47.9,214.1,29.4,43.2
DVC000687,ACCT000687,2026-06-17 12:00:00,True,46.0,230.9,25.3,38.6
DVC000687,ACCT000687,2026-06-18 12:00:00,True,52.5,227.5,33.2,41.5
DVC000687,ACCT000687,2026-06-19 12:00:00,True,54.0,219.5,29.6,46.2
DVC000687,ACCT000687,2026-06-20 12:00:00,True,25.0,207.4,23.0,23.6
DVC000687,ACCT000687,2026-06-21 12:00:00,True,70.9,242.0,32.2,53.3
DVC000687,ACCT000687,2026-06-22 12:00:00,True,54.0,219.7,32.3,50.0
DVC000687,ACCT000687,2026-06-23 12:00:00,True,42.7,206.4,20.9,40.4
DVC000687,ACCT000687,2026-06-24 12:00:00,True,37.9,199.8,24.1,30.1
DVC000687,ACCT000687,2026-06-25 12:00:00,True,31.3,208.1,25.8,26.9
DVC000687,ACCT000687,2026-06-26 12:00:00,True,59.4,251.2,29.1,42.9
DVC000687,ACCT000687,2026-06-27 12:00:00,True,51.4,233.3,20.1,43.9
DVC000687,ACCT000687,2026-06-28 12:00:00,True,44.7,209.5,26.8,44.8
DVC000687,ACCT000687,2026-06-29 12:00:00,True,49.3,217.2,31.1,46.0
DVC000688,ACCT000688,2026-05-31 12:00:00,True,58.4,156.9,21.0,38.4
DVC000688,ACCT000688,2026-06-01 12:00:00,True,41.1,135.9,16.9,43.2
DVC000688,ACCT000688,2026-06-02 12:00:00,True,38.0,131.3,17.9,37.0
DVC000688,ACCT000688,2026-06-03 12:00:00,True,34.3,138.2,16.7,34.5
DVC000688,ACCT000688,2026-06-04 12:00:00,True,47.7,150.9,14.6,38.8
DVC000688,ACCT000688,2026-06-05 12:00:00,True,53.6,159.2,22.1,49.8
DVC000688,ACCT000688,2026-06-06 12:00:00,True,50.7,154.6,16.3,45.8
DVC000688,ACCT000688,2026-06-07 12:00:00,True,65.5,169.2,21.2,47.6
DVC000688,ACCT000688,2026-06-08 12:00:00,True,44.5,137.8,18.6,41.1
DVC000688,ACCT000688,2026-06-09 12:00:00,True,41.4,139.4,11.3,38.9
DVC000688,ACCT000688,2026-06-10 12:00:00,True,35.3,139.3,14.8,28.2
DVC000688,ACCT000688,2026-06-11 12:00:00,True,39.7,130.9,15.2,34.2
DVC000688,ACCT000688,2026-06-12 12:00:00,True,55.3,163.8,21.4,35.1
DVC000688,ACCT000688,2026-06-13 12:00:00,True,50.1,137.7,12.1,44.1
DVC000688,ACCT000688,2026-06-14 12:00:00,True,40.8,134.4,18.9,27.9
DVC000688,ACCT000688,2026-06-15 12:00:00,True,42.4,132.0,13.6,36.7
DVC000688,ACCT000688,2026-06-16 12:00:00,True,56.3,148.3,16.6,51.0
DVC000688,ACCT000688,2026-06-17 12:00:00,True,47.3,142.8,11.7,44.8
DVC000688,ACCT000688,2026-06-18 12:00:00,True,42.1,143.0,11.9,42.0
DVC000688,ACCT000688,2026-06-19 12:00:00,True,48.2,149.5,18.6,33.7
DVC000688,ACCT000688,2026-06-20 12:00:00,True,45.8,156.4,19.4,45.0
DVC000688,ACCT000688,2026-06-21 12:00:00,True,58.5,162.4,19.2,59.6
DVC000688,ACCT000688,2026-06-22 12:00:00,True,45.4,144.3,14.7,31.8
DVC000688,ACCT000688,2026-06-23 12:00:00,True,54.1,146.5,19.6,37.1
DVC000688,ACCT000688,2026-06-24 12:00:00,True,62.6,166.7,22.0,42.4
DVC000688,ACCT000688,2026-06-25 12:00:00,True,47.8,144.7,16.6,37.1
DVC000688,ACCT000688,2026-06-26 12:00:00,True,63.9,152.8,13.8,58.6
DVC000688,ACCT000688,2026-06-27 12:00:00,True,67.8,156.2,14.3,49.4
DVC000688,ACCT000688,2026-06-28 12:00:00,True,55.1,142.2,19.6,44.7
DVC000688,ACCT000688,2026-06-29 12:00:00,False,0.0,0.0,0.0,0.0
DVC000689,ACCT000689,2026-05-31 12:00:00,True,64.3,156.0,14.2,44.1
DVC000689,ACCT000689,2026-06-01 12:00:00,True,38.3,131.4,18.5,34.0
DVC000689,ACCT000689,2026-06-02 12:00:00,True,50.6,145.5,13.1,46.1
DVC000689,ACCT000689,2026-06-03 12:00:00,True,63.3,157.8,22.4,43.7
DVC000689,ACCT000689,2026-06-04 12:00:00,True,65.9,160.7,19.6,55.7
DVC000689,ACCT000689,2026-06-05 12:00:00,True,54.3,151.7,22.5,37.9
DVC000689,ACCT000689,2026-06-06 12:00:00,True,52.6,142.6,13.0,40.7
DVC000689,ACCT000689,2026-06-07 12:00:00,True,64.2,148.8,21.2,42.6
DVC000689,ACCT000689,2026-06-08 12:00:00,True,57.9,161.0,23.4,54.5
DVC000689,ACCT000689,2026-06-09 12:00:00,True,61.8,148.7,17.4,51.9
DVC000689,ACCT000689,2026-06-10 12:00:00,True,51.1,148.4,12.1,39.4
DVC000689,ACCT000689,2026-06-11 12:00:00,True,59.2,146.9,13.3,48.7
DVC000689,ACCT000689,2026-06-12 12:00:00,True,63.7,159.1,21.1,45.8
DVC000689,ACCT000689,2026-06-13 12:00:00,True,66.5,156.4,22.8,44.3
DVC000689,ACCT000689,2026-06-14 12:00:00,True,71.9,176.4,24.9,51.0
DVC000689,ACCT000689,2026-06-15 12:00:00,True,43.5,136.9,17.3,33.9
DVC000689,ACCT000689,2026-06-16 12:00:00,True,42.4,151.0,12.1,42.1
DVC000689,ACCT000689,2026-06-17 12:00:00,True,59.5,152.1,13.2,55.2
DVC000689,ACCT000689,2026-06-18 12:00:00,True,48.3,135.4,12.3,39.4
DVC000689,ACCT000689,2026-06-19 12:00:00,True,61.0,158.5,18.2,49.8
DVC000689,ACCT000689,2026-06-20 12:00:00,True,58.1,148.6,20.2,45.5
DVC000689,ACCT000689,2026-06-21 12:00:00,True,50.2,149.2,16.8,38.6
DVC000689,ACCT000689,2026-06-22 12:00:00,True,49.2,143.6,17.9,34.6
DVC000689,ACCT000689,2026-06-23 12:00:00,True,59.1,159.5,21.3,40.8
DVC000689,ACCT000689,2026-06-24 12:00:00,True,43.0,133.7,12.3,44.1
DVC000689,ACCT000689,2026-06-25 12:00:00,True,36.9,144.4,17.5,37.8
DVC000689,ACCT000689,2026-06-26 12:00:00,True,53.0,143.1,14.2,44.3
DVC000689,ACCT000689,2026-06-27 12:00:00,True,68.6,152.8,19.3,50.0
DVC000689,ACCT000689,2026-06-28 12:00:00,True,48.2,153.4,20.0,44.3
DVC000689,ACCT000689,2026-06-29 12:00:00,True,72.5,169.6,18.5,62.3
DVC000690,ACCT000690,2026-05-31 12:00:00,True,35.0,218.8,21.8,38.3
DVC000690,ACCT000690,2026-06-01 12:00:00,True,48.6,215.9,21.0,43.5
DVC000690,ACCT000690,2026-06-02 12:00:00,True,45.4,226.1,22.5,40.9
DVC000690,ACCT000690,2026-06-03 12:00:00,True,26.5,202.5,16.7,17.8
DVC000690,ACCT000690,2026-06-04 12:00:00,True,47.7,222.3,26.0,42.0
DVC000690,ACCT000690,2026-06-05 12:00:00,True,42.6,199.0,28.8,37.1
DVC000690,ACCT000690,2026-06-06 12:00:00,True,39.4,222.2,28.3,37.4
DVC000690,ACCT000690,2026-06-07 12:00:00,True,57.8,232.5,29.9,48.2
DVC000690,ACCT000690,2026-06-08 12:00:00,True,38.1,194.3,26.6,35.5
DVC000690,ACCT000690,2026-06-09 12:00:00,True,56.7,224.9,27.5,46.2
DVC000690,ACCT000690,2026-06-10 12:00:00,True,41.5,221.3,18.5,40.3
DVC000690,ACCT000690,2026-06-11 12:00:00,True,34.2,196.2,19.7,33.4
DVC000690,ACCT000690,2026-06-12 12:00:00,True,47.7,219.7,21.1,40.0
DVC000690,ACCT000690,2026-06-13 12:00:00,True,54.5,226.5,25.8,36.1
DVC000690,ACCT000690,2026-06-14 12:00:00,True,45.8,223.9,29.7,43.0
DVC000690,ACCT000690,2026-06-15 12:00:00,True,52.4,228.4,33.9,38.9
DVC000690,ACCT000690,2026-06-16 12:00:00,True,38.8,196.0,16.2,39.1
DVC000690,ACCT000690,2026-06-17 12:00:00,True,27.2,207.8,20.5,28.1
DVC000690,ACCT000690,2026-06-18 12:00:00,True,58.1,216.3,27.3,53.2
DVC000690,ACCT000690,2026-06-19 12:00:00,True,39.2,194.2,28.4,34.0
DVC000690,ACCT000690,2026-06-20 12:00:00,True,48.9,222.0,24.1,44.6
DVC000690,ACCT000690,2026-06-21 12:00:00,True,35.7,199.4,29.6,28.6
DVC000690,ACCT000690,2026-06-22 12:00:00,True,51.4,211.2,26.4,32.7
DVC000690,ACCT000690,2026-06-23 12:00:00,True,33.2,201.4,19.9,37.4
DVC000690,ACCT000690,2026-06-24 12:00:00,True,42.9,218.5,30.4,39.6
DVC000690,ACCT000690,2026-06-25 12:00:00,True,58.6,237.2,28.7,43.1
DVC000690,ACCT000690,2026-06-26 12:00:00,True,48.8,209.5,25.4,32.9
DVC000690,ACCT000690,2026-06-27 12:00:00,True,43.8,212.4,21.0,34.3
DVC000690,ACCT000690,2026-06-28 12:00:00,True,45.9,223.1,18.3,48.2
DVC000690,ACCT000690,2026-06-29 12:00:00,True,43.5,220.0,26.0,30.7
DVC000691,ACCT000691,2026-05-31 12:00:00,True,54.2,222.0,30.6,32.3
DVC000691,ACCT000691,2026-06-01 12:00:00,True,70.5,228.6,26.3,45.6
DVC000691,ACCT000691,2026-06-02 12:00:00,True,66.3,229.4,23.5,49.4
DVC000691,ACCT000691,2026-06-03 12:00:00,True,71.6,257.3,38.3,50.4
DVC000691,ACCT000691,2026-06-04 12:00:00,True,65.5,255.8,24.2,46.9
DVC000691,ACCT000691,2026-06-05 12:00:00,True,63.9,245.5,24.0,42.2
DVC000691,ACCT000691,2026-06-06 12:00:00,True,58.5,217.3,20.2,48.5
DVC000691,ACCT000691,2026-06-07 12:00:00,True,76.9,245.5,28.4,53.6
DVC000691,ACCT000691,2026-06-08 12:00:00,True,63.5,227.7,21.4,51.9
DVC000691,ACCT000691,2026-06-09 12:00:00,True,50.8,215.8,24.5,43.4
DVC000691,ACCT000691,2026-06-10 12:00:00,True,81.4,245.5,19.8,60.5
DVC000691,ACCT000691,2026-06-11 12:00:00,True,66.8,229.2,27.3,55.4
DVC000691,ACCT000691,2026-06-12 12:00:00,True,64.7,248.4,22.0,56.1
DVC000691,ACCT000691,2026-06-13 12:00:00,True,69.0,247.3,34.8,52.0
DVC000691,ACCT000691,2026-06-14 12:00:00,True,65.7,243.1,22.7,58.3
DVC000691,ACCT000691,2026-06-15 12:00:00,True,67.9,258.6,26.2,45.6
DVC000691,ACCT000691,2026-06-16 12:00:00,True,63.3,221.0,21.1,51.1
DVC000691,ACCT000691,2026-06-17 12:00:00,True,63.9,236.4,23.4,51.3
DVC000691,ACCT000691,2026-06-18 12:00:00,True,71.0,227.7,29.0,62.6
DVC000691,ACCT000691,2026-06-19 12:00:00,True,82.8,268.4,28.2,58.2
DVC000691,ACCT000691,2026-06-20 12:00:00,True,64.7,232.5,24.9,44.6
DVC000691,ACCT000691,2026-06-21 12:00:00,True,82.7,264.5,26.1,56.2
DVC000691,ACCT000691,2026-06-22 12:00:00,True,59.7,226.1,31.4,53.6
DVC000691,ACCT000691,2026-06-23 12:00:00,True,78.5,236.5,25.3,57.9
DVC000691,ACCT000691,2026-06-24 12:00:00,True,65.8,249.7,24.0,48.8
DVC000691,ACCT000691,2026-06-25 12:00:00,True,64.6,250.7,37.5,51.1
DVC000691,ACCT000691,2026-06-26 12:00:00,True,78.5,240.3,28.7,54.8
DVC000691,ACCT000691,2026-06-27 12:00:00,True,62.2,227.8,21.9,50.5
DVC000691,ACCT000691,2026-06-28 12:00:00,True,60.5,235.9,30.5,46.4
DVC000691,ACCT000691,2026-06-29 12:00:00,True,70.8,236.2,33.6,57.1
DVC000693,ACCT000693,2026-05-31 12:00:00,True,34.4,219.1,19.6,33.2
DVC000693,ACCT000693,2026-06-01 12:00:00,True,35.7,196.2,26.9,34.6
DVC000693,ACCT000693,2026-06-02 12:00:00,True,34.5,204.7,28.9,38.7
DVC000693,ACCT000693,2026-06-03 12:00:00,True,35.7,196.0,24.9,29.7
DVC000693,ACCT000693,2026-06-04 12:00:00,True,49.6,208.8,23.8,36.8
DVC000693,ACCT000693,2026-06-05 12:00:00,True,31.9,186.5,26.0,33.3
DVC000693,ACCT000693,2026-06-06 12:00:00,True,34.5,202.7,27.1,31.8
DVC000693,ACCT000693,2026-06-07 12:00:00,True,37.9,218.0,30.9,30.0
DVC000693,ACCT000693,2026-06-08 12:00:00,True,56.3,242.0,31.4,51.7
DVC000693,ACCT000693,2026-06-09 12:00:00,True,37.2,193.2,28.6,41.4
DVC000693,ACCT000693,2026-06-10 12:00:00,True,47.6,224.4,23.6,34.2
DVC000693,ACCT000693,2026-06-11 12:00:00,True,33.4,207.6,17.0,30.0
DVC000693,ACCT000693,2026-06-12 12:00:00,True,34.9,215.3,29.9,36.1
DVC000693,ACCT000693,2026-06-13 12:00:00,True,37.1,217.0,31.7,29.2
DVC000693,ACCT000693,2026-06-14 12:00:00,True,30.7,185.7,18.0,31.6
DVC000693,ACCT000693,2026-06-15 12:00:00,True,46.2,203.6,19.5,45.5
DVC000693,ACCT000693,2026-06-16 12:00:00,True,41.4,210.9,30.8,38.2
DVC000693,ACCT000693,2026-06-17 12:00:00,True,45.4,200.1,16.8,30.5
DVC000693,ACCT000693,2026-06-18 12:00:00,True,45.5,218.5,26.1,43.4
DVC000693,ACCT000693,2026-06-19 12:00:00,True,34.1,191.1,27.2,23.7
DVC000693,ACCT000693,2026-06-20 12:00:00,True,40.9,211.2,31.4,34.6
DVC000693,ACCT000693,2026-06-21 12:00:00,True,45.4,230.0,33.5,45.1
DVC000693,ACCT000693,2026-06-22 12:00:00,True,41.3,225.9,32.0,29.6
DVC000693,ACCT000693,2026-06-23 12:00:00,True,38.6,215.3,28.5,31.0
DVC000693,ACCT000693,2026-06-24 12:00:00,True,27.4,204.5,18.3,23.4
DVC000693,ACCT000693,2026-06-25 12:00:00,True,42.1,196.1,25.0,32.0
DVC000693,ACCT000693,2026-06-26 12:00:00,True,24.1,206.7,30.4,26.3
DVC000693,ACCT000693,2026-06-27 12:00:00,True,29.3,193.5,28.2,33.8
DVC000693,ACCT000693,2026-06-28 12:00:00,True,38.5,214.1,28.7,34.0
DVC000693,ACCT000693,2026-06-29 12:00:00,True,36.3,219.5,20.2,35.3
DVC000694,ACCT000694,2026-05-31 12:00:00,True,61.3,164.5,17.7,45.4
DVC000694,ACCT000694,2026-06-01 12:00:00,True,41.5,137.6,19.2,32.8
DVC000694,ACCT000694,2026-06-02 12:00:00,True,39.5,149.1,18.4,29.6
DVC000694,ACCT000694,2026-06-03 12:00:00,True,50.5,159.4,23.4,42.4
DVC000694,ACCT000694,2026-06-04 12:00:00,True,44.1,153.6,19.6,35.4
DVC000694,ACCT000694,2026-06-05 12:00:00,True,43.4,144.3,20.7,28.9
DVC000694,ACCT000694,2026-06-06 12:00:00,True,60.4,168.3,22.8,43.1
DVC000694,ACCT000694,2026-06-07 12:00:00,True,74.3,156.0,21.4,54.6
DVC000694,ACCT000694,2026-06-08 12:00:00,True,49.4,136.7,12.8,39.5
DVC000694,ACCT000694,2026-06-09 12:00:00,True,54.2,150.9,14.1,49.8
DVC000694,ACCT000694,2026-06-10 12:00:00,True,62.2,148.7,15.0,43.7
DVC000694,ACCT000694,2026-06-11 12:00:00,True,42.6,153.0,21.2,39.1
DVC000694,ACCT000694,2026-06-12 12:00:00,True,46.3,149.3,14.8,39.7
DVC000694,ACCT000694,2026-06-13 12:00:00,True,60.7,165.4,14.3,56.2
DVC000694,ACCT000694,2026-06-14 12:00:00,True,60.1,157.4,15.5,48.9
DVC000694,ACCT000694,2026-06-15 12:00:00,True,44.4,151.2,19.7,47.1
DVC000694,ACCT000694,2026-06-16 12:00:00,True,63.6,160.3,20.9,50.8
DVC000694,ACCT000694,2026-06-17 12:00:00,True,42.6,148.5,15.9,39.4
DVC000694,ACCT000694,2026-06-18 12:00:00,True,64.0,153.8,19.4,52.2
DVC000694,ACCT000694,2026-06-19 12:00:00,True,56.6,156.0,16.4,42.6
DVC000694,ACCT000694,2026-06-20 12:00:00,True,37.4,127.7,13.6,35.0
DVC000694,ACCT000694,2026-06-21 12:00:00,True,34.9,139.2,20.2,48.7
DVC000694,ACCT000694,2026-06-22 12:00:00,True,48.5,156.6,18.1,45.0
DVC000694,ACCT000694,2026-06-23 12:00:00,True,48.7,140.8,16.1,39.5
DVC000694,ACCT000694,2026-06-24 12:00:00,True,68.9,173.2,23.8,50.8
DVC000694,ACCT000694,2026-06-25 12:00:00,True,53.4,155.0,14.3,46.9
DVC000694,ACCT000694,2026-06-26 12:00:00,True,40.1,151.0,17.4,38.6
DVC000694,ACCT000694,2026-06-27 12:00:00,True,76.6,166.6,23.4,55.0
DVC000694,ACCT000694,2026-06-28 12:00:00,True,58.4,159.5,21.6,41.6
DVC000694,ACCT000694,2026-06-29 12:00:00,True,58.6,145.5,17.1,43.5
DVC000695,ACCT000695,2026-05-31 12:00:00,True,61.1,154.1,21.0,45.8
DVC000695,ACCT000695,2026-06-01 12:00:00,True,41.5,147.6,15.6,38.6
DVC000695,ACCT000695,2026-06-02 12:00:00,True,61.0,148.6,12.6,57.6
DVC000695,ACCT000695,2026-06-03 12:00:00,True,54.4,141.2,17.8,51.7
DVC000695,ACCT000695,2026-06-04 12:00:00,True,32.3,137.0,18.5,35.8
DVC000695,ACCT000695,2026-06-05 12:00:00,True,58.3,143.4,12.7,46.3
DVC000695,ACCT000695,2026-06-06 12:00:00,True,47.5,147.0,19.6,39.3
DVC000695,ACCT000695,2026-06-07 12:00:00,True,60.5,152.2,15.4,46.4
DVC000695,ACCT000695,2026-06-08 12:00:00,True,58.9,145.6,12.1,49.8
DVC000695,ACCT000695,2026-06-09 12:00:00,True,51.5,150.9,22.1,39.8
DVC000695,ACCT000695,2026-06-10 12:00:00,True,65.0,168.4,15.2,45.4
DVC000695,ACCT000695,2026-06-11 12:00:00,True,57.7,162.7,16.2,46.9
DVC000695,ACCT000695,2026-06-12 12:00:00,True,49.3,153.1,14.3,45.4
DVC000695,ACCT000695,2026-06-13 12:00:00,True,65.8,157.4,22.8,51.8
DVC000695,ACCT000695,2026-06-14 12:00:00,True,68.0,170.9,23.6,49.7
DVC000695,ACCT000695,2026-06-15 12:00:00,True,56.2,147.5,11.9,54.3
DVC000695,ACCT000695,2026-06-16 12:00:00,True,40.6,140.2,12.6,40.9
DVC000695,ACCT000695,2026-06-17 12:00:00,True,53.5,152.8,13.1,38.4
DVC000695,ACCT000695,2026-06-18 12:00:00,True,50.5,159.7,21.4,53.0
DVC000695,ACCT000695,2026-06-19 12:00:00,True,46.4,148.6,21.9,47.3
DVC000695,ACCT000695,2026-06-20 12:00:00,True,57.5,156.0,23.1,45.1
DVC000695,ACCT000695,2026-06-21 12:00:00,True,42.2,142.4,19.0,33.0
DVC000695,ACCT000695,2026-06-22 12:00:00,True,48.2,154.5,17.4,48.8
DVC000695,ACCT000695,2026-06-23 12:00:00,True,56.4,144.8,15.8,34.7
DVC000695,ACCT000695,2026-06-24 12:00:00,True,60.2,151.8,16.4,41.2
DVC000695,ACCT000695,2026-06-25 12:00:00,True,55.9,156.9,23.1,48.6
DVC000695,ACCT000695,2026-06-26 12:00:00,True,48.5,147.3,18.5,47.5
DVC000695,ACCT000695,2026-06-27 12:00:00,True,56.2,154.9,23.0,52.6
DVC000695,ACCT000695,2026-06-28 12:00:00,True,40.0,148.1,13.7,33.8
DVC000695,ACCT000695,2026-06-29 12:00:00,True,37.6,136.4,14.3,36.5
DVC000696,ACCT000696,2026-05-31 12:00:00,True,64.8,256.7,24.2,50.1
DVC000696,ACCT000696,2026-06-01 12:00:00,True,66.7,235.8,25.9,54.9
DVC000696,ACCT000696,2026-06-02 12:00:00,True,41.7,211.8,21.0,37.2
DVC000696,ACCT000696,2026-06-03 12:00:00,True,63.2,232.6,31.3,47.0
DVC000696,ACCT000696,2026-06-04 12:00:00,True,71.0,265.2,22.0,53.4
DVC000696,ACCT000696,2026-06-05 12:00:00,True,59.2,225.8,22.8,47.1
DVC000696,ACCT000696,2026-06-06 12:00:00,True,68.3,237.4,19.4,51.1
DVC000696,ACCT000696,2026-06-07 12:00:00,True,59.0,222.7,18.3,41.2
DVC000696,ACCT000696,2026-06-08 12:00:00,True,57.7,245.1,29.2,50.0
DVC000696,ACCT000696,2026-06-09 12:00:00,True,71.5,261.1,27.3,54.5
DVC000696,ACCT000696,2026-06-10 12:00:00,True,44.4,228.0,23.0,39.8
DVC000696,ACCT000696,2026-06-11 12:00:00,True,49.3,214.7,19.3,47.8
DVC000696,ACCT000696,2026-06-12 12:00:00,True,74.6,253.5,22.0,51.5
DVC000696,ACCT000696,2026-06-13 12:00:00,True,50.4,222.8,27.9,37.1
DVC000696,ACCT000696,2026-06-14 12:00:00,True,64.3,253.8,21.6,47.8
DVC000696,ACCT000696,2026-06-15 12:00:00,True,45.7,230.6,22.8,44.3
DVC000696,ACCT000696,2026-06-16 12:00:00,True,58.8,235.1,29.1,45.7
DVC000696,ACCT000696,2026-06-17 12:00:00,True,51.9,224.3,22.8,43.7
DVC000696,ACCT000696,2026-06-18 12:00:00,True,60.7,227.3,30.3,43.3
