session_id,customer_id,session_start,session_end,duration_seconds,device_type,browser,os,entry_page,exit_page,page_views,referrer,authenticated,converted
WSN000000001426,CUST000764,2026-06-19 12:55:00,2026-06-19 13:02:11,431.8,Mobile,Chrome,Android,/outage-status,/outage-status,11,Direct,True,False
WSN000000001427,CUST000764,2026-06-23 17:47:00,2026-06-23 17:48:31,91.2,Desktop,Edge,Windows,/account,/support,3,Direct,True,True
WSN000000001428,CUST000765,2026-06-05 14:19:00,2026-06-05 14:25:01,361.0,Tablet,Safari,iOS,/outage-status,/account,9,Direct,True,False
WSN000000001429,CUST000766,2026-06-22 16:34:00,2026-06-22 16:38:38,278.7,Desktop,Chrome,Windows,/support,/account,9,Direct,True,True
WSN000000001430,CUST000766,2026-06-27 18:54:00,2026-06-27 18:59:54,354.7,Desktop,Chrome,Windows,/upgrade,/outage-status,10,Social,True,False
WSN000000001431,CUST000766,2026-06-15 17:27:00,2026-06-15 17:28:42,102.4,Desktop,Edge,Windows,/home,/upgrade,5,Direct,True,False
WSN000000001432,CUST000766,2026-06-01 09:15:00,2026-06-01 09:18:51,231.6,Desktop,Edge,Windows,/outage-status,/billing,7,Direct,False,False
WSN000000001433,CUST000767,2026-06-29 16:29:00,2026-06-29 16:30:11,71.6,Desktop,Chrome,Windows,/upgrade,/home,3,Search,True,False
WSN000000001434,CUST000767,2026-06-22 01:27:00,2026-06-22 01:28:23,83.4,Desktop,Chrome,macOS,/upgrade,/outage-status,2,Direct,False,False
WSN000000001435,CUST000767,2026-06-02 04:06:00,2026-06-02 04:12:14,374.6,Mobile,Chrome,Android,/billing,/home,9,Direct,True,False
WSN000000001436,CUST000767,2026-06-23 14:56:00,2026-06-23 14:58:12,132.6,Desktop,Chrome,Windows,/account,/billing,3,Direct,True,True
WSN000000001437,CUST000767,2026-06-04 16:29:00,2026-06-04 16:30:19,79.7,Desktop,Safari,macOS,/support,/support,4,Search,False,False
WSN000000001438,CUST000767,2026-06-05 02:52:00,2026-06-05 02:53:21,81.1,Mobile,Safari,iOS,/outage-status,/billing,6,Search,True,False
WSN000000001439,CUST000768,2026-06-15 13:43:00,2026-06-15 13:44:20,80.3,Desktop,Chrome,Windows,/support,/plans,6,Ad,True,False
WSN000000001440,CUST000768,2026-06-02 21:01:00,2026-06-02 21:04:40,220.2,Mobile,Firefox,Android,/billing,/home,8,Email,True,True
WSN000000001441,CUST000768,2026-06-26 16:07:00,2026-06-26 16:07:41,41.4,Desktop,Chrome,Windows,/support,/support,1,Search,True,False
WSN000000001442,CUST000768,2026-06-15 21:10:00,2026-06-15 21:15:50,350.2,Tablet,Chrome,Android,/support,/home,10,Search,False,False
WSN000000001443,CUST000768,2026-06-15 08:48:00,2026-06-15 08:54:54,414.8,Desktop,Edge,Windows,/upgrade,/support,11,Ad,False,False
WSN000000001444,CUST000770,2026-06-20 10:03:00,2026-06-20 10:05:26,146.1,Mobile,Safari,iOS,/outage-status,/upgrade,7,Email,True,False
WSN000000001445,CUST000770,2026-06-15 16:13:00,2026-06-15 16:14:18,78.7,Mobile,Safari,iOS,/home,/support,2,Direct,False,False
WSN000000001446,CUST000770,2026-06-12 08:51:00,2026-06-12 08:53:49,169.8,Mobile,Firefox,Android,/plans,/home,4,Search,True,False
WSN000000001447,CUST000770,2026-06-28 07:58:00,2026-06-28 07:59:13,73.8,Desktop,Chrome,Windows,/billing,/outage-status,2,Social,True,True
WSN000000001448,CUST000770,2026-06-27 18:13:00,2026-06-27 18:18:10,310.0,Desktop,Chrome,Windows,/plans,/billing,12,Direct,True,True
WSN000000001449,CUST000770,2026-05-31 02:32:00,2026-05-31 02:34:35,155.8,Mobile,Safari,iOS,/support,/upgrade,4,Search,True,True
WSN000000001450,CUST000771,2026-06-08 22:19:00,2026-06-08 22:22:51,231.8,Desktop,Chrome,Windows,/account,/billing,10,Social,True,True
WSN000000001451,CUST000771,2026-06-19 12:56:00,2026-06-19 12:58:42,162.2,Tablet,Chrome,Android,/home,/upgrade,9,Direct,True,False
WSN000000001452,CUST000771,2026-06-10 04:12:00,2026-06-10 04:15:18,198.7,Mobile,Chrome,Android,/upgrade,/outage-status,12,Direct,False,False
WSN000000001453,CUST000771,2026-06-19 02:39:00,2026-06-19 02:42:47,227.2,Mobile,Chrome,Android,/upgrade,/outage-status,12,Search,False,False
WSN000000001454,CUST000771,2026-06-10 08:07:00,2026-06-10 08:13:05,365.3,Desktop,Chrome,Windows,/plans,/billing,12,Direct,False,False
WSN000000001455,CUST000771,2026-06-11 19:09:00,2026-06-11 19:10:09,69.3,Mobile,Chrome,Android,/plans,/upgrade,4,Direct,False,False
WSN000000001456,CUST000771,2026-06-08 06:04:00,2026-06-08 06:05:46,106.1,Tablet,Chrome,Android,/plans,/home,6,Direct,True,False
WSN000000001457,CUST000771,2026-06-22 16:48:00,2026-06-22 16:52:07,247.5,Mobile,Chrome,Android,/plans,/billing,12,Direct,True,False
WSN000000001458,CUST000772,2026-06-17 09:22:00,2026-06-17 09:24:46,166.8,Mobile,Safari,iOS,/plans,/home,8,Search,True,False
WSN000000001459,CUST000772,2026-06-20 04:34:00,2026-06-20 04:37:06,186.0,Desktop,Safari,macOS,/account,/upgrade,6,Search,False,False
WSN000000001460,CUST000772,2026-06-22 12:25:00,2026-06-22 12:27:45,165.2,Mobile,Safari,iOS,/upgrade,/billing,5,Email,False,False
WSN000000001461,CUST000772,2026-06-09 13:19:00,2026-06-09 13:20:23,83.6,Mobile,Chrome,Android,/account,/support,3,Direct,True,False
WSN000000001462,CUST000772,2026-06-14 02:03:00,2026-06-14 02:04:50,110.6,Mobile,Safari,iOS,/plans,/home,3,Direct,True,False
WSN000000001463,CUST000772,2026-06-09 16:46:00,2026-06-09 16:46:40,40.6,Mobile,Safari,iOS,/outage-status,/outage-status,1,Social,False,False
WSN000000001464,CUST000772,2026-06-27 04:29:00,2026-06-27 04:32:34,214.8,Desktop,Chrome,Windows,/outage-status,/account,7,Search,False,False
WSN000000001465,CUST000773,2026-06-26 07:14:00,2026-06-26 07:15:29,89.3,Mobile,Chrome,Android,/account,/account,3,Search,True,False
WSN000000001466,CUST000773,2026-06-27 01:50:00,2026-06-27 01:52:12,132.7,Desktop,Chrome,Windows,/outage-status,/upgrade,3,Direct,False,False
WSN000000001467,CUST000776,2026-06-13 00:38:00,2026-06-13 00:39:09,69.0,Mobile,Safari,iOS,/billing,/account,2,Social,True,True
WSN000000001468,CUST000776,2026-06-02 16:19:00,2026-06-02 16:19:51,51.2,Mobile,Safari,iOS,/home,/billing,2,Email,True,False
WSN000000001469,CUST000776,2026-06-26 14:28:00,2026-06-26 14:31:57,237.5,Desktop,Chrome,Windows,/home,/support,7,Direct,False,False
WSN000000001470,CUST000776,2026-06-22 10:30:00,2026-06-22 10:32:47,167.9,Desktop,Safari,macOS,/outage-status,/billing,4,Search,True,False
WSN000000001471,CUST000776,2026-06-27 21:02:00,2026-06-27 21:03:08,68.5,Desktop,Firefox,macOS,/upgrade,/billing,2,Direct,True,False
WSN000000001472,CUST000780,2026-06-16 23:04:00,2026-06-16 23:12:14,494.8,Mobile,Safari,iOS,/support,/upgrade,11,Email,False,False
WSN000000001473,CUST000780,2026-06-21 12:49:00,2026-06-21 12:54:19,319.5,Mobile,Safari,iOS,/plans,/plans,12,Email,True,False
WSN000000001474,CUST000780,2026-06-28 05:24:00,2026-06-28 05:24:34,34.7,Desktop,Safari,macOS,/plans,/plans,1,Direct,True,False
WSN000000001475,CUST000780,2026-06-07 22:50:00,2026-06-07 22:51:03,63.2,Desktop,Edge,Windows,/home,/support,3,Search,True,False
WSN000000001476,CUST000780,2026-06-23 14:56:00,2026-06-23 14:58:10,130.4,Mobile,Safari,iOS,/plans,/upgrade,4,Direct,False,False
WSN000000001477,CUST000780,2026-06-22 00:35:00,2026-06-22 00:37:58,178.1,Mobile,Firefox,Android,/account,/support,6,Search,True,False
WSN000000001478,CUST000780,2026-06-17 08:25:00,2026-06-17 08:25:17,17.7,Desktop,Safari,macOS,/plans,/plans,1,Ad,True,True
WSN000000001479,CUST000781,2026-06-13 04:53:00,2026-06-13 04:59:59,419.6,Desktop,Chrome,macOS,/plans,/outage-status,10,Ad,False,False
WSN000000001480,CUST000781,2026-06-15 16:27:00,2026-06-15 16:27:43,43.2,Mobile,Safari,iOS,/billing,/home,5,Email,False,False
WSN000000001481,CUST000781,2026-06-23 07:46:00,2026-06-23 07:47:16,76.8,Tablet,Safari,iOS,/upgrade,/support,3,Direct,True,False
WSN000000001482,CUST000781,2026-06-09 18:37:00,2026-06-09 18:43:47,407.7,Desktop,Safari,macOS,/support,/home,12,Direct,False,False
WSN000000001483,CUST000781,2026-06-21 20:14:00,2026-06-21 20:16:14,134.0,Mobile,Safari,iOS,/upgrade,/home,3,Ad,True,False
WSN000000001484,CUST000781,2026-06-06 15:40:00,2026-06-06 15:41:06,66.5,Mobile,Chrome,Android,/home,/home,2,Search,True,False
WSN000000001485,CUST000781,2026-06-08 07:03:00,2026-06-08 07:03:42,42.1,Mobile,Chrome,Android,/outage-status,/outage-status,1,Social,True,False
WSN000000001486,CUST000786,2026-06-22 09:53:00,2026-06-22 09:56:40,220.8,Desktop,Safari,macOS,/support,/home,6,Search,False,False
WSN000000001487,CUST000786,2026-06-29 01:22:00,2026-06-29 01:23:58,118.3,Desktop,Chrome,Windows,/upgrade,/outage-status,5,Social,True,False
WSN000000001488,CUST000789,2026-06-08 18:34:00,2026-06-08 18:37:12,192.6,Desktop,Safari,macOS,/billing,/outage-status,6,Direct,True,True
WSN000000001489,CUST000789,2026-06-14 20:43:00,2026-06-14 20:45:03,123.1,Desktop,Safari,macOS,/outage-status,/billing,3,Email,True,True
WSN000000001490,CUST000789,2026-06-24 02:35:00,2026-06-24 02:36:20,80.6,Desktop,Chrome,Windows,/account,/outage-status,2,Direct,True,False
WSN000000001491,CUST000789,2026-06-02 05:05:00,2026-06-02 05:05:36,36.2,Mobile,Chrome,Android,/plans,/plans,1,Direct,True,False
WSN000000001492,CUST000789,2026-06-07 20:30:00,2026-06-07 20:33:10,190.3,Mobile,Chrome,Android,/account,/outage-status,12,Search,True,False
WSN000000001493,CUST000797,2026-06-29 19:48:00,2026-06-29 19:50:13,133.9,Desktop,Edge,Windows,/upgrade,/billing,8,Search,True,False
WSN000000001494,CUST000797,2026-06-18 08:43:00,2026-06-18 08:46:02,182.6,Desktop,Chrome,Windows,/outage-status,/outage-status,11,Direct,True,False
WSN000000001495,CUST000797,2026-06-27 23:04:00,2026-06-27 23:09:09,309.8,Desktop,Chrome,Windows,/plans,/account,8,Email,True,False
WSN000000001496,CUST000797,2026-06-16 23:52:00,2026-06-16 23:56:10,250.2,Desktop,Safari,macOS,/plans,/home,7,Search,True,False
WSN000000001497,CUST000798,2026-06-23 03:01:00,2026-06-23 03:06:21,321.5,Desktop,Chrome,macOS,/billing,/support,9,Social,False,False
WSN000000001498,CUST000798,2026-06-27 11:56:00,2026-06-27 11:57:15,75.0,Mobile,Chrome,Android,/account,/outage-status,9,Email,True,False
WSN000000001499,CUST000798,2026-06-21 06:55:00,2026-06-21 06:56:23,83.0,Desktop,Chrome,Windows,/upgrade,/outage-status,2,Direct,True,False
WSN000000001500,CUST000798,2026-06-27 03:55:00,2026-06-27 03:57:48,168.2,Desktop,Chrome,Windows,/plans,/outage-status,7,Email,True,False
WSN000000001501,CUST000798,2026-06-18 14:15:00,2026-06-18 14:17:55,175.4,Desktop,Firefox,Windows,/account,/home,8,Social,True,False
WSN000000001502,CUST000798,2026-06-23 13:38:00,2026-06-23 13:39:12,72.9,Desktop,Chrome,Windows,/billing,/support,2,Direct,True,False
WSN000000001503,CUST000799,2026-06-26 17:54:00,2026-06-26 17:58:17,257.2,Mobile,Chrome,Android,/billing,/account,8,Search,True,False
WSN000000001504,CUST000799,2026-06-29 23:07:00,2026-06-29 23:09:39,159.4,Desktop,Chrome,Windows,/home,/billing,6,Social,False,False
WSN000000001505,CUST000799,2026-06-09 12:10:00,2026-06-09 12:14:21,261.6,Desktop,Edge,Windows,/home,/outage-status,6,Search,False,False
WSN000000001506,CUST000799,2026-06-19 17:41:00,2026-06-19 17:41:55,55.4,Tablet,Safari,iOS,/support,/home,5,Direct,False,False
WSN000000001507,CUST000799,2026-06-11 14:35:00,2026-06-11 14:39:35,275.5,Desktop,Chrome,Windows,/billing,/account,10,Direct,False,False
WSN000000001508,CUST000799,2026-06-28 10:47:00,2026-06-28 10:48:58,118.2,Mobile,Chrome,Android,/upgrade,/home,7,Direct,True,False
WSN000000001509,CUST000799,2026-06-21 01:16:00,2026-06-21 01:22:24,384.5,Mobile,Chrome,Android,/support,/upgrade,9,Search,True,False
WSN000000001510,CUST000799,2026-05-31 03:06:00,2026-05-31 03:12:58,418.8,Mobile,Safari,iOS,/billing,/account,10,Direct,False,False
WSN000000001511,CUST000800,2026-06-03 16:16:00,2026-06-03 16:23:29,449.1,Mobile,Chrome,Android,/upgrade,/plans,11,Search,False,False
WSN000000001512,CUST000800,2026-06-26 20:52:00,2026-06-26 20:59:13,433.6,Mobile,Safari,iOS,/upgrade,/account,12,Social,False,False
WSN000000001513,CUST000800,2026-06-21 16:42:00,2026-06-21 16:44:52,172.6,Mobile,Safari,iOS,/home,/billing,11,Search,False,False
WSN000000001514,CUST000800,2026-06-27 12:56:00,2026-06-27 12:57:18,78.6,Desktop,Firefox,macOS,/upgrade,/account,4,Email,False,False
WSN000000001515,CUST000801,2026-06-14 21:34:00,2026-06-14 21:38:20,260.7,Desktop,Edge,Windows,/billing,/upgrade,11,Direct,True,True
WSN000000001516,CUST000801,2026-06-03 05:34:00,2026-06-03 05:39:35,335.9,Desktop,Chrome,Windows,/billing,/upgrade,8,Direct,False,False
WSN000000001517,CUST000801,2026-06-01 15:58:00,2026-06-01 16:03:54,354.2,Tablet,Safari,iOS,/account,/plans,9,Direct,False,False
WSN000000001518,CUST000803,2026-05-31 19:27:00,2026-05-31 19:31:10,250.3,Desktop,Chrome,Windows,/billing,/outage-status,6,Search,False,False
WSN000000001519,CUST000803,2026-06-11 03:37:00,2026-06-11 03:45:27,507.5,Mobile,Chrome,iOS,/home,/plans,12,Search,True,False
WSN000000001520,CUST000803,2026-06-26 08:53:00,2026-06-26 08:57:56,296.6,Desktop,Safari,macOS,/plans,/plans,7,Search,True,True
WSN000000001521,CUST000803,2026-06-26 10:35:00,2026-06-26 10:39:28,268.6,Mobile,Chrome,iOS,/upgrade,/account,7,Email,False,False
WSN000000001522,CUST000803,2026-06-18 02:29:00,2026-06-18 02:30:48,108.3,Tablet,Safari,iOS,/billing,/outage-status,4,Search,True,False
WSN000000001523,CUST000803,2026-06-01 06:12:00,2026-06-01 06:12:48,48.5,Mobile,Chrome,iOS,/account,/account,2,Ad,False,False
WSN000000001524,CUST000804,2026-06-11 20:21:00,2026-06-11 20:27:31,391.4,Desktop,Edge,Windows,/plans,/support,9,Search,True,False
WSN000000001525,CUST000804,2026-06-15 12:25:00,2026-06-15 12:26:53,113.6,Desktop,Chrome,Windows,/home,/plans,5,Search,False,False
WSN000000001526,CUST000804,2026-06-28 10:41:00,2026-06-28 10:43:40,160.3,Desktop,Chrome,Windows,/upgrade,/outage-status,5,Search,True,False
WSN000000001527,CUST000804,2026-06-10 18:55:00,2026-06-10 19:01:22,382.9,Tablet,Chrome,Android,/home,/billing,11,Direct,True,False
WSN000000001528,CUST000804,2026-06-21 19:06:00,2026-06-21 19:08:50,170.0,Mobile,Safari,iOS,/home,/billing,5,Direct,True,False
WSN000000001529,CUST000804,2026-06-23 10:36:00,2026-06-23 10:38:57,177.0,Mobile,Chrome,Android,/billing,/billing,4,Direct,True,False
WSN000000001530,CUST000804,2026-06-19 03:11:00,2026-06-19 03:13:58,178.5,Mobile,Safari,iOS,/upgrade,/plans,4,Direct,False,False
WSN000000001531,CUST000804,2026-06-13 16:10:00,2026-06-13 16:13:03,183.3,Mobile,Chrome,Android,/support,/upgrade,10,Direct,False,False
WSN000000001532,CUST000806,2026-06-28 10:34:00,2026-06-28 10:37:30,210.5,Desktop,Chrome,macOS,/support,/plans,8,Email,True,False
WSN000000001533,CUST000806,2026-05-31 20:13:00,2026-05-31 20:16:39,219.7,Desktop,Firefox,Windows,/upgrade,/upgrade,6,Email,False,False
WSN000000001534,CUST000806,2026-06-08 12:25:00,2026-06-08 12:26:47,107.4,Tablet,Chrome,Android,/account,/plans,3,Email,True,False
WSN000000001535,CUST000806,2026-06-29 01:38:00,2026-06-29 01:38:23,23.0,Desktop,Edge,Windows,/account,/account,1,Direct,False,False
WSN000000001536,CUST000806,2026-06-14 13:27:00,2026-06-14 13:29:22,142.8,Mobile,Firefox,Android,/upgrade,/home,5,Direct,True,False
WSN000000001537,CUST000806,2026-06-26 13:44:00,2026-06-26 13:44:47,47.5,Desktop,Safari,macOS,/plans,/account,5,Direct,True,False
WSN000000001538,CUST000810,2026-06-29 14:23:00,2026-06-29 14:30:08,428.0,Tablet,Safari,iOS,/support,/home,11,Direct,False,False
WSN000000001539,CUST000810,2026-06-25 05:36:00,2026-06-25 05:41:27,327.1,Mobile,Chrome,Android,/billing,/plans,8,Email,True,False
WSN000000001540,CUST000810,2026-06-18 13:32:00,2026-06-18 13:38:11,371.0,Mobile,Chrome,Android,/home,/account,9,Direct,True,False
WSN000000001541,CUST000810,2026-06-19 04:20:00,2026-06-19 04:21:13,73.8,Mobile,Chrome,Android,/support,/plans,2,Direct,False,False
WSN000000001542,CUST000810,2026-06-10 11:06:00,2026-06-10 11:10:27,267.8,Desktop,Chrome,Windows,/home,/outage-status,11,Email,False,False
WSN000000001543,CUST000810,2026-06-24 15:16:00,2026-06-24 15:17:24,84.5,Desktop,Chrome,Windows,/plans,/billing,2,Direct,True,False
WSN000000001544,CUST000811,2026-06-13 07:34:00,2026-06-13 07:36:45,165.6,Desktop,Chrome,macOS,/outage-status,/account,6,Search,False,False
WSN000000001545,CUST000811,2026-06-22 00:52:00,2026-06-22 00:55:27,207.1,Desktop,Chrome,Windows,/billing,/outage-status,6,Direct,True,False
WSN000000001546,CUST000811,2026-06-17 21:40:00,2026-06-17 21:41:24,84.0,Desktop,Edge,Windows,/account,/billing,5,Direct,True,True
WSN000000001547,CUST000811,2026-06-19 02:16:00,2026-06-19 02:20:24,264.8,Mobile,Safari,iOS,/support,/account,12,Search,True,False
WSN000000001548,CUST000811,2026-06-26 22:27:00,2026-06-26 22:30:27,207.8,Desktop,Chrome,macOS,/support,/billing,5,Direct,True,False
WSN000000001549,CUST000814,2026-06-08 00:59:00,2026-06-08 01:01:04,124.9,Mobile,Chrome,Android,/home,/home,8,Direct,True,False
WSN000000001550,CUST000814,2026-06-11 17:33:00,2026-06-11 17:36:59,239.5,Mobile,Safari,iOS,/billing,/plans,12,Direct,True,False
WSN000000001551,CUST000814,2026-06-09 05:25:00,2026-06-09 05:32:28,448.0,Mobile,Chrome,Android,/home,/support,11,Search,False,False
WSN000000001552,CUST000814,2026-06-19 08:57:00,2026-06-19 08:58:13,73.1,Desktop,Edge,Windows,/plans,/home,4,Direct,False,False
WSN000000001553,CUST000814,2026-06-19 12:47:00,2026-06-19 12:49:34,154.4,Mobile,Chrome,Android,/plans,/home,8,Direct,False,False
WSN000000001554,CUST000814,2026-06-18 23:46:00,2026-06-18 23:51:16,316.3,Desktop,Edge,Windows,/outage-status,/outage-status,9,Email,True,False
WSN000000001555,CUST000814,2026-06-26 11:24:00,2026-06-26 11:25:13,73.9,Desktop,Chrome,Windows,/plans,/upgrade,3,Search,True,True
WSN000000001556,CUST000814,2026-06-22 18:49:00,2026-06-22 18:49:57,57.9,Mobile,Safari,iOS,/outage-status,/outage-status,6,Direct,True,True
WSN000000001557,CUST000817,2026-06-25 11:34:00,2026-06-25 11:36:26,146.8,Tablet,Safari,iOS,/support,/plans,9,Search,False,False
WSN000000001558,CUST000817,2026-06-02 02:41:00,2026-06-02 02:49:16,496.5,Desktop,Chrome,Windows,/home,/outage-status,12,Direct,False,False
WSN000000001559,CUST000817,2026-06-11 13:13:00,2026-06-11 13:16:52,232.5,Mobile,Chrome,Android,/support,/billing,12,Direct,True,False
WSN000000001560,CUST000817,2026-06-01 06:13:00,2026-06-01 06:17:42,282.6,Mobile,Chrome,Android,/upgrade,/account,11,Direct,True,True
WSN000000001561,CUST000817,2026-06-04 21:32:00,2026-06-04 21:33:44,104.2,Desktop,Chrome,Windows,/billing,/outage-status,3,Search,False,False
WSN000000001562,CUST000817,2026-06-11 09:02:00,2026-06-11 09:03:43,103.3,Desktop,Chrome,Windows,/support,/outage-status,12,Direct,False,False
WSN000000001563,CUST000817,2026-06-25 00:04:00,2026-06-25 00:05:49,109.3,Mobile,Safari,iOS,/billing,/home,12,Social,False,False
WSN000000001564,CUST000817,2026-06-17 22:24:00,2026-06-17 22:27:08,188.0,Mobile,Chrome,Android,/plans,/outage-status,7,Search,False,False
WSN000000001565,CUST000819,2026-06-24 02:56:00,2026-06-24 02:58:55,175.9,Desktop,Safari,macOS,/upgrade,/upgrade,11,Direct,True,False
WSN000000001566,CUST000819,2026-06-26 23:52:00,2026-06-26 23:52:31,31.6,Desktop,Chrome,Windows,/plans,/plans,3,Email,False,False
WSN000000001567,CUST000819,2026-06-02 01:40:00,2026-06-02 01:47:04,424.2,Mobile,Chrome,iOS,/upgrade,/account,10,Direct,True,False
WSN000000001568,CUST000820,2026-06-27 17:09:00,2026-06-27 17:12:41,221.5,Mobile,Safari,iOS,/outage-status,/account,6,Email,True,False
WSN000000001569,CUST000820,2026-06-21 11:27:00,2026-06-21 11:31:56,296.0,Mobile,Chrome,iOS,/home,/plans,11,Direct,False,False
WSN000000001570,CUST000820,2026-06-14 14:12:00,2026-06-14 14:14:53,173.2,Mobile,Chrome,Android,/home,/support,8,Direct,False,False
WSN000000001571,CUST000820,2026-06-04 19:50:00,2026-06-04 19:51:35,95.2,Desktop,Safari,macOS,/home,/upgrade,7,Direct,True,False
WSN000000001572,CUST000820,2026-06-12 04:19:00,2026-06-12 04:24:33,333.2,Mobile,Safari,iOS,/outage-status,/outage-status,8,Search,True,False
WSN000000001573,CUST000822,2026-06-07 10:36:00,2026-06-07 10:37:31,91.4,Tablet,Safari,iOS,/support,/home,4,Email,True,False
WSN000000001574,CUST000822,2026-05-31 09:29:00,2026-05-31 09:32:38,218.8,Mobile,Safari,iOS,/outage-status,/outage-status,5,Direct,False,False
WSN000000001575,CUST000822,2026-06-27 07:20:00,2026-06-27 07:21:08,68.6,Desktop,Edge,Windows,/plans,/billing,3,Social,False,False
WSN000000001576,CUST000822,2026-06-29 01:26:00,2026-06-29 01:27:20,80.3,Desktop,Chrome,Windows,/home,/account,2,Direct,False,False
WSN000000001577,CUST000822,2026-06-05 17:36:00,2026-06-05 17:42:50,410.3,Mobile,Chrome,Android,/account,/home,12,Direct,True,False
WSN000000001578,CUST000822,2026-06-10 18:12:00,2026-06-10 18:13:38,98.9,Desktop,Edge,Windows,/outage-status,/home,3,Search,False,False
WSN000000001579,CUST000822,2026-06-04 12:42:00,2026-06-04 12:43:38,98.5,Mobile,Safari,iOS,/billing,/upgrade,5,Search,True,False
WSN000000001580,CUST000822,2026-06-20 17:09:00,2026-06-20 17:12:35,215.1,Mobile,Safari,iOS,/outage-status,/support,12,Search,True,False
WSN000000001581,CUST000825,2026-06-10 14:07:00,2026-06-10 14:10:44,224.0,Desktop,Safari,macOS,/billing,/billing,7,Direct,False,False
WSN000000001582,CUST000825,2026-05-31 00:53:00,2026-05-31 00:57:42,282.7,Desktop,Chrome,Windows,/outage-status,/home,12,Direct,True,False
WSN000000001583,CUST000825,2026-06-01 20:26:00,2026-06-01 20:27:39,99.7,Desktop,Chrome,Windows,/billing,/support,6,Social,True,False
WSN000000001584,CUST000825,2026-06-16 01:15:00,2026-06-16 01:15:56,56.9,Mobile,Safari,iOS,/upgrade,/account,4,Ad,False,False
WSN000000001585,CUST000825,2026-06-10 18:55:00,2026-06-10 19:00:55,355.4,Mobile,Chrome,iOS,/billing,/plans,12,Search,True,True
WSN000000001586,CUST000827,2026-06-14 05:39:00,2026-06-14 05:39:59,59.7,Mobile,Safari,iOS,/account,/outage-status,4,Direct,True,False
WSN000000001587,CUST000827,2026-06-18 02:13:00,2026-06-18 02:15:31,151.2,Desktop,Chrome,macOS,/billing,/home,4,Email,False,False
WSN000000001588,CUST000827,2026-06-28 23:53:00,2026-06-28 23:58:41,341.5,Mobile,Chrome,Android,/account,/account,9,Direct,False,False
WSN000000001589,CUST000827,2026-06-27 19:51:00,2026-06-27 19:51:45,45.0,Desktop,Safari,macOS,/outage-status,/home,2,Email,False,False
WSN000000001590,CUST000827,2026-06-24 07:52:00,2026-06-24 07:53:06,66.2,Mobile,Chrome,Android,/account,/billing,4,Search,True,False
WSN000000001591,CUST000827,2026-06-27 22:36:00,2026-06-27 22:40:11,251.4,Mobile,Safari,iOS,/home,/upgrade,9,Search,False,False
WSN000000001592,CUST000827,2026-06-21 05:18:00,2026-06-21 05:18:42,42.9,Mobile,Safari,iOS,/plans,/plans,1,Direct,False,False
WSN000000001593,CUST000827,2026-06-27 14:23:00,2026-06-27 14:24:50,110.4,Mobile,Firefox,Android,/account,/outage-status,8,Social,True,False
WSN000000001594,CUST000828,2026-06-23 00:41:00,2026-06-23 00:47:21,381.0,Mobile,Safari,iOS,/home,/outage-status,11,Search,False,False
WSN000000001595,CUST000828,2026-06-20 04:42:00,2026-06-20 04:46:24,264.9,Desktop,Chrome,Windows,/plans,/account,7,Social,True,False
WSN000000001596,CUST000828,2026-06-17 10:44:00,2026-06-17 10:45:11,71.0,Desktop,Chrome,Windows,/billing,/support,6,Search,False,False
WSN000000001597,CUST000828,2026-06-03 06:51:00,2026-06-03 06:51:57,57.0,Mobile,Chrome,Android,/plans,/plans,6,Direct,True,True
WSN000000001598,CUST000828,2026-06-14 23:11:00,2026-06-14 23:12:52,112.1,Mobile,Chrome,Android,/upgrade,/support,3,Direct,False,False
WSN000000001599,CUST000828,2026-06-08 22:25:00,2026-06-08 22:28:15,195.1,Mobile,Chrome,iOS,/plans,/upgrade,6,Direct,False,False
WSN000000001600,CUST000832,2026-06-16 20:33:00,2026-06-16 20:34:40,100.7,Desktop,Edge,Windows,/plans,/home,3,Search,True,False
WSN000000001601,CUST000832,2026-06-16 16:48:00,2026-06-16 16:52:14,254.5,Desktop,Chrome,Windows,/account,/support,11,Social,False,False
WSN000000001602,CUST000832,2026-06-26 17:26:00,2026-06-26 17:26:11,11.6,Mobile,Safari,iOS,/plans,/plans,1,Direct,True,False
WSN000000001603,CUST000832,2026-06-22 04:49:00,2026-06-22 04:50:54,114.7,Desktop,Chrome,Windows,/account,/home,6,Social,False,False
WSN000000001604,CUST000832,2026-06-03 11:44:00,2026-06-03 11:46:24,144.0,Desktop,Chrome,Windows,/plans,/billing,6,Direct,True,False
WSN000000001605,CUST000832,2026-06-17 09:37:00,2026-06-17 09:40:55,235.9,Tablet,Safari,iOS,/support,/account,8,Direct,True,False
WSN000000001606,CUST000832,2026-06-21 02:36:00,2026-06-21 02:36:39,39.7,Mobile,Chrome,Android,/upgrade,/upgrade,1,Direct,False,False
WSN000000001607,CUST000832,2026-06-08 06:54:00,2026-06-08 06:56:56,176.0,Desktop,Safari,macOS,/home,/billing,12,Direct,True,True
WSN000000001608,CUST000833,2026-06-17 08:40:00,2026-06-17 08:40:38,38.1,Desktop,Chrome,macOS,/plans,/plans,1,Email,False,False
WSN000000001609,CUST000833,2026-06-21 11:12:00,2026-06-21 11:14:06,126.0,Mobile,Chrome,Android,/billing,/home,11,Email,False,False
WSN000000001610,CUST000833,2026-06-26 21:41:00,2026-06-26 21:43:05,125.6,Mobile,Chrome,Android,/outage-status,/plans,4,Search,True,False
