account_id,metric_date,latency_ms,packet_loss_pct,uptime_pct
ACCT000812,2026-06-24,29.63,0.09,99.66
ACCT000812,2026-06-25,16.07,0.15,99.54
ACCT000812,2026-06-26,24.11,0.33,99.94
ACCT000812,2026-06-27,21.88,0.28,99.54
ACCT000812,2026-06-28,21.17,0.26,99.82
ACCT000812,2026-06-29,37.1,0.45,99.66
ACCT000813,2026-06-16,33.09,0.19,99.74
ACCT000813,2026-06-17,36.04,0.31,99.73
ACCT000813,2026-06-18,12.36,0.47,99.62
ACCT000813,2026-06-19,35.6,0.36,99.74
ACCT000813,2026-06-20,33.23,0.2,99.74
ACCT000813,2026-06-21,10.79,0.06,99.72
ACCT000813,2026-06-22,32.57,0.45,99.99
ACCT000813,2026-06-23,15.24,0.57,99.97
ACCT000813,2026-06-24,11.49,0.07,99.73
ACCT000813,2026-06-25,21.36,0.37,99.81
ACCT000813,2026-06-26,38.87,0.06,99.96
ACCT000813,2026-06-27,15.24,0.6,99.51
ACCT000813,2026-06-28,29.78,0.44,99.91
ACCT000813,2026-06-29,16.38,0.0,99.88
ACCT000814,2026-06-16,17.87,0.09,99.82
ACCT000814,2026-06-17,17.85,0.51,99.74
ACCT000814,2026-06-18,42.58,0.59,99.69
ACCT000814,2026-06-19,14.99,0.49,99.93
ACCT000814,2026-06-20,30.65,0.52,99.97
ACCT000814,2026-06-21,37.98,0.38,99.88
ACCT000814,2026-06-22,17.51,0.55,99.79
ACCT000814,2026-06-23,15.68,0.17,99.71
ACCT000814,2026-06-24,32.84,0.35,99.96
ACCT000814,2026-06-25,15.94,0.6,99.82
ACCT000814,2026-06-26,22.71,0.22,99.98
ACCT000814,2026-06-27,31.15,0.08,99.78
ACCT000814,2026-06-28,18.03,0.54,99.89
ACCT000814,2026-06-29,36.65,0.29,99.88
ACCT000815,2026-06-16,27.81,0.04,99.72
ACCT000815,2026-06-17,22.5,0.33,99.51
ACCT000815,2026-06-18,15.41,0.47,99.66
ACCT000815,2026-06-19,34.99,0.03,99.99
ACCT000815,2026-06-20,12.44,0.26,99.54
ACCT000815,2026-06-21,28.64,0.2,99.98
ACCT000815,2026-06-22,19.45,0.04,99.6
ACCT000815,2026-06-23,26.65,0.14,99.66
ACCT000815,2026-06-24,17.93,0.03,99.51
ACCT000815,2026-06-25,18.33,0.56,99.74
ACCT000815,2026-06-26,32.37,0.01,99.82
ACCT000815,2026-06-27,22.92,0.03,99.96
ACCT000815,2026-06-28,24.6,0.49,99.73
ACCT000815,2026-06-29,40.52,0.14,99.86
ACCT000816,2026-06-16,104.75,4.16,95.45
ACCT000816,2026-06-17,169.99,1.93,93.41
ACCT000816,2026-06-18,154.95,1.81,94.23
ACCT000816,2026-06-19,177.19,2.05,96.96
ACCT000816,2026-06-20,66.37,4.42,94.76
ACCT000816,2026-06-21,152.31,3.1,94.56
ACCT000816,2026-06-22,84.09,1.7,96.98
ACCT000816,2026-06-23,95.75,3.75,95.81
ACCT000816,2026-06-24,117.89,4.38,97.88
ACCT000816,2026-06-25,175.57,2.89,97.0
ACCT000816,2026-06-26,150.05,3.17,98.95
ACCT000816,2026-06-27,87.03,2.75,97.49
ACCT000816,2026-06-28,120.24,3.46,94.35
ACCT000816,2026-06-29,82.92,2.15,94.85
ACCT000817,2026-06-16,22.94,0.19,99.84
ACCT000817,2026-06-17,19.97,0.57,99.55
ACCT000817,2026-06-18,13.82,0.34,99.5
ACCT000817,2026-06-19,33.33,0.6,99.92
ACCT000817,2026-06-20,36.32,0.3,99.62
ACCT000817,2026-06-21,23.96,0.33,99.94
ACCT000817,2026-06-22,19.25,0.36,99.86
ACCT000817,2026-06-23,28.96,0.33,99.7
ACCT000817,2026-06-24,22.49,0.28,99.5
ACCT000817,2026-06-25,24.03,0.2,99.9
ACCT000817,2026-06-26,41.0,0.49,99.9
ACCT000817,2026-06-27,34.66,0.48,99.72
ACCT000817,2026-06-28,12.32,0.42,99.75
ACCT000817,2026-06-29,16.34,0.25,99.83
ACCT000818,2026-06-16,10.06,0.01,99.91
ACCT000818,2026-06-17,32.49,0.06,99.82
ACCT000818,2026-06-18,35.6,0.29,99.55
ACCT000818,2026-06-19,21.24,0.1,99.96
ACCT000818,2026-06-20,24.14,0.09,99.92
ACCT000818,2026-06-21,40.11,0.06,99.94
ACCT000818,2026-06-22,13.12,0.07,99.55
ACCT000818,2026-06-23,44.29,0.48,99.6
ACCT000818,2026-06-24,13.14,0.47,99.76
ACCT000818,2026-06-25,29.63,0.32,99.67
ACCT000818,2026-06-26,24.2,0.56,99.85
ACCT000818,2026-06-27,41.23,0.39,99.62
ACCT000818,2026-06-28,31.21,0.24,99.61
ACCT000818,2026-06-29,35.0,0.53,99.88
ACCT000820,2026-06-16,17.27,0.1,99.53
ACCT000820,2026-06-17,42.84,0.54,99.77
ACCT000820,2026-06-18,30.23,0.23,99.92
ACCT000820,2026-06-19,38.91,0.58,99.98
ACCT000820,2026-06-20,14.36,0.41,99.81
ACCT000820,2026-06-21,16.37,0.4,99.56
ACCT000820,2026-06-22,31.19,0.34,99.64
ACCT000820,2026-06-23,41.78,0.04,99.86
ACCT000820,2026-06-24,29.38,0.27,99.56
ACCT000820,2026-06-25,23.33,0.38,100.0
ACCT000820,2026-06-26,15.89,0.2,99.98
ACCT000820,2026-06-27,42.48,0.49,99.72
ACCT000820,2026-06-28,35.05,0.01,99.72
ACCT000820,2026-06-29,32.77,0.22,99.91
ACCT000821,2026-06-16,33.14,0.41,99.76
ACCT000821,2026-06-17,40.14,0.57,99.52
ACCT000821,2026-06-18,19.2,0.4,99.53
ACCT000821,2026-06-19,20.38,0.24,99.75
ACCT000821,2026-06-20,16.8,0.42,99.68
ACCT000821,2026-06-21,36.48,0.05,99.61
ACCT000821,2026-06-22,17.82,0.45,99.72
ACCT000821,2026-06-23,15.09,0.09,99.95
ACCT000821,2026-06-24,20.92,0.47,99.87
ACCT000821,2026-06-25,29.0,0.35,99.9
ACCT000821,2026-06-26,20.06,0.28,99.77
ACCT000821,2026-06-27,18.99,0.24,99.81
ACCT000821,2026-06-28,13.19,0.17,99.6
ACCT000821,2026-06-29,40.68,0.22,99.94
ACCT000822,2026-06-16,27.1,0.16,99.9
ACCT000822,2026-06-17,33.17,0.06,99.83
ACCT000822,2026-06-18,35.95,0.06,99.7
ACCT000822,2026-06-19,38.35,0.39,99.69
ACCT000822,2026-06-20,17.38,0.43,99.68
ACCT000822,2026-06-21,13.61,0.19,99.62
ACCT000822,2026-06-22,39.17,0.49,99.79
ACCT000822,2026-06-23,22.84,0.39,99.92
ACCT000822,2026-06-24,28.86,0.57,99.68
ACCT000822,2026-06-25,44.8,0.44,99.54
ACCT000822,2026-06-26,14.9,0.31,99.95
ACCT000822,2026-06-27,36.94,0.58,99.79
ACCT000822,2026-06-28,41.75,0.16,99.6
ACCT000822,2026-06-29,18.95,0.43,99.69
ACCT000823,2026-06-16,27.56,0.13,99.62
ACCT000823,2026-06-17,43.5,0.51,99.97
ACCT000823,2026-06-18,24.84,0.49,99.71
ACCT000823,2026-06-19,17.1,0.47,99.73
ACCT000823,2026-06-20,41.76,0.59,99.56
ACCT000823,2026-06-21,17.87,0.58,99.89
ACCT000823,2026-06-22,18.04,0.14,99.81
ACCT000823,2026-06-23,30.39,0.17,99.76
ACCT000823,2026-06-24,34.24,0.5,99.57
ACCT000823,2026-06-25,15.45,0.3,99.58
ACCT000823,2026-06-26,28.68,0.43,99.69
ACCT000823,2026-06-27,38.78,0.31,99.84
ACCT000823,2026-06-28,17.52,0.1,99.65
ACCT000823,2026-06-29,14.81,0.01,99.58
ACCT000824,2026-06-16,22.01,0.04,99.59
ACCT000824,2026-06-17,17.24,0.2,99.61
ACCT000824,2026-06-18,40.59,0.57,99.66
ACCT000824,2026-06-19,40.72,0.44,99.97
ACCT000824,2026-06-20,25.25,0.33,99.88
ACCT000824,2026-06-21,39.66,0.46,99.78
ACCT000824,2026-06-22,39.44,0.33,99.58
ACCT000824,2026-06-23,26.14,0.01,99.7
ACCT000824,2026-06-24,37.91,0.1,99.91
ACCT000824,2026-06-25,35.3,0.37,99.73
ACCT000824,2026-06-26,18.1,0.14,99.61
ACCT000824,2026-06-27,20.53,0.5,99.53
ACCT000824,2026-06-28,17.06,0.03,99.78
ACCT000824,2026-06-29,36.37,0.18,99.97
ACCT000825,2026-06-16,42.08,0.44,99.55
ACCT000825,2026-06-17,33.17,0.29,99.67
ACCT000825,2026-06-18,26.63,0.31,99.62
ACCT000825,2026-06-19,19.65,0.17,99.9
ACCT000825,2026-06-20,15.69,0.59,99.68
ACCT000825,2026-06-21,19.76,0.0,99.79
ACCT000825,2026-06-22,38.17,0.01,99.97
ACCT000825,2026-06-23,29.51,0.45,99.7
ACCT000825,2026-06-24,30.51,0.08,99.51
ACCT000825,2026-06-25,25.34,0.41,99.86
ACCT000825,2026-06-26,32.17,0.54,99.86
ACCT000825,2026-06-27,19.74,0.27,99.84
ACCT000825,2026-06-28,19.64,0.02,99.84
ACCT000825,2026-06-29,20.43,0.06,99.59
ACCT000826,2026-06-16,26.0,0.59,99.95
ACCT000826,2026-06-17,11.44,0.35,99.82
ACCT000826,2026-06-18,17.75,0.03,99.9
ACCT000826,2026-06-19,18.7,0.38,99.77
ACCT000826,2026-06-20,28.19,0.46,99.68
ACCT000826,2026-06-21,35.55,0.01,99.81
ACCT000826,2026-06-22,42.04,0.28,99.92
ACCT000826,2026-06-23,14.66,0.26,99.98
ACCT000826,2026-06-24,14.41,0.53,99.92
ACCT000826,2026-06-25,36.92,0.19,99.68
ACCT000826,2026-06-26,19.94,0.16,99.54
ACCT000826,2026-06-27,26.94,0.28,99.92
ACCT000826,2026-06-28,30.41,0.27,99.95
ACCT000826,2026-06-29,21.88,0.47,99.71
ACCT000827,2026-06-16,39.92,0.39,99.8
ACCT000827,2026-06-17,19.24,0.56,99.97
ACCT000827,2026-06-18,32.59,0.34,99.97
ACCT000827,2026-06-19,10.59,0.34,99.8
ACCT000827,2026-06-20,16.77,0.46,99.94
ACCT000827,2026-06-21,15.43,0.53,99.62
ACCT000827,2026-06-22,35.45,0.29,99.8
ACCT000827,2026-06-23,13.34,0.29,99.79
ACCT000827,2026-06-24,35.09,0.29,99.61
ACCT000827,2026-06-25,34.51,0.15,99.68
ACCT000827,2026-06-26,22.22,0.34,99.91
ACCT000827,2026-06-27,20.67,0.39,99.55
ACCT000827,2026-06-28,25.6,0.34,99.98
ACCT000827,2026-06-29,22.66,0.11,99.77
ACCT000828,2026-06-16,11.65,0.02,99.69
ACCT000828,2026-06-17,44.8,0.42,99.94
ACCT000828,2026-06-18,27.22,0.58,99.92
ACCT000828,2026-06-19,24.8,0.24,99.76
ACCT000828,2026-06-20,23.74,0.47,99.91
ACCT000828,2026-06-21,31.01,0.01,99.93
ACCT000828,2026-06-22,17.2,0.46,99.92
ACCT000828,2026-06-23,29.17,0.4,99.57
ACCT000828,2026-06-24,36.52,0.13,99.51
ACCT000828,2026-06-25,31.71,0.16,99.79
ACCT000828,2026-06-26,11.01,0.08,99.58
ACCT000828,2026-06-27,15.61,0.54,99.88
ACCT000828,2026-06-28,17.05,0.55,99.52
ACCT000828,2026-06-29,37.36,0.34,99.59
ACCT000829,2026-06-16,83.8,1.56,94.77
ACCT000829,2026-06-17,117.54,3.75,96.87
ACCT000829,2026-06-18,166.29,3.92,96.62
ACCT000829,2026-06-19,109.96,3.24,96.57
ACCT000829,2026-06-20,136.73,3.5,95.23
ACCT000829,2026-06-21,154.42,3.33,96.8
ACCT000829,2026-06-22,117.28,2.68,96.64
ACCT000829,2026-06-23,74.32,3.24,94.75
ACCT000829,2026-06-24,126.53,1.58,98.59
ACCT000829,2026-06-25,92.06,2.65,96.77
ACCT000829,2026-06-26,138.96,1.06,94.81
ACCT000829,2026-06-27,144.37,2.71,93.35
ACCT000829,2026-06-28,75.34,5.51,97.93
ACCT000829,2026-06-29,169.48,2.01,98.02
ACCT000830,2026-06-16,33.51,0.52,99.69
ACCT000830,2026-06-17,44.08,0.41,99.97
ACCT000830,2026-06-18,24.56,0.46,99.64
ACCT000830,2026-06-19,18.72,0.32,99.95
ACCT000830,2026-06-20,38.5,0.33,99.55
ACCT000830,2026-06-21,10.05,0.09,99.8
ACCT000830,2026-06-22,20.98,0.34,99.59
ACCT000830,2026-06-23,40.96,0.04,99.98
ACCT000830,2026-06-24,29.07,0.01,99.78
ACCT000830,2026-06-25,15.44,0.55,99.79
ACCT000830,2026-06-26,41.99,0.24,99.86
ACCT000830,2026-06-27,14.67,0.26,99.76
ACCT000830,2026-06-28,18.49,0.33,99.97
ACCT000830,2026-06-29,12.96,0.39,99.88
ACCT000832,2026-06-16,44.18,0.58,99.56
ACCT000832,2026-06-17,13.67,0.52,99.77
ACCT000832,2026-06-18,44.72,0.08,99.66
ACCT000832,2026-06-19,42.04,0.23,99.68
ACCT000832,2026-06-20,26.4,0.15,99.94
ACCT000832,2026-06-21,39.08,0.18,99.67
ACCT000832,2026-06-22,42.78,0.5,99.78
ACCT000832,2026-06-23,18.22,0.47,99.96
ACCT000832,2026-06-24,41.25,0.14,99.69
ACCT000832,2026-06-25,32.99,0.26,99.56
ACCT000832,2026-06-26,28.97,0.31,99.97
ACCT000832,2026-06-27,42.64,0.58,99.81
ACCT000832,2026-06-28,39.28,0.03,99.71
ACCT000832,2026-06-29,28.61,0.03,99.7
ACCT000833,2026-06-16,15.84,0.4,99.76
ACCT000833,2026-06-17,28.87,0.2,99.84
ACCT000833,2026-06-18,11.7,0.31,99.83
ACCT000833,2026-06-19,19.69,0.43,99.9
ACCT000833,2026-06-20,25.79,0.03,99.98
ACCT000833,2026-06-21,33.36,0.38,99.73
ACCT000833,2026-06-22,35.43,0.57,100.0
ACCT000833,2026-06-23,23.12,0.02,99.73
ACCT000833,2026-06-24,15.38,0.59,99.95
ACCT000833,2026-06-25,41.86,0.05,99.63
ACCT000833,2026-06-26,27.68,0.02,99.83
ACCT000833,2026-06-27,13.34,0.38,99.82
ACCT000833,2026-06-28,22.94,0.11,99.68
ACCT000833,2026-06-29,44.12,0.03,99.81
ACCT000835,2026-06-16,31.33,0.2,99.75
ACCT000835,2026-06-17,20.53,0.2,99.72
ACCT000835,2026-06-18,27.53,0.24,99.78
ACCT000835,2026-06-19,27.24,0.47,99.56
ACCT000835,2026-06-20,37.78,0.21,99.56
ACCT000835,2026-06-21,24.99,0.06,99.87
ACCT000835,2026-06-22,43.53,0.57,99.97
ACCT000835,2026-06-23,15.69,0.23,99.95
ACCT000835,2026-06-24,17.86,0.05,99.79
ACCT000835,2026-06-25,12.6,0.43,99.89
ACCT000835,2026-06-26,18.17,0.43,99.82
ACCT000835,2026-06-27,38.41,0.46,99.79
ACCT000835,2026-06-28,20.07,0.4,99.96
ACCT000835,2026-06-29,24.53,0.31,99.86
ACCT000836,2026-06-16,15.11,0.39,99.89
ACCT000836,2026-06-17,28.5,0.29,99.73
ACCT000836,2026-06-18,37.69,0.19,99.84
ACCT000836,2026-06-19,42.72,0.54,99.54
ACCT000836,2026-06-20,38.37,0.29,99.81
ACCT000836,2026-06-21,16.89,0.32,99.96
ACCT000836,2026-06-22,34.77,0.41,99.82
ACCT000836,2026-06-23,34.61,0.41,99.54
ACCT000836,2026-06-24,36.02,0.08,99.51
ACCT000836,2026-06-25,35.32,0.45,99.81
ACCT000836,2026-06-26,28.87,0.01,99.92
ACCT000836,2026-06-27,35.72,0.39,99.9
ACCT000836,2026-06-28,34.9,0.24,99.71
ACCT000836,2026-06-29,18.66,0.19,99.61
ACCT000837,2026-06-16,43.49,0.41,99.89
ACCT000837,2026-06-17,12.25,0.05,99.75
ACCT000837,2026-06-18,24.88,0.08,99.75
ACCT000837,2026-06-19,38.44,0.38,99.96
ACCT000837,2026-06-20,12.29,0.31,99.98
ACCT000837,2026-06-21,18.38,0.31,99.63
ACCT000837,2026-06-22,15.64,0.03,99.76
ACCT000837,2026-06-23,29.35,0.36,99.72
ACCT000837,2026-06-24,44.51,0.46,99.62
ACCT000837,2026-06-25,42.11,0.23,99.69
ACCT000837,2026-06-26,27.11,0.06,99.66
ACCT000837,2026-06-27,13.57,0.52,99.8
ACCT000837,2026-06-28,33.73,0.52,99.99
ACCT000837,2026-06-29,43.26,0.13,99.84
ACCT000838,2026-06-16,15.0,0.01,99.61
ACCT000838,2026-06-17,34.41,0.56,99.62
ACCT000838,2026-06-18,32.24,0.16,99.6
ACCT000838,2026-06-19,13.79,0.24,99.8
ACCT000838,2026-06-20,26.61,0.56,99.67
ACCT000838,2026-06-21,13.32,0.43,99.68
ACCT000838,2026-06-22,28.94,0.45,99.74
ACCT000838,2026-06-23,14.56,0.46,99.5
ACCT000838,2026-06-24,21.64,0.23,99.63
ACCT000838,2026-06-25,29.0,0.44,99.61
ACCT000838,2026-06-26,27.19,0.35,99.8
ACCT000838,2026-06-27,44.91,0.31,99.52
ACCT000838,2026-06-28,27.46,0.43,99.58
ACCT000838,2026-06-29,36.84,0.14,99.56
ACCT000839,2026-06-16,22.77,0.2,99.91
ACCT000839,2026-06-17,19.57,0.18,99.59
ACCT000839,2026-06-18,27.39,0.39,99.83
ACCT000839,2026-06-19,41.3,0.33,99.57
ACCT000839,2026-06-20,41.98,0.31,99.69
ACCT000839,2026-06-21,24.31,0.43,99.62
ACCT000839,2026-06-22,25.73,0.49,99.75
ACCT000839,2026-06-23,40.43,0.59,99.7
ACCT000839,2026-06-24,43.66,0.31,99.72
ACCT000839,2026-06-25,24.88,0.58,99.75
ACCT000839,2026-06-26,12.21,0.52,99.56
ACCT000839,2026-06-27,32.17,0.01,99.97
ACCT000839,2026-06-28,27.2,0.41,99.86
ACCT000839,2026-06-29,41.26,0.19,99.63
ACCT000840,2026-06-16,61.73,4.55,94.75
ACCT000840,2026-06-17,85.19,5.34,93.15
ACCT000840,2026-06-18,138.93,2.88,98.91
ACCT000840,2026-06-19,135.91,3.91,96.35
ACCT000840,2026-06-20,179.71,3.12,98.97
ACCT000840,2026-06-21,177.62,2.94,94.23
ACCT000840,2026-06-22,159.53,3.52,93.32
ACCT000840,2026-06-23,88.78,5.6,95.15
ACCT000840,2026-06-24,68.98,3.83,97.96
ACCT000840,2026-06-25,130.06,5.71,98.64
ACCT000840,2026-06-26,90.78,3.48,96.74
ACCT000840,2026-06-27,78.64,4.24,94.2
ACCT000840,2026-06-28,115.22,1.18,98.08
ACCT000840,2026-06-29,174.02,2.31,93.68
ACCT000841,2026-06-16,28.23,0.36,99.62
ACCT000841,2026-06-17,21.28,0.36,99.62
ACCT000841,2026-06-18,19.11,0.15,99.78
ACCT000841,2026-06-19,30.62,0.3,99.7
ACCT000841,2026-06-20,36.1,0.11,99.75
ACCT000841,2026-06-21,28.58,0.07,99.63
ACCT000841,2026-06-22,16.39,0.04,99.79
ACCT000841,2026-06-23,13.6,0.53,99.53
ACCT000841,2026-06-24,34.86,0.09,99.89
ACCT000841,2026-06-25,10.43,0.29,99.68
ACCT000841,2026-06-26,32.57,0.29,99.57
ACCT000841,2026-06-27,12.66,0.18,99.67
ACCT000841,2026-06-28,37.63,0.06,99.76
ACCT000841,2026-06-29,19.41,0.59,99.58
ACCT000842,2026-06-16,60.47,1.7,93.5
ACCT000842,2026-06-17,177.89,1.31,97.38
ACCT000842,2026-06-18,148.04,1.93,96.46
ACCT000842,2026-06-19,100.02,3.66,96.23
ACCT000842,2026-06-20,106.19,4.17,96.89
ACCT000842,2026-06-21,128.92,3.77,93.32
ACCT000842,2026-06-22,76.27,5.68,98.25
ACCT000842,2026-06-23,109.96,2.75,95.57
ACCT000842,2026-06-24,131.47,3.9,95.13
ACCT000842,2026-06-25,105.45,1.15,93.16
ACCT000842,2026-06-26,71.46,5.52,97.88
ACCT000842,2026-06-27,122.76,1.61,94.46
ACCT000842,2026-06-28,140.52,5.1,94.6
ACCT000842,2026-06-29,88.5,2.91,96.42
ACCT000843,2026-06-16,28.5,0.53,99.86
ACCT000843,2026-06-17,12.11,0.46,99.73
ACCT000843,2026-06-18,11.29,0.16,99.91
ACCT000843,2026-06-19,30.51,0.58,99.69
ACCT000843,2026-06-20,43.94,0.08,99.68
ACCT000843,2026-06-21,15.34,0.03,99.93
ACCT000843,2026-06-22,25.97,0.04,99.68
ACCT000843,2026-06-23,34.63,0.41,99.76
ACCT000843,2026-06-24,25.52,0.03,99.89
ACCT000843,2026-06-25,20.99,0.27,99.94
ACCT000843,2026-06-26,44.88,0.34,99.8
ACCT000843,2026-06-27,12.15,0.24,99.89
ACCT000843,2026-06-28,38.46,0.54,99.99
ACCT000843,2026-06-29,12.18,0.48,99.84
ACCT000844,2026-06-16,31.22,0.4,99.87
ACCT000844,2026-06-17,39.86,0.17,99.64
ACCT000844,2026-06-18,38.24,0.48,99.67
ACCT000844,2026-06-19,25.24,0.07,99.51
ACCT000844,2026-06-20,14.78,0.14,99.64
ACCT000844,2026-06-21,41.82,0.0,99.63
ACCT000844,2026-06-22,43.79,0.33,99.56
ACCT000844,2026-06-23,30.47,0.47,99.86
ACCT000844,2026-06-24,19.46,0.3,99.62
ACCT000844,2026-06-25,38.91,0.2,99.91
ACCT000844,2026-06-26,18.26,0.58,99.54
ACCT000844,2026-06-27,22.54,0.21,99.63
ACCT000844,2026-06-28,43.13,0.5,99.64
ACCT000844,2026-06-29,33.38,0.18,99.81
ACCT000845,2026-06-16,16.18,0.01,99.95
ACCT000845,2026-06-17,28.92,0.05,99.84
ACCT000845,2026-06-18,42.43,0.44,99.96
ACCT000845,2026-06-19,44.51,0.21,99.92
ACCT000845,2026-06-20,23.89,0.1,99.78
ACCT000845,2026-06-21,36.58,0.28,99.92
ACCT000845,2026-06-22,22.35,0.25,99.51
ACCT000845,2026-06-23,15.21,0.44,99.96
ACCT000845,2026-06-24,10.59,0.54,100.0
ACCT000845,2026-06-25,39.37,0.02,99.56
ACCT000845,2026-06-26,40.67,0.48,100.0
ACCT000845,2026-06-27,37.59,0.41,99.69
ACCT000845,2026-06-28,43.79,0.09,99.8
ACCT000845,2026-06-29,26.79,0.19,99.87
ACCT000846,2026-06-16,15.17,0.36,99.69
ACCT000846,2026-06-17,32.32,0.06,99.86
ACCT000846,2026-06-18,24.42,0.44,99.52
ACCT000846,2026-06-19,36.73,0.47,99.94
ACCT000846,2026-06-20,41.31,0.16,99.94
ACCT000846,2026-06-21,32.27,0.53,99.58
ACCT000846,2026-06-22,16.01,0.22,99.62
ACCT000846,2026-06-23,11.67,0.2,99.51
ACCT000846,2026-06-24,32.05,0.41,99.75
ACCT000846,2026-06-25,22.09,0.38,99.52
ACCT000846,2026-06-26,27.12,0.56,99.59
ACCT000846,2026-06-27,15.29,0.46,99.83
ACCT000846,2026-06-28,35.44,0.37,99.92
ACCT000846,2026-06-29,43.46,0.21,99.96
ACCT000847,2026-06-16,14.99,0.28,99.64
ACCT000847,2026-06-17,22.76,0.19,99.86
ACCT000847,2026-06-18,35.52,0.33,99.81
ACCT000847,2026-06-19,14.81,0.13,99.76
ACCT000847,2026-06-20,32.18,0.18,99.84
ACCT000847,2026-06-21,33.09,0.44,99.55
ACCT000847,2026-06-22,28.79,0.14,99.95
ACCT000847,2026-06-23,16.04,0.25,99.73
ACCT000847,2026-06-24,32.78,0.48,99.81
ACCT000847,2026-06-25,38.91,0.47,99.88
ACCT000847,2026-06-26,14.97,0.24,99.5
ACCT000847,2026-06-27,16.09,0.06,99.65
ACCT000847,2026-06-28,28.18,0.23,99.55
ACCT000847,2026-06-29,35.91,0.31,99.9
ACCT000848,2026-06-16,177.13,1.08,95.36
ACCT000848,2026-06-17,70.25,5.91,93.77
ACCT000848,2026-06-18,112.98,1.08,98.18
ACCT000848,2026-06-19,143.22,2.02,96.95
ACCT000848,2026-06-20,103.79,1.82,96.9
ACCT000848,2026-06-21,74.14,5.48,98.12
ACCT000848,2026-06-22,74.34,1.71,93.98
ACCT000848,2026-06-23,60.07,4.64,98.1
ACCT000848,2026-06-24,83.71,2.9,98.46
ACCT000848,2026-06-25,70.5,4.65,93.38
ACCT000848,2026-06-26,175.38,4.78,94.6
ACCT000848,2026-06-27,62.6,3.12,97.67
ACCT000848,2026-06-28,126.86,3.52,94.12
ACCT000848,2026-06-29,156.79,5.68,94.68
ACCT000850,2026-06-16,38.55,0.46,99.98
ACCT000850,2026-06-17,40.24,0.45,99.65
ACCT000850,2026-06-18,21.54,0.16,99.65
ACCT000850,2026-06-19,40.28,0.56,99.56
ACCT000850,2026-06-20,37.67,0.43,99.65
ACCT000850,2026-06-21,31.12,0.19,99.89
ACCT000850,2026-06-22,43.71,0.2,99.75
ACCT000850,2026-06-23,31.48,0.29,99.64
ACCT000850,2026-06-24,39.57,0.51,99.82
ACCT000850,2026-06-25,13.38,0.46,99.71
ACCT000850,2026-06-26,19.76,0.55,99.55
ACCT000850,2026-06-27,14.82,0.39,99.65
ACCT000850,2026-06-28,26.19,0.11,99.86
ACCT000850,2026-06-29,22.68,0.33,99.63
ACCT000851,2026-06-16,29.05,0.31,99.87
ACCT000851,2026-06-17,42.33,0.57,99.74
ACCT000851,2026-06-18,25.55,0.15,99.68
ACCT000851,2026-06-19,40.64,0.4,99.65
ACCT000851,2026-06-20,31.0,0.03,99.74
ACCT000851,2026-06-21,27.32,0.55,99.52
ACCT000851,2026-06-22,17.69,0.31,99.72
ACCT000851,2026-06-23,13.29,0.23,99.81
ACCT000851,2026-06-24,16.99,0.11,99.59
ACCT000851,2026-06-25,42.34,0.09,99.93
ACCT000851,2026-06-26,32.19,0.31,99.64
ACCT000851,2026-06-27,14.81,0.25,99.71
ACCT000851,2026-06-28,13.41,0.22,99.88
ACCT000851,2026-06-29,27.55,0.07,99.91
ACCT000852,2026-06-16,16.3,0.33,99.6
ACCT000852,2026-06-17,38.17,0.12,99.57
ACCT000852,2026-06-18,35.37,0.31,99.59
ACCT000852,2026-06-19,35.4,0.51,99.81
ACCT000852,2026-06-20,33.2,0.24,99.7
ACCT000852,2026-06-21,40.23,0.2,99.61
ACCT000852,2026-06-22,19.59,0.14,99.66
ACCT000852,2026-06-23,42.03,0.48,99.78
ACCT000852,2026-06-24,17.76,0.11,99.75
ACCT000852,2026-06-25,37.45,0.27,99.61
ACCT000852,2026-06-26,31.77,0.55,99.75
ACCT000852,2026-06-27,39.63,0.54,99.51
ACCT000852,2026-06-28,34.92,0.33,99.83
ACCT000852,2026-06-29,10.24,0.32,99.83
ACCT000853,2026-06-16,16.09,0.38,99.98
ACCT000853,2026-06-17,19.68,0.39,99.63
ACCT000853,2026-06-18,16.63,0.01,99.7
ACCT000853,2026-06-19,33.31,0.41,99.53
ACCT000853,2026-06-20,38.55,0.48,100.0
ACCT000853,2026-06-21,26.71,0.29,99.72
ACCT000853,2026-06-22,32.22,0.31,99.7
ACCT000853,2026-06-23,24.32,0.31,99.95
ACCT000853,2026-06-24,40.3,0.17,99.97
ACCT000853,2026-06-25,26.0,0.33,99.96
ACCT000853,2026-06-26,42.83,0.33,99.74
ACCT000853,2026-06-27,27.71,0.17,99.93
ACCT000853,2026-06-28,20.69,0.23,99.93
ACCT000853,2026-06-29,15.74,0.05,99.64
ACCT000854,2026-06-16,11.46,0.51,99.63
ACCT000854,2026-06-17,27.27,0.52,99.94
ACCT000854,2026-06-18,41.34,0.23,99.98
ACCT000854,2026-06-19,16.9,0.42,99.72
ACCT000854,2026-06-20,19.64,0.2,99.72
ACCT000854,2026-06-21,42.02,0.07,99.77
ACCT000854,2026-06-22,32.26,0.11,99.82
ACCT000854,2026-06-23,26.04,0.25,99.68
ACCT000854,2026-06-24,20.06,0.17,99.59
ACCT000854,2026-06-25,24.05,0.28,99.77
ACCT000854,2026-06-26,34.96,0.44,99.75
ACCT000854,2026-06-27,35.79,0.52,99.55
ACCT000854,2026-06-28,41.34,0.42,99.83
