subscription_id,account_id,product_id,plan_id,device_id,start_date,end_date,status,mrc
SUB000730,ACCT000464,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000731,ACCT000465,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-02-10,,active,95.0
SUB000732,ACCT000466,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-12-06,,active,75.0
SUB000733,ACCT000467,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-07-28,,active,95.0
SUB000734,ACCT000467,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-06-24,,active,45.0
SUB000735,ACCT000468,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-11-24,,active,50.0
SUB000736,ACCT000468,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB000737,ACCT000469,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-06-29,,active,50.0
SUB000738,ACCT000469,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,,active,37.0
SUB000739,ACCT000469,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000740,ACCT000470,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-06,,active,75.0
SUB000741,ACCT000471,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-12,,active,50.0
SUB000742,ACCT000472,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-07-04,2026-10-05,cancelled,90.0
SUB000743,ACCT000472,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-09-29,2026-10-05,cancelled,55.0
SUB000744,ACCT000473,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-02-08,,active,50.0
SUB000745,ACCT000473,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-06-30,,active,47.0
SUB000746,ACCT000474,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-11-03,,active,70.0
SUB000747,ACCT000475,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-02-15,,active,90.0
SUB000748,ACCT000475,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-06-26,,active,25.0
SUB000749,ACCT000476,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-12-30,,active,70.0
SUB000750,ACCT000477,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-06-11,,active,50.0
SUB000751,ACCT000478,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-11-13,,active,95.0
SUB000752,ACCT000479,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-03-17,,active,95.0
SUB000753,ACCT000480,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-10-15,,active,55.0
SUB000754,ACCT000481,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-05-13,,active,95.0
SUB000755,ACCT000482,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-01-31,2026-12-05,cancelled,70.0
SUB000756,ACCT000483,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2021-10-07,,active,90.0
SUB000757,ACCT000483,PROD_TV,PLAN_TV_STD,DEV_NONE,2021-11-16,,active,45.0
SUB000758,ACCT000484,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-04-09,,active,50.0
SUB000759,ACCT000485,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-01-19,,active,55.0
SUB000760,ACCT000486,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-11-16,,active,70.0
SUB000761,ACCT000486,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-02-06,,active,55.0
SUB000762,ACCT000486,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-05-28,,active,25.0
SUB000763,ACCT000487,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-07-03,,active,75.0
SUB000764,ACCT000488,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-09-08,2025-06-27,cancelled,90.0
SUB000765,ACCT000489,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-06-20,,active,55.0
SUB000766,ACCT000489,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-30,,active,67.0
SUB000767,ACCT000489,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000768,ACCT000489,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB000769,ACCT000490,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-06-29,,active,50.0
SUB000770,ACCT000491,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-07-07,,active,70.0
SUB000771,ACCT000492,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-04-16,,active,70.0
SUB000772,ACCT000493,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-05-04,,active,55.0
SUB000773,ACCT000493,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-06-06,,active,45.0
SUB000774,ACCT000494,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-06-16,2028-04-05,cancelled,55.0
SUB000775,ACCT000494,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,2028-04-05,cancelled,77.0
SUB000776,ACCT000495,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-05-25,,active,55.0
SUB000777,ACCT000496,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-07-13,,active,120.0
SUB000778,ACCT000496,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-09-11,,active,47.0
SUB000779,ACCT000497,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-05-26,,active,55.0
SUB000780,ACCT000498,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-07-06,,active,75.0
SUB000781,ACCT000498,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-05-09,,active,67.0
SUB000782,ACCT000499,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-10-11,,active,55.0
SUB000783,ACCT000500,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-11-11,,active,90.0
SUB000784,ACCT000500,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-06-12,,active,45.0
SUB000785,ACCT000501,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-10-09,,active,90.0
SUB000786,ACCT000501,PROD_MOB,PLAN_MOB_10,DEV_NONE,2024-01-06,,active,25.0
SUB000787,ACCT000502,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-03-24,,active,70.0
SUB000788,ACCT000502,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-03-30,,active,25.0
SUB000789,ACCT000503,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-01-19,,active,55.0
SUB000790,ACCT000503,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-05-03,,active,40.0
SUB000791,ACCT000504,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2024-09-18,,active,115.0
SUB000792,ACCT000505,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-10-23,,active,70.0
SUB000793,ACCT000505,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-08-15,,active,67.0
SUB000794,ACCT000506,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-05-25,,active,95.0
SUB000795,ACCT000506,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-30,,active,62.0
SUB000796,ACCT000507,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-05-19,,active,55.0
SUB000797,ACCT000507,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-30,,active,67.0
SUB000798,ACCT000508,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-12,,active,95.0
SUB000799,ACCT000509,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-11-19,,active,50.0
SUB000800,ACCT000510,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-04-13,,active,50.0
SUB000801,ACCT000511,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2018-05-18,,active,90.0
SUB000802,ACCT000512,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-04,,active,50.0
SUB000803,ACCT000512,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-04-28,,active,25.0
SUB000804,ACCT000513,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-02-28,,active,50.0
SUB000805,ACCT000514,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-04-01,,active,50.0
SUB000806,ACCT000515,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-02-14,,active,50.0
SUB000807,ACCT000516,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-10-05,,active,70.0
SUB000808,ACCT000517,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-05-28,,active,90.0
SUB000809,ACCT000518,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-11-12,,active,75.0
SUB000810,ACCT000518,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2025-01-07,,active,37.0
SUB000811,ACCT000519,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-09-18,,active,95.0
SUB000812,ACCT000519,PROD_MOB,PLAN_MOB_40,DEV_NONE,2023-01-31,,active,40.0
SUB000813,ACCT000520,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-06-28,,active,70.0
SUB000814,ACCT000520,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB000815,ACCT000521,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-01-29,,active,55.0
SUB000816,ACCT000521,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB000817,ACCT000522,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-04-28,,active,120.0
SUB000818,ACCT000522,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-03-14,,active,77.0
SUB000819,ACCT000522,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-02-13,,active,45.0
SUB000820,ACCT000523,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-05-26,,active,120.0
SUB000821,ACCT000524,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-04-19,,active,95.0
SUB000822,ACCT000525,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-31,,active,50.0
SUB000823,ACCT000525,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-06-21,,active,45.0
SUB000824,ACCT000525,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-04-21,,active,25.0
SUB000825,ACCT000526,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-05-02,,active,50.0
SUB000826,ACCT000527,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-11-03,,active,90.0
SUB000827,ACCT000528,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-04-10,,active,75.0
SUB000828,ACCT000529,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-11-17,,active,75.0
SUB000829,ACCT000529,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-11-25,,active,55.0
SUB000830,ACCT000530,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2018-07-06,,active,50.0
SUB000831,ACCT000531,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-04-06,,active,50.0
SUB000832,ACCT000531,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-08-10,,active,62.0
SUB000833,ACCT000532,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-04-05,,active,75.0
SUB000834,ACCT000532,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-10-10,,active,52.0
SUB000835,ACCT000533,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-05-17,,active,95.0
SUB000836,ACCT000533,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-30,,active,62.0
SUB000837,ACCT000534,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2020-02-13,,active,95.0
SUB000838,ACCT000535,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-02-20,,active,90.0
SUB000839,ACCT000536,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-30,,active,50.0
SUB000840,ACCT000536,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-02-17,,active,55.0
SUB000841,ACCT000536,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-03-11,,active,45.0
SUB000842,ACCT000537,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-14,,active,70.0
SUB000843,ACCT000538,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-10-07,,active,95.0
SUB000844,ACCT000538,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-02-27,,active,52.0
SUB000845,ACCT000539,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-05-23,,active,50.0
SUB000846,ACCT000540,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-03-21,,active,75.0
SUB000847,ACCT000541,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-12-23,,active,75.0
SUB000848,ACCT000542,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-05-29,2027-01-08,cancelled,55.0
SUB000849,ACCT000543,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2020-01-15,2021-10-28,cancelled,50.0
SUB000850,ACCT000543,PROD_TV,PLAN_TV_STD,DEV_NONE,2020-01-31,2021-10-28,cancelled,45.0
SUB000851,ACCT000544,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-29,,active,70.0
SUB000852,ACCT000544,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-07-12,,active,52.0
SUB000853,ACCT000545,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-06-21,,active,50.0
SUB000854,ACCT000545,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-06-26,,active,47.0
SUB000855,ACCT000546,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-07-10,,active,70.0
SUB000856,ACCT000546,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-10-04,,active,45.0
SUB000857,ACCT000547,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-08-13,,active,90.0
SUB000858,ACCT000548,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-06-17,,active,120.0
SUB000859,ACCT000549,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-11-10,,active,75.0
SUB000860,ACCT000549,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-09-12,,active,25.0
SUB000861,ACCT000550,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-10-19,,active,55.0
SUB000862,ACCT000551,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-06-03,,active,70.0
SUB000863,ACCT000552,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2021-06-16,,active,50.0
SUB000864,ACCT000552,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2022-04-02,,active,77.0
SUB000865,ACCT000553,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-12-13,,active,55.0
SUB000866,ACCT000554,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-07-19,,active,50.0
SUB000867,ACCT000554,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-05-20,,active,45.0
SUB000868,ACCT000555,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-01-24,,active,55.0
SUB000869,ACCT000556,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-12-18,,active,70.0
SUB000870,ACCT000557,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-05-24,,active,50.0
SUB000871,ACCT000558,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-04-23,,active,90.0
SUB000872,ACCT000558,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-09-03,,active,52.0
SUB000873,ACCT000559,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-06-29,,active,75.0
SUB000874,ACCT000560,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2018-12-05,,active,120.0
SUB000875,ACCT000560,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2019-08-24,,active,77.0
SUB000876,ACCT000561,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-07-06,,active,55.0
SUB000877,ACCT000561,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-06-22,,active,77.0
SUB000878,ACCT000562,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-07-14,2026-05-22,cancelled,55.0
SUB000879,ACCT000562,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-10-12,2026-05-22,cancelled,77.0
SUB000880,ACCT000563,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-10-15,,active,90.0
SUB000881,ACCT000563,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-01-23,,active,47.0
SUB000882,ACCT000564,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-16,,active,50.0
SUB000883,ACCT000565,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-01-10,,active,50.0
SUB000884,ACCT000566,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2016-08-24,2018-03-04,cancelled,75.0
SUB000885,ACCT000567,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-12-30,,active,75.0
SUB000886,ACCT000567,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-03-07,,active,45.0
SUB000887,ACCT000568,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-06-22,2026-02-03,cancelled,55.0
SUB000888,ACCT000568,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2024-11-02,2026-02-03,cancelled,67.0
SUB000889,ACCT000568,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-04-10,2026-02-03,cancelled,25.0
SUB000890,ACCT000569,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2020-10-25,,active,70.0
SUB000891,ACCT000570,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-01-17,,active,50.0
SUB000892,ACCT000571,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-04-02,,active,70.0
SUB000893,ACCT000571,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-08-31,,active,62.0
SUB000894,ACCT000572,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-05-24,,active,90.0
SUB000895,ACCT000573,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-06-01,,active,75.0
SUB000896,ACCT000573,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-05-30,,active,47.0
SUB000897,ACCT000574,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-09-11,2027-08-09,cancelled,50.0
SUB000898,ACCT000575,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-03-11,,active,50.0
SUB000899,ACCT000575,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2022-10-07,,active,77.0
SUB000900,ACCT000575,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-02-12,,active,45.0
SUB000901,ACCT000576,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-03-01,,active,90.0
SUB000902,ACCT000577,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-09-14,,active,50.0
SUB000903,ACCT000578,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-30,,active,70.0
SUB000904,ACCT000578,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-30,,active,67.0
SUB000905,ACCT000578,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000906,ACCT000579,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-01-01,2026-02-25,cancelled,75.0
SUB000907,ACCT000580,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-01-29,,active,95.0
SUB000908,ACCT000580,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-10-25,,active,45.0
SUB000909,ACCT000580,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-12-01,,active,25.0
SUB000910,ACCT000581,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-10-23,,active,90.0
SUB000911,ACCT000581,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-10-31,,active,52.0
SUB000912,ACCT000582,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-02-28,2026-05-06,cancelled,75.0
SUB000913,ACCT000583,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-11-10,,active,75.0
SUB000914,ACCT000583,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2024-03-21,,active,77.0
SUB000915,ACCT000584,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-02-18,,active,50.0
SUB000916,ACCT000584,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-10-16,,active,52.0
SUB000917,ACCT000584,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-02-22,,active,45.0
SUB000918,ACCT000585,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-07-21,,active,50.0
SUB000919,ACCT000585,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-01-05,,active,25.0
SUB000920,ACCT000586,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-04-11,,active,55.0
SUB000921,ACCT000586,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,,active,37.0
SUB000922,ACCT000587,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-07-14,,active,50.0
SUB000923,ACCT000588,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-04-03,,active,70.0
SUB000924,ACCT000588,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-10-09,,active,55.0
SUB000925,ACCT000588,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-12-03,,active,45.0
SUB000926,ACCT000588,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-03-29,,active,25.0
SUB000927,ACCT000589,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-11-07,,active,70.0
SUB000928,ACCT000590,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-12-31,,active,120.0
SUB000929,ACCT000590,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-04-10,,active,52.0
SUB000930,ACCT000591,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-02-21,,active,75.0
SUB000931,ACCT000592,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-06-01,,active,90.0
SUB000932,ACCT000592,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-06-06,,active,55.0
SUB000933,ACCT000593,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-06-14,,active,50.0
SUB000934,ACCT000594,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-11-18,,active,90.0
SUB000935,ACCT000595,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-07-09,,active,90.0
SUB000936,ACCT000595,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-12-25,,active,45.0
SUB000937,ACCT000596,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-17,,active,75.0
SUB000938,ACCT000596,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000939,ACCT000597,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-05-28,,active,120.0
SUB000940,ACCT000598,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-12-23,,active,70.0
SUB000941,ACCT000599,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-08-13,,active,50.0
SUB000942,ACCT000600,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-07-25,,active,50.0
SUB000943,ACCT000601,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-05-23,,active,75.0
SUB000944,ACCT000602,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-04-16,,active,115.0
SUB000945,ACCT000603,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-11-01,,active,95.0
SUB000946,ACCT000604,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-06-15,,active,90.0
SUB000947,ACCT000604,PROD_MOB,PLAN_MOB_10,DEV_NONE,2024-06-28,,active,25.0
SUB000948,ACCT000605,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-03-21,,active,90.0
SUB000949,ACCT000606,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-06-15,,active,90.0
SUB000950,ACCT000606,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-04-12,,active,55.0
SUB000951,ACCT000606,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-04-04,,active,45.0
SUB000952,ACCT000606,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-05-27,,active,25.0
SUB000953,ACCT000607,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-06-25,,active,75.0
SUB000954,ACCT000608,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-08-20,,active,70.0
SUB000955,ACCT000608,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-05-24,,active,45.0
SUB000956,ACCT000609,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-12-24,,active,120.0
SUB000957,ACCT000610,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-10-17,2026-08-09,cancelled,95.0
SUB000958,ACCT000611,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-08-16,,active,50.0
SUB000959,ACCT000612,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-04-28,,active,75.0
SUB000960,ACCT000612,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-05-19,,active,25.0
SUB000961,ACCT000613,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-05-20,,active,55.0
SUB000962,ACCT000613,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2023-11-17,,active,52.0
SUB000963,ACCT000614,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-04-10,,active,95.0
SUB000964,ACCT000614,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-05-05,,active,67.0
SUB000965,ACCT000615,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-05-05,,active,90.0
SUB000966,ACCT000616,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-11-25,,active,75.0
SUB000967,ACCT000616,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2026-04-04,,active,52.0
SUB000968,ACCT000617,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-03-09,,active,75.0
SUB000969,ACCT000617,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-30,,active,62.0
SUB000970,ACCT000617,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000971,ACCT000618,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2020-06-20,,active,90.0
