device_id,account_id,customer_id,model,model_name,device_type,serial_number,install_date,status,firmware_version
DVC000582,ACCT000582,CUST000582,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC82E57F069,2025-03-02,inactive,4.0.1
DVC000583,ACCT000583,CUST000583,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN00BCFE9011,2023-11-15,active,3.4.1
DVC000584,ACCT000584,CUST000584,DEV_MODEM_STD,TelcoConnect Modem,modem,SN9922FD37AF,2025-02-23,active,3.4.2
DVC000585,ACCT000585,CUST000585,DEV_MODEM_STD,TelcoConnect Modem,modem,SN522AFB6C37,2024-07-28,active,4.0.1
DVC000586,ACCT000586,CUST000586,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3FDD444452,2026-04-15,active,3.4.1
DVC000587,ACCT000587,CUST000587,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE900637BD3,2024-07-14,active,4.1.0
DVC000588,ACCT000588,CUST000588,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEB1B82FAD8,2025-04-05,active,3.5.0
DVC000589,ACCT000589,CUST000589,DEV_MODEM_STD,TelcoConnect Modem,modem,SN6C04673C81,2022-11-15,active,3.4.1
DVC000590,ACCT000590,CUST000590,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0387AE03FA,2025-01-01,active,3.4.2
DVC000591,ACCT000591,CUST000591,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE411DE290F,2023-02-21,active,4.1.0
DVC000592,ACCT000592,CUST000592,DEV_MODEM_STD,TelcoConnect Modem,modem,SN91ED607D2D,2023-06-08,active,3.4.2
DVC000593,ACCT000593,CUST000593,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0C9B7E7E34,2023-06-15,active,3.5.0
DVC000594,ACCT000594,CUST000594,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4163BC29F0,2024-11-27,active,3.4.2
DVC000595,ACCT000595,CUST000595,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE8AFC4E7DD,2024-07-11,active,4.0.1
DVC000596,ACCT000596,CUST000596,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA1CB2D5AE1,2026-06-17,active,4.0.1
DVC000597,ACCT000597,CUST000597,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN1B8E9FB66A,2026-06-03,active,3.4.2
DVC000598,ACCT000598,CUST000598,DEV_MODEM_STD,TelcoConnect Modem,modem,SND58FA4CACB,2024-12-29,active,4.1.0
DVC000599,ACCT000599,CUST000599,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB81F0D79F8,2025-08-15,active,3.4.2
DVC000600,ACCT000600,CUST000600,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE5BA866F5F,2024-08-01,active,3.4.2
DVC000601,ACCT000601,CUST000601,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN99176ECDA0,2026-05-23,active,3.5.0
DVC000602,ACCT000602,CUST000602,DEV_MODEM_STD,TelcoConnect Modem,modem,SN9BA478EE23,2026-04-19,active,3.5.0
DVC000603,ACCT000603,CUST000603,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN25C2A6ADC4,2025-11-04,active,4.1.0
DVC000604,ACCT000604,CUST000604,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCCABB52D80,2023-06-17,active,3.4.1
DVC000605,ACCT000605,CUST000605,DEV_MODEM_STD,TelcoConnect Modem,modem,SN09E8F2A1EF,2024-03-27,active,4.0.1
DVC000606,ACCT000606,CUST000606,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC87D045146,2023-06-23,active,3.4.1
DVC000607,ACCT000607,CUST000607,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6D55A6C161,2025-06-30,active,4.0.1
DVC000608,ACCT000608,CUST000608,DEV_MODEM_STD,TelcoConnect Modem,modem,SN458F7A2DAC,2022-08-29,active,3.4.2
DVC000609,ACCT000609,CUST000609,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN86159E9370,2025-12-25,active,3.4.2
DVC000610,ACCT000610,CUST000610,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4B20F8A86E,2025-10-20,inactive,3.4.1
DVC000611,ACCT000611,CUST000611,DEV_MODEM_STD,TelcoConnect Modem,modem,SN84DB5CB979,2022-08-18,active,3.4.2
DVC000612,ACCT000612,CUST000612,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0EDD1F70D8,2024-04-28,active,3.5.0
DVC000613,ACCT000613,CUST000613,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNF8BAFC015C,2023-05-26,active,3.5.0
DVC000614,ACCT000614,CUST000614,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8736ACA4E9,2024-04-17,active,3.4.2
DVC000615,ACCT000615,CUST000615,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA00A9C700A,2025-05-10,active,4.1.0
DVC000616,ACCT000616,CUST000616,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN79E0CE9AF5,2025-11-30,active,3.4.2
DVC000617,ACCT000617,CUST000617,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNFF6C5AA6A8,2026-03-14,active,4.0.1
DVC000618,ACCT000618,CUST000618,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE36B27DB31,2020-06-29,active,3.4.2
DVC000619,ACCT000619,CUST000619,DEV_MODEM_STD,TelcoConnect Modem,modem,SN29FEF2751C,2026-02-20,active,3.5.0
DVC000620,ACCT000620,CUST000620,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7BFE9F6AEF,2021-09-01,active,4.0.1
DVC000621,ACCT000621,CUST000621,DEV_MODEM_STD,TelcoConnect Modem,modem,SNBB0F7BF46E,2024-05-25,active,4.0.1
DVC000622,ACCT000622,CUST000622,DEV_MODEM_STD,TelcoConnect Modem,modem,SN80E36AC456,2024-03-16,active,4.0.1
DVC000623,ACCT000623,CUST000623,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE7667130FB,2024-03-28,inactive,4.1.0
DVC000624,ACCT000624,CUST000624,DEV_MODEM_STD,TelcoConnect Modem,modem,SN06F57C25AF,2023-09-10,active,4.1.0
DVC000625,ACCT000625,CUST000625,DEV_MODEM_STD,TelcoConnect Modem,modem,SN66D10514F5,2025-07-17,active,3.4.2
DVC000626,ACCT000626,CUST000626,DEV_MODEM_STD,TelcoConnect Modem,modem,SN34F1F0237B,2026-04-28,active,3.5.0
DVC000627,ACCT000627,CUST000627,DEV_MODEM_STD,TelcoConnect Modem,modem,SN48DA8D284E,2025-05-06,active,3.4.2
DVC000628,ACCT000628,CUST000628,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEB9331A225,2023-11-12,active,3.5.0
DVC000629,ACCT000629,CUST000629,DEV_MODEM_STD,TelcoConnect Modem,modem,SN41E589668A,2025-11-03,active,3.4.1
DVC000630,ACCT000630,CUST000630,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN06029D742C,2022-07-23,active,4.0.1
DVC000631,ACCT000631,CUST000631,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNBB21D1F6BB,2024-09-27,active,3.4.2
DVC000632,ACCT000632,CUST000632,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN86B7A53A0B,2026-06-25,active,4.0.1
DVC000633,ACCT000633,CUST000633,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3BBF78914F,2024-05-09,active,4.0.1
DVC000634,ACCT000634,CUST000634,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND2C8AE2E39,2023-10-22,active,4.1.0
DVC000635,ACCT000635,CUST000635,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0D3A793B0D,2023-10-12,active,4.1.0
DVC000636,ACCT000636,CUST000636,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5D0DF487A8,2022-08-17,active,4.1.0
DVC000637,ACCT000637,CUST000637,DEV_MODEM_STD,TelcoConnect Modem,modem,SNF20A9ECDD0,2026-01-26,active,3.4.2
DVC000638,ACCT000638,CUST000638,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7234ADB0CF,2022-08-08,active,3.4.2
DVC000639,ACCT000639,CUST000639,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4F112A12B7,2022-05-18,active,3.5.0
DVC000640,ACCT000640,CUST000640,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND0FD4D423E,2025-12-05,active,4.0.1
DVC000641,ACCT000641,CUST000641,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN9B94E78ECC,2025-10-08,inactive,3.4.2
DVC000642,ACCT000642,CUST000642,DEV_MODEM_STD,TelcoConnect Modem,modem,SNDE47DDD1D1,2023-03-28,active,3.5.0
DVC000643,ACCT000643,CUST000643,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNDCFE8CB4DE,2025-03-14,active,3.4.1
DVC000644,ACCT000644,CUST000644,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7E567AC7DC,2026-05-28,active,3.4.2
DVC000645,ACCT000645,CUST000645,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6D002486ED,2021-02-05,active,4.1.0
DVC000646,ACCT000646,CUST000646,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN75B836FE5A,2025-10-23,inactive,3.5.0
DVC000647,ACCT000647,CUST000647,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3FF9F53256,2025-07-31,inactive,3.4.1
DVC000648,ACCT000648,CUST000648,DEV_MODEM_STD,TelcoConnect Modem,modem,SNDD11639B37,2024-05-28,active,4.1.0
DVC000649,ACCT000649,CUST000649,DEV_MODEM_STD,TelcoConnect Modem,modem,SND7B39425DA,2026-05-17,active,3.4.1
DVC000650,ACCT000650,CUST000650,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0F22375B19,2026-06-27,inactive,4.0.1
DVC000651,ACCT000651,CUST000651,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCF655FEAF8,2025-08-14,inactive,3.4.2
DVC000652,ACCT000652,CUST000652,DEV_MODEM_STD,TelcoConnect Modem,modem,SND3ACB408C0,2019-10-11,active,3.4.1
DVC000653,ACCT000653,CUST000653,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8C1636DAF2,2026-06-30,active,3.5.0
DVC000654,ACCT000654,CUST000654,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAB0D5BAEB8,2025-06-09,active,3.5.0
DVC000655,ACCT000655,CUST000655,DEV_MODEM_STD,TelcoConnect Modem,modem,SND1FF3C2B54,2025-09-15,inactive,3.4.2
DVC000656,ACCT000656,CUST000656,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4C07803815,2026-06-27,active,4.1.0
DVC000657,ACCT000657,CUST000657,DEV_MODEM_STD,TelcoConnect Modem,modem,SN545DDAB04F,2025-04-27,active,3.4.2
DVC000658,ACCT000658,CUST000658,DEV_MODEM_STD,TelcoConnect Modem,modem,SN08F6EE7564,2025-06-12,active,3.4.2
DVC000659,ACCT000659,CUST000659,DEV_MODEM_STD,TelcoConnect Modem,modem,SN452753B640,2024-11-22,active,3.4.1
DVC000660,ACCT000660,CUST000660,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN768BC71A4E,2023-10-16,active,3.4.2
DVC000661,ACCT000661,CUST000661,DEV_MODEM_STD,TelcoConnect Modem,modem,SN45F1D6DB42,2024-10-08,active,4.0.1
DVC000662,ACCT000662,CUST000662,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB555FA26EA,2023-03-23,active,4.1.0
DVC000663,ACCT000663,CUST000663,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5C59DD723C,2025-01-10,inactive,3.5.0
DVC000664,ACCT000664,CUST000664,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7E2AEFF51F,2026-06-08,active,4.1.0
DVC000665,ACCT000665,CUST000665,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5B568D9F78,2023-03-17,active,3.5.0
DVC000666,ACCT000666,CUST000666,DEV_MODEM_STD,TelcoConnect Modem,modem,SN2E9089D1C7,2026-05-26,active,4.1.0
DVC000667,ACCT000667,CUST000667,DEV_MODEM_STD,TelcoConnect Modem,modem,SN1FB85009C0,2023-10-04,active,4.1.0
DVC000668,ACCT000668,CUST000668,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEE48C50361,2025-05-02,active,3.4.1
DVC000669,ACCT000669,CUST000669,DEV_MODEM_STD,TelcoConnect Modem,modem,SND4B30CC26A,2024-11-19,active,4.0.1
DVC000670,ACCT000670,CUST000670,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3CD4D36F69,2024-12-28,active,4.1.0
DVC000671,ACCT000671,CUST000671,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAF61D3A011,2025-06-18,active,3.4.2
DVC000672,ACCT000672,CUST000672,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA086D11C74,2026-06-30,active,3.5.0
DVC000673,ACCT000673,CUST000673,DEV_MODEM_STD,TelcoConnect Modem,modem,SND23F67737E,2023-09-03,active,3.4.1
DVC000674,ACCT000674,CUST000674,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4F650E5332,2022-10-12,inactive,3.5.0
DVC000675,ACCT000675,CUST000675,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN2A2EBADE57,2023-11-22,active,4.0.1
DVC000676,ACCT000676,CUST000676,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB36C60368B,2024-10-01,active,4.1.0
DVC000677,ACCT000677,CUST000677,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8EE48DD72D,2019-01-23,active,3.4.2
DVC000678,ACCT000678,CUST000678,DEV_MODEM_STD,TelcoConnect Modem,modem,SND7DC30C2E3,2025-06-04,active,3.5.0
DVC000679,ACCT000679,CUST000679,DEV_MODEM_STD,TelcoConnect Modem,modem,SNECCB9A336B,2024-03-16,active,3.4.1
DVC000680,ACCT000680,CUST000680,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA03420A5C5,2022-05-25,active,4.1.0
DVC000681,ACCT000681,CUST000681,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3B302023C2,2025-10-15,active,3.5.0
DVC000682,ACCT000682,CUST000682,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAF0FA89EC8,2023-06-27,active,3.4.2
DVC000683,ACCT000683,CUST000683,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3BBC262B96,2020-07-22,active,3.4.2
DVC000684,ACCT000684,CUST000684,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN469CD067CA,2024-07-28,active,3.4.1
DVC000685,ACCT000685,CUST000685,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8673457190,2024-05-15,active,3.4.2
DVC000686,ACCT000686,CUST000686,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAA70EABBC1,2025-06-07,inactive,4.0.1
DVC000687,ACCT000687,CUST000687,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN328D4B860E,2023-10-04,active,4.1.0
DVC000688,ACCT000688,CUST000688,DEV_MODEM_STD,TelcoConnect Modem,modem,SNF698C0FFA3,2026-06-06,active,4.0.1
DVC000689,ACCT000689,CUST000689,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE424EA67A7,2024-08-19,active,3.5.0
DVC000690,ACCT000690,CUST000690,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN11DDDF6C6A,2026-01-10,active,3.5.0
DVC000691,ACCT000691,CUST000691,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN905E67B6DB,2026-06-28,active,4.1.0
DVC000692,ACCT000692,CUST000692,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE490EDD799,2025-03-17,inactive,3.4.2
DVC000693,ACCT000693,CUST000693,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB107FB627F,2025-03-26,active,4.1.0
DVC000694,ACCT000694,CUST000694,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3F3D88E0BC,2025-02-20,active,4.0.1
DVC000695,ACCT000695,CUST000695,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5676970336,2023-04-13,active,4.1.0
DVC000696,ACCT000696,CUST000696,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC4C885719D,2022-09-21,active,3.4.2
DVC000697,ACCT000697,CUST000697,DEV_MODEM_STD,TelcoConnect Modem,modem,SN6B12935A6E,2024-02-16,active,3.4.1
DVC000698,ACCT000698,CUST000698,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN42D53D1FFB,2023-05-24,active,3.4.2
DVC000699,ACCT000699,CUST000699,DEV_MODEM_STD,TelcoConnect Modem,modem,SN759227E12F,2025-07-11,active,3.4.1
DVC000700,ACCT000700,CUST000700,DEV_MODEM_STD,TelcoConnect Modem,modem,SN957CEE9495,2025-09-09,active,3.5.0
DVC000701,ACCT000701,CUST000701,DEV_MODEM_STD,TelcoConnect Modem,modem,SN810E97A364,2023-09-30,active,3.4.2
DVC000702,ACCT000702,CUST000702,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE734E27AA8,2025-10-31,active,4.1.0
DVC000703,ACCT000703,CUST000703,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8B4AE0ACA9,2025-11-10,active,3.4.1
DVC000704,ACCT000704,CUST000704,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN5AEC85346B,2016-06-26,active,3.5.0
DVC000705,ACCT000705,CUST000705,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN587A6A5FCB,2024-07-09,active,3.4.2
DVC000706,ACCT000706,CUST000706,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND62DC33BD4,2025-03-23,active,3.4.2
DVC000707,ACCT000707,CUST000707,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7BF1727BF7,2026-06-21,active,3.4.1
DVC000708,ACCT000708,CUST000708,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3A302374DA,2026-01-23,inactive,4.1.0
DVC000709,ACCT000709,CUST000709,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4A4E384B4E,2024-03-13,active,3.5.0
DVC000710,ACCT000710,CUST000710,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN36F97E0AF5,2024-12-20,active,4.1.0
DVC000711,ACCT000711,CUST000711,DEV_MODEM_STD,TelcoConnect Modem,modem,SN54651F342A,2022-10-24,inactive,3.5.0
DVC000712,ACCT000712,CUST000712,DEV_MODEM_STD,TelcoConnect Modem,modem,SN6A08FCA147,2023-09-09,active,4.0.1
DVC000713,ACCT000713,CUST000713,DEV_MODEM_STD,TelcoConnect Modem,modem,SN59292B3BCF,2025-01-25,active,4.1.0
DVC000714,ACCT000714,CUST000714,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNFA889FCDD8,2026-04-27,active,4.0.1
DVC000715,ACCT000715,CUST000715,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEF080C234D,2026-06-04,active,3.5.0
DVC000716,ACCT000716,CUST000716,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNCF217A6AB6,2024-09-09,active,3.5.0
DVC000717,ACCT000717,CUST000717,DEV_MODEM_STD,TelcoConnect Modem,modem,SN562873B030,2026-04-16,active,3.4.2
DVC000718,ACCT000718,CUST000718,DEV_MODEM_STD,TelcoConnect Modem,modem,SN65792E391D,2023-11-25,inactive,4.1.0
DVC000719,ACCT000719,CUST000719,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN2113B7FE1C,2026-06-18,active,4.1.0
DVC000720,ACCT000720,CUST000720,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB1F24D75D1,2022-08-14,active,4.1.0
DVC000721,ACCT000721,CUST000721,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC71D99E27E,2024-09-30,active,4.1.0
DVC000722,ACCT000722,CUST000722,DEV_MODEM_STD,TelcoConnect Modem,modem,SNF576D9A7E7,2025-05-27,active,4.0.1
DVC000723,ACCT000723,CUST000723,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3E05950822,2024-04-18,active,3.5.0
DVC000724,ACCT000724,CUST000724,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6B7A09359A,2024-05-30,active,3.5.0
DVC000725,ACCT000725,CUST000725,DEV_MODEM_STD,TelcoConnect Modem,modem,SN99CE167FE0,2024-06-06,active,4.0.1
DVC000726,ACCT000726,CUST000726,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5A222DBDAE,2023-01-04,active,4.0.1
DVC000727,ACCT000727,CUST000727,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAEFE3970BB,2026-05-24,active,3.4.1
DVC000728,ACCT000728,CUST000728,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC1CBC546AA,2026-06-11,inactive,3.5.0
DVC000729,ACCT000729,CUST000729,DEV_MODEM_STD,TelcoConnect Modem,modem,SND2BD6915AA,2026-05-26,active,3.5.0
DVC000730,ACCT000730,CUST000730,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8777EC6C14,2021-09-23,active,4.0.1
DVC000731,ACCT000731,CUST000731,DEV_MODEM_STD,TelcoConnect Modem,modem,SN79002AFFEF,2025-07-15,active,3.4.2
DVC000732,ACCT000732,CUST000732,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7A9FE90FDB,2023-11-28,active,3.5.0
DVC000733,ACCT000733,CUST000733,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB5D9F4C298,2022-12-01,inactive,3.5.0
DVC000734,ACCT000734,CUST000734,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN35886B7AAA,2023-09-26,active,4.0.1
DVC000735,ACCT000735,CUST000735,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6BEFCC96DA,2026-06-04,active,3.4.1
DVC000736,ACCT000736,CUST000736,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN20EE6B419E,2024-03-29,active,3.4.1
DVC000737,ACCT000737,CUST000737,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN2101B6CFAD,2023-08-25,active,3.4.2
DVC000738,ACCT000738,CUST000738,DEV_MODEM_STD,TelcoConnect Modem,modem,SND20D1FF67F,2025-07-20,inactive,3.4.1
DVC000739,ACCT000739,CUST000739,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN32CA6BCD18,2024-08-29,active,3.5.0
DVC000740,ACCT000740,CUST000740,DEV_MODEM_STD,TelcoConnect Modem,modem,SN790F95DE28,2019-02-06,active,3.5.0
DVC000741,ACCT000741,CUST000741,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND20D866B76,2023-12-18,active,3.4.1
DVC000742,ACCT000742,CUST000742,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND8AB85F395,2024-06-07,inactive,3.4.2
DVC000743,ACCT000743,CUST000743,DEV_MODEM_STD,TelcoConnect Modem,modem,SN43DEA5681B,2025-02-05,inactive,4.1.0
DVC000744,ACCT000744,CUST000744,DEV_MODEM_STD,TelcoConnect Modem,modem,SN97936BA1C4,2025-08-06,active,3.4.2
DVC000745,ACCT000745,CUST000745,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE2DCC04713,2024-03-09,active,4.1.0
DVC000746,ACCT000746,CUST000746,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5E59EF5698,2024-01-19,active,3.5.0
DVC000747,ACCT000747,CUST000747,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND816FFB1D6,2024-10-10,active,3.4.2
DVC000748,ACCT000748,CUST000748,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAADAB1DAFA,2017-02-07,active,4.0.1
DVC000749,ACCT000749,CUST000749,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB41BA44418,2025-07-05,active,3.4.2
DVC000750,ACCT000750,CUST000750,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7D9007013B,2025-09-02,inactive,4.0.1
DVC000751,ACCT000751,CUST000751,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC494692107,2025-01-23,active,3.5.0
DVC000752,ACCT000752,CUST000752,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN065AED7E77,2026-05-19,active,3.4.2
DVC000753,ACCT000753,CUST000753,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNDD3E701DD5,2025-07-14,active,4.0.1
DVC000754,ACCT000754,CUST000754,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN5FEE2AB6E4,2024-03-15,active,3.4.1
DVC000755,ACCT000755,CUST000755,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB693B2FDF6,2024-01-26,active,3.5.0
DVC000756,ACCT000756,CUST000756,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE8FC7D50F5,2023-05-31,active,3.4.1
DVC000757,ACCT000757,CUST000757,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC890FA5485,2025-04-08,inactive,3.4.1
DVC000758,ACCT000758,CUST000758,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5866A9DA27,2026-05-23,active,4.0.1
DVC000759,ACCT000759,CUST000759,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB2AFAD04B3,2023-06-27,active,3.4.2
DVC000760,ACCT000760,CUST000760,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7A719B1B5E,2025-06-28,active,4.0.1
DVC000761,ACCT000761,CUST000761,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN56773A5271,2025-07-31,active,3.4.2
DVC000762,ACCT000762,CUST000762,DEV_MODEM_STD,TelcoConnect Modem,modem,SN2A7858FA17,2024-12-22,active,3.5.0
DVC000763,ACCT000763,CUST000763,DEV_MODEM_STD,TelcoConnect Modem,modem,SND5913B0CF6,2024-02-15,inactive,4.1.0
DVC000764,ACCT000764,CUST000764,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC23172F52C,2023-09-24,active,3.4.2
DVC000765,ACCT000765,CUST000765,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC185AB792E,2026-06-21,active,4.0.1
DVC000766,ACCT000766,CUST000766,DEV_MODEM_STD,TelcoConnect Modem,modem,SN83E692B02C,2019-06-12,active,3.4.1
DVC000767,ACCT000767,CUST000767,DEV_MODEM_STD,TelcoConnect Modem,modem,SND358DCFD06,2026-03-29,active,4.1.0
DVC000768,ACCT000768,CUST000768,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC03963C29D,2024-09-19,active,3.5.0
DVC000769,ACCT000769,CUST000769,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC481A356A7,2019-10-30,active,3.5.0
DVC000770,ACCT000770,CUST000770,DEV_MODEM_STD,TelcoConnect Modem,modem,SN513AEBE1CA,2023-04-10,active,4.0.1
DVC000771,ACCT000771,CUST000771,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0D05D53D8D,2025-09-15,active,3.4.2
DVC000772,ACCT000772,CUST000772,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0D5DFBD54B,2024-05-18,active,3.4.2
DVC000773,ACCT000773,CUST000773,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAD21453278,2024-10-23,active,3.4.2
DVC000774,ACCT000774,CUST000774,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN9CC2B9D982,2024-12-05,active,3.5.0
