account_id,usage_date,gb_used
ACCT000876,2026-06-03,3.94
ACCT000876,2026-06-04,1.24
ACCT000876,2026-06-05,6.69
ACCT000876,2026-06-06,1.49
ACCT000876,2026-06-07,0.8
ACCT000876,2026-06-08,0.63
ACCT000876,2026-06-09,3.74
ACCT000876,2026-06-10,5.23
ACCT000876,2026-06-11,3.41
ACCT000876,2026-06-12,3.79
ACCT000876,2026-06-13,3.49
ACCT000876,2026-06-14,2.42
ACCT000876,2026-06-15,2.35
ACCT000876,2026-06-16,0.96
ACCT000876,2026-06-17,4.83
ACCT000876,2026-06-18,6.86
ACCT000876,2026-06-19,1.41
ACCT000876,2026-06-20,0.62
ACCT000876,2026-06-21,2.39
ACCT000876,2026-06-22,3.33
ACCT000876,2026-06-23,4.64
ACCT000876,2026-06-24,7.43
ACCT000876,2026-06-25,3.18
ACCT000876,2026-06-26,2.47
ACCT000876,2026-06-27,2.87
ACCT000876,2026-06-28,0.25
ACCT000876,2026-06-29,0.92
ACCT000877,2026-05-31,7.05
ACCT000877,2026-06-01,9.08
ACCT000877,2026-06-02,5.35
ACCT000877,2026-06-03,10.79
ACCT000877,2026-06-04,7.42
ACCT000877,2026-06-05,7.95
ACCT000877,2026-06-06,7.21
ACCT000877,2026-06-07,11.84
ACCT000877,2026-06-08,6.36
ACCT000877,2026-06-09,5.93
ACCT000877,2026-06-10,5.88
ACCT000877,2026-06-11,5.49
ACCT000877,2026-06-12,9.25
ACCT000877,2026-06-13,5.69
ACCT000877,2026-06-14,6.59
ACCT000877,2026-06-15,5.31
ACCT000877,2026-06-16,5.21
ACCT000877,2026-06-17,2.01
ACCT000877,2026-06-18,0.99
ACCT000877,2026-06-19,3.32
ACCT000877,2026-06-20,9.41
ACCT000877,2026-06-21,13.24
ACCT000877,2026-06-22,2.56
ACCT000877,2026-06-23,2.89
ACCT000877,2026-06-24,9.8
ACCT000877,2026-06-25,2.04
ACCT000877,2026-06-26,5.52
ACCT000877,2026-06-27,1.73
ACCT000877,2026-06-28,13.35
ACCT000877,2026-06-29,9.32
ACCT000878,2026-05-31,6.76
ACCT000878,2026-06-01,6.7
ACCT000878,2026-06-02,13.86
ACCT000878,2026-06-03,14.35
ACCT000878,2026-06-04,3.68
ACCT000878,2026-06-05,5.78
ACCT000878,2026-06-06,0.93
ACCT000878,2026-06-07,18.45
ACCT000878,2026-06-08,18.36
ACCT000878,2026-06-09,8.88
ACCT000878,2026-06-10,11.49
ACCT000878,2026-06-11,5.72
ACCT000878,2026-06-12,4.28
ACCT000878,2026-06-13,3.75
ACCT000878,2026-06-14,1.6
ACCT000878,2026-06-15,5.14
ACCT000878,2026-06-16,4.34
ACCT000878,2026-06-17,11.39
ACCT000878,2026-06-18,26.28
ACCT000878,2026-06-19,6.74
ACCT000878,2026-06-20,2.03
ACCT000878,2026-06-21,3.51
ACCT000878,2026-06-22,3.88
ACCT000878,2026-06-23,13.9
ACCT000878,2026-06-24,15.75
ACCT000878,2026-06-25,11.24
ACCT000878,2026-06-26,2.85
ACCT000878,2026-06-27,16.1
ACCT000878,2026-06-28,2.0
ACCT000878,2026-06-29,9.88
ACCT000879,2026-05-31,6.05
ACCT000879,2026-06-01,3.74
ACCT000879,2026-06-02,3.69
ACCT000879,2026-06-03,2.13
ACCT000879,2026-06-04,1.38
ACCT000879,2026-06-05,9.28
ACCT000879,2026-06-06,3.66
ACCT000879,2026-06-07,3.24
ACCT000879,2026-06-08,8.92
ACCT000879,2026-06-09,0.7
ACCT000879,2026-06-10,11.43
ACCT000879,2026-06-11,3.51
ACCT000879,2026-06-12,3.88
ACCT000879,2026-06-13,2.17
ACCT000879,2026-06-14,3.12
ACCT000879,2026-06-15,1.0
ACCT000879,2026-06-16,4.39
ACCT000879,2026-06-17,8.36
ACCT000879,2026-06-18,3.19
ACCT000879,2026-06-19,4.45
ACCT000879,2026-06-20,3.73
ACCT000879,2026-06-21,7.24
ACCT000879,2026-06-22,2.33
ACCT000879,2026-06-23,7.26
ACCT000879,2026-06-24,2.38
ACCT000879,2026-06-25,4.44
ACCT000879,2026-06-26,4.37
ACCT000879,2026-06-27,8.15
ACCT000879,2026-06-28,9.94
ACCT000879,2026-06-29,2.28
ACCT000880,2026-05-31,19.58
ACCT000880,2026-06-01,57.15
ACCT000880,2026-06-02,18.17
ACCT000880,2026-06-03,7.14
ACCT000880,2026-06-04,67.69
ACCT000880,2026-06-05,40.54
ACCT000880,2026-06-06,21.98
ACCT000880,2026-06-07,13.08
ACCT000880,2026-06-08,10.71
ACCT000880,2026-06-09,11.08
ACCT000880,2026-06-10,37.13
ACCT000880,2026-06-11,50.7
ACCT000880,2026-06-12,7.6
ACCT000880,2026-06-13,15.25
ACCT000880,2026-06-14,5.71
ACCT000880,2026-06-15,18.24
ACCT000880,2026-06-16,17.64
ACCT000880,2026-06-17,25.85
ACCT000880,2026-06-18,2.74
ACCT000880,2026-06-19,19.85
ACCT000880,2026-06-20,30.52
ACCT000880,2026-06-21,25.85
ACCT000880,2026-06-22,35.74
ACCT000880,2026-06-23,28.3
ACCT000880,2026-06-24,3.53
ACCT000880,2026-06-25,53.42
ACCT000880,2026-06-26,47.49
ACCT000880,2026-06-27,12.52
ACCT000880,2026-06-28,19.61
ACCT000880,2026-06-29,9.73
ACCT000881,2026-05-31,23.46
ACCT000881,2026-06-01,24.43
ACCT000881,2026-06-02,34.45
ACCT000881,2026-06-03,15.37
ACCT000881,2026-06-04,20.49
ACCT000881,2026-06-05,7.61
ACCT000881,2026-06-06,28.48
ACCT000881,2026-06-07,39.54
ACCT000881,2026-06-08,31.85
ACCT000881,2026-06-09,45.68
ACCT000881,2026-06-10,14.96
ACCT000881,2026-06-11,5.36
ACCT000881,2026-06-12,1.18
ACCT000881,2026-06-13,12.69
ACCT000881,2026-06-14,14.98
ACCT000881,2026-06-15,27.94
ACCT000881,2026-06-16,13.7
ACCT000881,2026-06-17,7.12
ACCT000881,2026-06-18,25.21
ACCT000881,2026-06-19,21.36
ACCT000881,2026-06-20,32.47
ACCT000881,2026-06-21,38.91
ACCT000881,2026-06-22,37.08
ACCT000881,2026-06-23,21.88
ACCT000881,2026-06-24,16.63
ACCT000881,2026-06-25,2.96
ACCT000881,2026-06-26,27.05
ACCT000881,2026-06-27,31.56
ACCT000881,2026-06-28,7.36
ACCT000881,2026-06-29,2.97
ACCT000882,2026-05-31,5.74
ACCT000882,2026-06-01,17.51
ACCT000882,2026-06-02,6.83
ACCT000882,2026-06-03,1.95
ACCT000882,2026-06-04,9.9
ACCT000882,2026-06-05,3.81
ACCT000882,2026-06-06,18.58
ACCT000882,2026-06-07,3.2
ACCT000882,2026-06-08,7.52
ACCT000882,2026-06-09,3.07
ACCT000882,2026-06-10,10.47
ACCT000882,2026-06-11,7.75
ACCT000882,2026-06-12,16.59
ACCT000882,2026-06-13,14.18
ACCT000882,2026-06-14,6.5
ACCT000882,2026-06-15,6.61
ACCT000882,2026-06-16,7.65
ACCT000882,2026-06-17,9.88
ACCT000882,2026-06-18,35.56
ACCT000882,2026-06-19,12.75
ACCT000882,2026-06-20,6.97
ACCT000882,2026-06-21,1.74
ACCT000882,2026-06-22,1.47
ACCT000882,2026-06-23,1.3
ACCT000882,2026-06-24,17.07
ACCT000882,2026-06-25,5.06
ACCT000882,2026-06-26,18.34
ACCT000882,2026-06-27,6.09
ACCT000882,2026-06-28,4.73
ACCT000882,2026-06-29,13.12
ACCT000883,2026-05-31,2.84
ACCT000883,2026-06-01,56.2
ACCT000883,2026-06-02,7.61
ACCT000883,2026-06-03,18.73
ACCT000883,2026-06-04,13.9
ACCT000883,2026-06-05,32.12
ACCT000883,2026-06-06,13.39
ACCT000883,2026-06-07,44.78
ACCT000883,2026-06-08,39.58
ACCT000883,2026-06-09,29.22
ACCT000883,2026-06-10,6.8
ACCT000883,2026-06-11,2.86
ACCT000883,2026-06-12,23.98
ACCT000883,2026-06-13,28.87
ACCT000883,2026-06-14,19.02
ACCT000883,2026-06-15,19.13
ACCT000883,2026-06-16,52.54
ACCT000883,2026-06-17,6.83
ACCT000883,2026-06-18,21.61
ACCT000883,2026-06-19,32.98
ACCT000883,2026-06-20,56.73
ACCT000883,2026-06-21,10.63
ACCT000883,2026-06-22,21.18
ACCT000883,2026-06-23,16.56
ACCT000883,2026-06-24,25.1
ACCT000883,2026-06-25,34.44
ACCT000883,2026-06-26,25.14
ACCT000883,2026-06-27,10.83
ACCT000883,2026-06-28,21.19
ACCT000883,2026-06-29,20.78
ACCT000884,2026-05-31,2.57
ACCT000884,2026-06-01,47.97
ACCT000884,2026-06-02,5.56
ACCT000884,2026-06-03,13.92
ACCT000884,2026-06-04,0.96
ACCT000884,2026-06-05,6.06
ACCT000884,2026-06-06,3.22
ACCT000884,2026-06-07,5.23
ACCT000884,2026-06-08,2.75
ACCT000884,2026-06-09,12.08
ACCT000884,2026-06-10,3.85
ACCT000884,2026-06-11,11.65
ACCT000884,2026-06-12,4.55
ACCT000884,2026-06-13,4.88
ACCT000884,2026-06-14,11.35
ACCT000884,2026-06-15,3.0
ACCT000884,2026-06-16,8.6
ACCT000884,2026-06-17,4.25
ACCT000884,2026-06-18,9.25
ACCT000884,2026-06-19,16.35
ACCT000884,2026-06-20,14.87
ACCT000884,2026-06-21,2.81
ACCT000884,2026-06-22,0.83
ACCT000884,2026-06-23,16.27
ACCT000884,2026-06-24,16.2
ACCT000884,2026-06-25,10.03
ACCT000884,2026-06-26,9.26
ACCT000884,2026-06-27,0.69
ACCT000884,2026-06-28,5.93
ACCT000884,2026-06-29,13.42
ACCT000885,2026-05-31,1.01
ACCT000885,2026-06-01,2.68
ACCT000885,2026-06-02,3.17
ACCT000885,2026-06-03,7.72
ACCT000885,2026-06-04,2.76
ACCT000885,2026-06-05,6.93
ACCT000885,2026-06-06,7.54
ACCT000885,2026-06-07,3.86
ACCT000885,2026-06-08,10.4
ACCT000885,2026-06-09,3.23
ACCT000885,2026-06-10,6.33
ACCT000885,2026-06-11,5.61
ACCT000885,2026-06-12,3.18
ACCT000885,2026-06-13,7.42
ACCT000885,2026-06-14,10.9
ACCT000885,2026-06-15,2.53
ACCT000885,2026-06-16,12.46
ACCT000885,2026-06-17,2.55
ACCT000885,2026-06-18,5.68
ACCT000885,2026-06-19,4.16
ACCT000885,2026-06-20,1.25
ACCT000885,2026-06-21,4.36
ACCT000885,2026-06-22,4.57
ACCT000885,2026-06-23,7.61
ACCT000885,2026-06-24,3.54
ACCT000885,2026-06-25,5.8
ACCT000885,2026-06-26,2.41
ACCT000885,2026-06-27,2.17
ACCT000885,2026-06-28,3.83
ACCT000885,2026-06-29,3.11
ACCT000886,2026-05-31,5.79
ACCT000886,2026-06-01,6.68
ACCT000886,2026-06-02,3.41
ACCT000886,2026-06-03,14.3
ACCT000886,2026-06-04,20.29
ACCT000886,2026-06-05,9.4
ACCT000886,2026-06-06,0.56
ACCT000886,2026-06-07,16.04
ACCT000886,2026-06-08,1.92
ACCT000886,2026-06-09,2.86
ACCT000886,2026-06-10,11.27
ACCT000886,2026-06-11,8.77
ACCT000886,2026-06-12,17.1
ACCT000886,2026-06-13,3.07
ACCT000886,2026-06-14,18.13
ACCT000886,2026-06-15,2.51
ACCT000886,2026-06-16,5.07
ACCT000886,2026-06-17,7.64
ACCT000886,2026-06-18,9.72
ACCT000886,2026-06-19,15.4
ACCT000886,2026-06-20,11.55
ACCT000886,2026-06-21,3.55
ACCT000886,2026-06-22,13.24
ACCT000886,2026-06-23,5.83
ACCT000886,2026-06-24,0.93
ACCT000886,2026-06-25,8.3
ACCT000886,2026-06-26,10.24
ACCT000886,2026-06-27,9.72
ACCT000886,2026-06-28,9.98
ACCT000886,2026-06-29,7.44
ACCT000888,2026-05-31,5.55
ACCT000888,2026-06-01,25.88
ACCT000888,2026-06-02,14.35
ACCT000888,2026-06-03,12.69
ACCT000888,2026-06-04,17.14
ACCT000888,2026-06-05,11.36
ACCT000888,2026-06-06,22.25
ACCT000888,2026-06-07,31.89
ACCT000888,2026-06-08,3.7
ACCT000888,2026-06-09,2.49
ACCT000888,2026-06-10,7.39
ACCT000888,2026-06-11,4.79
ACCT000888,2026-06-12,14.96
ACCT000888,2026-06-13,37.52
ACCT000888,2026-06-14,38.54
ACCT000888,2026-06-15,8.51
ACCT000888,2026-06-16,5.46
ACCT000888,2026-06-17,8.81
ACCT000888,2026-06-18,19.41
ACCT000888,2026-06-19,5.6
ACCT000888,2026-06-20,3.01
ACCT000888,2026-06-21,8.69
ACCT000888,2026-06-22,12.47
ACCT000888,2026-06-23,12.73
ACCT000888,2026-06-24,6.47
ACCT000888,2026-06-25,3.51
ACCT000888,2026-06-26,14.68
ACCT000888,2026-06-27,14.04
ACCT000888,2026-06-28,5.99
ACCT000888,2026-06-29,15.79
ACCT000889,2026-05-31,5.59
ACCT000889,2026-06-01,6.24
ACCT000889,2026-06-02,5.37
ACCT000889,2026-06-03,2.63
ACCT000889,2026-06-04,13.37
ACCT000889,2026-06-05,6.95
ACCT000889,2026-06-06,2.26
ACCT000889,2026-06-07,8.39
ACCT000889,2026-06-08,10.3
ACCT000889,2026-06-09,9.37
ACCT000889,2026-06-10,5.47
ACCT000889,2026-06-11,4.55
ACCT000889,2026-06-12,4.31
ACCT000889,2026-06-13,7.0
ACCT000889,2026-06-14,11.61
ACCT000889,2026-06-15,11.87
ACCT000889,2026-06-16,1.51
ACCT000889,2026-06-17,3.05
ACCT000889,2026-06-18,1.11
ACCT000889,2026-06-19,6.8
ACCT000889,2026-06-20,13.36
ACCT000889,2026-06-21,4.05
ACCT000889,2026-06-22,8.99
ACCT000889,2026-06-23,0.77
ACCT000889,2026-06-24,6.2
ACCT000889,2026-06-25,5.18
ACCT000889,2026-06-26,9.43
ACCT000889,2026-06-27,1.42
ACCT000889,2026-06-28,5.61
ACCT000889,2026-06-29,15.83
ACCT000890,2026-05-31,9.46
ACCT000890,2026-06-01,8.25
ACCT000890,2026-06-02,39.62
ACCT000890,2026-06-03,43.23
ACCT000890,2026-06-04,31.24
ACCT000890,2026-06-05,87.31
ACCT000890,2026-06-06,20.99
ACCT000890,2026-06-07,31.77
ACCT000890,2026-06-08,30.28
ACCT000890,2026-06-09,15.26
ACCT000890,2026-06-10,12.37
ACCT000890,2026-06-11,19.28
ACCT000890,2026-06-12,13.03
ACCT000890,2026-06-13,21.49
ACCT000890,2026-06-14,36.22
ACCT000890,2026-06-15,6.44
ACCT000890,2026-06-16,7.56
ACCT000890,2026-06-17,16.08
ACCT000890,2026-06-18,18.55
ACCT000890,2026-06-19,9.7
ACCT000890,2026-06-20,31.4
ACCT000890,2026-06-21,8.62
ACCT000890,2026-06-22,4.55
ACCT000890,2026-06-23,25.22
ACCT000890,2026-06-24,28.67
ACCT000890,2026-06-25,25.46
ACCT000890,2026-06-26,7.04
ACCT000890,2026-06-27,3.91
ACCT000890,2026-06-28,65.89
ACCT000890,2026-06-29,26.5
ACCT000891,2026-05-31,17.43
ACCT000891,2026-06-01,3.47
ACCT000891,2026-06-02,15.25
ACCT000891,2026-06-03,15.52
ACCT000891,2026-06-04,10.66
ACCT000891,2026-06-05,5.21
ACCT000891,2026-06-06,2.95
ACCT000891,2026-06-07,8.76
ACCT000891,2026-06-08,2.36
ACCT000891,2026-06-09,4.06
ACCT000891,2026-06-10,7.64
ACCT000891,2026-06-11,16.27
ACCT000891,2026-06-12,16.27
ACCT000891,2026-06-13,15.35
ACCT000891,2026-06-14,16.74
ACCT000891,2026-06-15,4.8
ACCT000891,2026-06-16,3.83
ACCT000891,2026-06-17,1.11
ACCT000891,2026-06-18,9.74
ACCT000891,2026-06-19,4.35
ACCT000891,2026-06-20,4.87
ACCT000891,2026-06-21,4.63
ACCT000891,2026-06-22,5.82
ACCT000891,2026-06-23,6.96
ACCT000891,2026-06-24,7.55
ACCT000891,2026-06-25,4.02
ACCT000891,2026-06-26,1.24
ACCT000891,2026-06-27,6.4
ACCT000891,2026-06-28,16.02
ACCT000891,2026-06-29,7.12
ACCT000893,2026-05-31,21.94
ACCT000893,2026-06-01,9.01
ACCT000893,2026-06-02,31.86
ACCT000893,2026-06-03,10.01
ACCT000893,2026-06-04,9.5
ACCT000893,2026-06-05,18.18
ACCT000893,2026-06-06,24.05
ACCT000893,2026-06-07,10.5
ACCT000893,2026-06-08,17.37
ACCT000893,2026-06-09,60.06
ACCT000893,2026-06-10,14.65
ACCT000893,2026-06-11,5.48
ACCT000893,2026-06-12,5.18
ACCT000893,2026-06-13,26.67
ACCT000893,2026-06-14,5.71
ACCT000893,2026-06-15,12.54
ACCT000893,2026-06-16,6.48
ACCT000893,2026-06-17,5.22
ACCT000893,2026-06-18,29.63
ACCT000893,2026-06-19,1.88
ACCT000893,2026-06-20,31.01
ACCT000893,2026-06-21,11.75
ACCT000893,2026-06-22,14.56
ACCT000893,2026-06-23,19.14
ACCT000893,2026-06-24,9.16
ACCT000893,2026-06-25,11.62
ACCT000893,2026-06-26,17.91
ACCT000893,2026-06-27,41.94
ACCT000893,2026-06-28,16.91
ACCT000893,2026-06-29,35.68
ACCT000894,2026-05-31,10.82
ACCT000894,2026-06-01,19.79
ACCT000894,2026-06-02,1.97
ACCT000894,2026-06-03,3.65
ACCT000894,2026-06-04,6.65
ACCT000894,2026-06-05,6.07
ACCT000894,2026-06-06,9.43
ACCT000894,2026-06-07,4.81
ACCT000894,2026-06-08,7.9
ACCT000894,2026-06-09,5.99
ACCT000894,2026-06-10,8.28
ACCT000894,2026-06-11,4.54
ACCT000894,2026-06-12,7.93
ACCT000894,2026-06-13,8.06
ACCT000894,2026-06-14,3.54
ACCT000894,2026-06-15,1.45
ACCT000894,2026-06-16,12.82
ACCT000894,2026-06-17,20.64
ACCT000894,2026-06-18,5.45
ACCT000894,2026-06-19,13.84
ACCT000894,2026-06-20,7.54
ACCT000894,2026-06-21,11.46
ACCT000894,2026-06-22,13.29
ACCT000894,2026-06-23,15.57
ACCT000894,2026-06-24,7.91
ACCT000894,2026-06-25,2.64
ACCT000894,2026-06-26,6.18
ACCT000894,2026-06-27,13.47
ACCT000894,2026-06-28,7.8
ACCT000894,2026-06-29,1.18
ACCT000895,2026-05-31,10.99
ACCT000895,2026-06-01,3.29
ACCT000895,2026-06-02,1.98
ACCT000895,2026-06-03,1.15
ACCT000895,2026-06-04,14.58
ACCT000895,2026-06-05,5.15
ACCT000895,2026-06-06,4.38
ACCT000895,2026-06-07,5.73
ACCT000895,2026-06-08,3.25
ACCT000895,2026-06-09,0.49
ACCT000895,2026-06-10,11.63
ACCT000895,2026-06-11,2.01
ACCT000895,2026-06-12,8.3
ACCT000895,2026-06-13,1.7
ACCT000895,2026-06-14,8.33
ACCT000895,2026-06-15,0.32
ACCT000895,2026-06-16,5.59
ACCT000895,2026-06-17,13.22
ACCT000895,2026-06-18,6.24
ACCT000895,2026-06-19,1.43
ACCT000895,2026-06-20,4.9
ACCT000895,2026-06-21,0.4
ACCT000895,2026-06-22,2.8
ACCT000895,2026-06-23,12.53
ACCT000895,2026-06-24,5.96
ACCT000895,2026-06-25,5.64
ACCT000895,2026-06-26,11.6
ACCT000895,2026-06-27,3.24
ACCT000895,2026-06-28,3.94
ACCT000895,2026-06-29,3.11
ACCT000897,2026-05-31,1.75
ACCT000897,2026-06-01,2.08
ACCT000897,2026-06-02,5.33
ACCT000897,2026-06-03,5.78
ACCT000897,2026-06-04,0.85
ACCT000897,2026-06-05,9.07
ACCT000897,2026-06-06,7.6
ACCT000897,2026-06-07,3.3
ACCT000897,2026-06-08,2.45
ACCT000897,2026-06-09,3.2
ACCT000897,2026-06-10,3.67
ACCT000897,2026-06-11,1.95
ACCT000897,2026-06-12,2.02
ACCT000897,2026-06-13,1.51
ACCT000897,2026-06-14,17.2
ACCT000897,2026-06-15,2.74
ACCT000897,2026-06-16,12.56
ACCT000897,2026-06-17,2.5
ACCT000897,2026-06-18,2.46
ACCT000897,2026-06-19,2.63
ACCT000897,2026-06-20,4.77
ACCT000897,2026-06-21,5.8
ACCT000897,2026-06-22,8.39
ACCT000897,2026-06-23,2.72
ACCT000897,2026-06-24,6.07
ACCT000897,2026-06-25,1.69
ACCT000897,2026-06-26,9.36
ACCT000897,2026-06-27,1.22
ACCT000897,2026-06-28,1.36
ACCT000897,2026-06-29,3.47
ACCT000898,2026-05-31,17.79
ACCT000898,2026-06-01,10.51
ACCT000898,2026-06-02,15.65
ACCT000898,2026-06-03,14.89
ACCT000898,2026-06-04,8.5
ACCT000898,2026-06-05,20.3
ACCT000898,2026-06-06,18.56
ACCT000898,2026-06-07,22.53
ACCT000898,2026-06-08,37.49
ACCT000898,2026-06-09,45.35
ACCT000898,2026-06-10,21.06
ACCT000898,2026-06-11,15.42
ACCT000898,2026-06-12,22.67
ACCT000898,2026-06-13,19.8
ACCT000898,2026-06-14,3.77
ACCT000898,2026-06-15,3.38
ACCT000898,2026-06-16,24.36
ACCT000898,2026-06-17,26.93
ACCT000898,2026-06-18,3.4
ACCT000898,2026-06-19,6.85
ACCT000898,2026-06-20,27.82
ACCT000898,2026-06-21,13.77
ACCT000898,2026-06-22,16.57
ACCT000898,2026-06-23,3.0
ACCT000898,2026-06-24,23.84
ACCT000898,2026-06-25,3.07
ACCT000898,2026-06-26,23.68
ACCT000898,2026-06-27,42.24
ACCT000898,2026-06-28,46.31
ACCT000898,2026-06-29,24.97
ACCT000899,2026-05-31,2.3
ACCT000899,2026-06-01,16.64
ACCT000899,2026-06-02,8.35
ACCT000899,2026-06-03,2.35
ACCT000899,2026-06-04,12.26
ACCT000899,2026-06-05,24.09
ACCT000899,2026-06-06,5.79
ACCT000899,2026-06-07,28.52
ACCT000899,2026-06-08,7.67
ACCT000899,2026-06-09,8.09
ACCT000899,2026-06-10,5.77
ACCT000899,2026-06-11,1.07
ACCT000899,2026-06-12,2.33
ACCT000899,2026-06-13,21.7
ACCT000899,2026-06-14,5.59
ACCT000899,2026-06-15,8.13
ACCT000899,2026-06-16,5.62
ACCT000899,2026-06-17,6.94
ACCT000899,2026-06-18,16.68
ACCT000899,2026-06-19,35.24
ACCT000899,2026-06-20,29.34
ACCT000899,2026-06-21,11.64
ACCT000899,2026-06-22,20.57
ACCT000899,2026-06-23,24.86
ACCT000899,2026-06-24,21.85
ACCT000899,2026-06-25,3.41
ACCT000899,2026-06-26,11.89
ACCT000899,2026-06-27,16.81
ACCT000899,2026-06-28,4.89
ACCT000899,2026-06-29,4.11
ACCT000901,2026-05-31,7.21
ACCT000901,2026-06-01,6.58
ACCT000901,2026-06-02,12.89
ACCT000901,2026-06-03,0.92
ACCT000901,2026-06-04,14.44
ACCT000901,2026-06-05,3.79
ACCT000901,2026-06-06,1.55
ACCT000901,2026-06-07,8.48
ACCT000901,2026-06-08,4.61
ACCT000901,2026-06-09,10.99
ACCT000901,2026-06-10,5.35
ACCT000901,2026-06-11,1.99
ACCT000901,2026-06-12,1.64
ACCT000901,2026-06-13,0.7
ACCT000901,2026-06-14,7.29
ACCT000901,2026-06-15,1.26
ACCT000901,2026-06-16,4.51
ACCT000901,2026-06-17,5.01
ACCT000901,2026-06-18,7.06
ACCT000901,2026-06-19,3.76
ACCT000901,2026-06-20,1.86
ACCT000901,2026-06-21,3.75
ACCT000901,2026-06-22,5.46
ACCT000901,2026-06-23,12.29
ACCT000901,2026-06-24,14.6
ACCT000901,2026-06-25,11.61
ACCT000901,2026-06-26,6.66
ACCT000901,2026-06-27,3.68
ACCT000901,2026-06-28,5.93
ACCT000901,2026-06-29,9.08
ACCT000902,2026-05-31,13.99
ACCT000902,2026-06-01,19.72
ACCT000902,2026-06-02,14.96
ACCT000902,2026-06-03,9.38
ACCT000902,2026-06-04,13.55
ACCT000902,2026-06-05,5.27
ACCT000902,2026-06-06,12.56
ACCT000902,2026-06-07,21.51
ACCT000902,2026-06-08,22.34
ACCT000902,2026-06-09,47.14
ACCT000902,2026-06-10,11.92
ACCT000902,2026-06-11,11.15
ACCT000902,2026-06-12,15.04
ACCT000902,2026-06-13,26.66
ACCT000902,2026-06-14,39.89
ACCT000902,2026-06-15,38.15
ACCT000902,2026-06-16,6.43
ACCT000902,2026-06-17,19.06
ACCT000902,2026-06-18,25.86
ACCT000902,2026-06-19,62.8
ACCT000902,2026-06-20,32.69
ACCT000902,2026-06-21,7.59
ACCT000902,2026-06-22,45.27
ACCT000902,2026-06-23,13.1
ACCT000902,2026-06-24,34.78
ACCT000902,2026-06-25,38.47
ACCT000902,2026-06-26,21.84
ACCT000902,2026-06-27,7.85
ACCT000902,2026-06-28,16.86
ACCT000902,2026-06-29,23.32
ACCT000903,2026-05-31,15.94
ACCT000903,2026-06-01,8.55
ACCT000903,2026-06-02,10.93
ACCT000903,2026-06-03,6.81
ACCT000903,2026-06-04,11.76
ACCT000903,2026-06-05,3.15
ACCT000903,2026-06-06,11.54
ACCT000903,2026-06-07,2.18
ACCT000903,2026-06-08,4.12
ACCT000903,2026-06-09,6.67
ACCT000903,2026-06-10,8.92
ACCT000903,2026-06-11,12.06
ACCT000903,2026-06-12,4.5
ACCT000903,2026-06-13,7.97
ACCT000903,2026-06-14,4.39
ACCT000903,2026-06-15,4.41
ACCT000903,2026-06-16,5.02
ACCT000903,2026-06-17,12.87
ACCT000903,2026-06-18,10.07
ACCT000903,2026-06-19,6.09
ACCT000903,2026-06-20,1.04
ACCT000903,2026-06-21,12.83
ACCT000903,2026-06-22,6.42
ACCT000903,2026-06-23,13.26
ACCT000903,2026-06-24,10.27
ACCT000903,2026-06-25,2.83
ACCT000903,2026-06-26,7.56
ACCT000903,2026-06-27,1.7
ACCT000903,2026-06-28,4.99
ACCT000903,2026-06-29,7.2
ACCT000904,2026-05-31,5.31
ACCT000904,2026-06-01,42.03
ACCT000904,2026-06-02,26.51
ACCT000904,2026-06-03,14.12
ACCT000904,2026-06-04,2.39
ACCT000904,2026-06-05,7.02
ACCT000904,2026-06-06,5.86
ACCT000904,2026-06-07,16.14
ACCT000904,2026-06-08,9.77
ACCT000904,2026-06-09,19.14
ACCT000904,2026-06-10,17.87
ACCT000904,2026-06-11,7.0
ACCT000904,2026-06-12,8.67
ACCT000904,2026-06-13,14.8
ACCT000904,2026-06-14,13.3
ACCT000904,2026-06-15,8.29
ACCT000904,2026-06-16,31.29
ACCT000904,2026-06-17,1.31
ACCT000904,2026-06-18,1.77
ACCT000904,2026-06-19,13.78
ACCT000904,2026-06-20,22.52
ACCT000904,2026-06-21,7.59
ACCT000904,2026-06-22,3.19
ACCT000904,2026-06-23,2.19
ACCT000904,2026-06-24,3.32
ACCT000904,2026-06-25,4.93
ACCT000904,2026-06-26,3.05
ACCT000904,2026-06-27,35.53
ACCT000904,2026-06-28,1.09
ACCT000904,2026-06-29,10.2
ACCT000907,2026-05-31,7.9
ACCT000907,2026-06-01,13.15
ACCT000907,2026-06-02,5.24
ACCT000907,2026-06-03,11.41
ACCT000907,2026-06-04,2.93
ACCT000907,2026-06-05,10.09
ACCT000907,2026-06-06,20.46
ACCT000907,2026-06-07,23.11
ACCT000907,2026-06-08,22.89
ACCT000907,2026-06-09,24.69
ACCT000907,2026-06-10,2.62
ACCT000907,2026-06-11,5.22
ACCT000907,2026-06-12,10.1
ACCT000907,2026-06-13,32.26
ACCT000907,2026-06-14,19.49
ACCT000907,2026-06-15,1.31
ACCT000907,2026-06-16,25.71
ACCT000907,2026-06-17,16.75
ACCT000907,2026-06-18,18.08
ACCT000907,2026-06-19,17.69
ACCT000907,2026-06-20,8.69
ACCT000907,2026-06-21,2.11
ACCT000907,2026-06-22,24.04
ACCT000907,2026-06-23,4.22
ACCT000907,2026-06-24,8.22
ACCT000907,2026-06-25,14.16
ACCT000907,2026-06-26,5.68
ACCT000907,2026-06-27,5.29
ACCT000907,2026-06-28,5.58
ACCT000907,2026-06-29,18.45
