account_id,usage_date,minutes_used
ACCT000745,2026-06-27,17
ACCT000745,2026-06-28,13
ACCT000745,2026-06-29,18
ACCT000746,2026-05-31,3
ACCT000746,2026-06-01,4
ACCT000746,2026-06-02,6
ACCT000746,2026-06-03,11
ACCT000746,2026-06-04,5
ACCT000746,2026-06-05,6
ACCT000746,2026-06-06,8
ACCT000746,2026-06-07,5
ACCT000746,2026-06-08,7
ACCT000746,2026-06-09,10
ACCT000746,2026-06-10,5
ACCT000746,2026-06-11,3
ACCT000746,2026-06-12,6
ACCT000746,2026-06-13,7
ACCT000746,2026-06-14,4
ACCT000746,2026-06-15,7
ACCT000746,2026-06-16,5
ACCT000746,2026-06-17,5
ACCT000746,2026-06-18,5
ACCT000746,2026-06-19,3
ACCT000746,2026-06-20,5
ACCT000746,2026-06-21,5
ACCT000746,2026-06-22,7
ACCT000746,2026-06-23,6
ACCT000746,2026-06-24,4
ACCT000746,2026-06-25,6
ACCT000746,2026-06-26,7
ACCT000746,2026-06-27,12
ACCT000746,2026-06-28,7
ACCT000746,2026-06-29,4
ACCT000747,2026-05-31,17
ACCT000747,2026-06-01,18
ACCT000747,2026-06-02,15
ACCT000747,2026-06-03,16
ACCT000747,2026-06-04,17
ACCT000747,2026-06-05,10
ACCT000747,2026-06-06,13
ACCT000747,2026-06-07,15
ACCT000747,2026-06-08,8
ACCT000747,2026-06-09,12
ACCT000747,2026-06-10,18
ACCT000747,2026-06-11,16
ACCT000747,2026-06-12,12
ACCT000747,2026-06-13,14
ACCT000747,2026-06-14,14
ACCT000747,2026-06-15,17
ACCT000747,2026-06-16,18
ACCT000747,2026-06-17,15
ACCT000747,2026-06-18,20
ACCT000747,2026-06-19,18
ACCT000747,2026-06-20,9
ACCT000747,2026-06-21,26
ACCT000747,2026-06-22,17
ACCT000747,2026-06-23,15
ACCT000747,2026-06-24,19
ACCT000747,2026-06-25,14
ACCT000747,2026-06-26,25
ACCT000747,2026-06-27,25
ACCT000747,2026-06-28,19
ACCT000747,2026-06-29,15
ACCT000748,2026-05-31,7
ACCT000748,2026-06-01,11
ACCT000748,2026-06-02,5
ACCT000748,2026-06-03,7
ACCT000748,2026-06-04,7
ACCT000748,2026-06-05,7
ACCT000748,2026-06-06,5
ACCT000748,2026-06-07,6
ACCT000748,2026-06-08,7
ACCT000748,2026-06-09,1
ACCT000748,2026-06-10,10
ACCT000748,2026-06-11,2
ACCT000748,2026-06-12,9
ACCT000748,2026-06-13,7
ACCT000748,2026-06-14,8
ACCT000748,2026-06-15,5
ACCT000748,2026-06-16,4
ACCT000748,2026-06-17,7
ACCT000748,2026-06-18,7
ACCT000748,2026-06-19,3
ACCT000748,2026-06-20,6
ACCT000748,2026-06-21,5
ACCT000748,2026-06-22,4
ACCT000748,2026-06-23,6
ACCT000748,2026-06-24,8
ACCT000748,2026-06-25,12
ACCT000748,2026-06-26,7
ACCT000748,2026-06-27,8
ACCT000748,2026-06-28,6
ACCT000748,2026-06-29,11
ACCT000749,2026-05-31,31
ACCT000749,2026-06-01,32
ACCT000749,2026-06-02,28
ACCT000749,2026-06-03,29
ACCT000749,2026-06-04,36
ACCT000749,2026-06-05,35
ACCT000749,2026-06-06,30
ACCT000749,2026-06-07,30
ACCT000749,2026-06-08,32
ACCT000749,2026-06-09,31
ACCT000749,2026-06-10,24
ACCT000749,2026-06-11,30
ACCT000749,2026-06-12,31
ACCT000749,2026-06-13,31
ACCT000749,2026-06-14,18
ACCT000749,2026-06-15,31
ACCT000749,2026-06-16,33
ACCT000749,2026-06-17,28
ACCT000749,2026-06-18,33
ACCT000749,2026-06-19,23
ACCT000749,2026-06-20,37
ACCT000749,2026-06-21,26
ACCT000749,2026-06-22,24
ACCT000749,2026-06-23,29
ACCT000749,2026-06-24,40
ACCT000749,2026-06-25,22
ACCT000749,2026-06-26,25
ACCT000749,2026-06-27,36
ACCT000749,2026-06-28,23
ACCT000749,2026-06-29,29
ACCT000751,2026-05-31,12
ACCT000751,2026-06-01,13
ACCT000751,2026-06-02,10
ACCT000751,2026-06-03,13
ACCT000751,2026-06-04,9
ACCT000751,2026-06-05,6
ACCT000751,2026-06-06,10
ACCT000751,2026-06-07,10
ACCT000751,2026-06-08,13
ACCT000751,2026-06-09,4
ACCT000751,2026-06-10,12
ACCT000751,2026-06-11,5
ACCT000751,2026-06-12,12
ACCT000751,2026-06-13,12
ACCT000751,2026-06-14,11
ACCT000751,2026-06-15,16
ACCT000751,2026-06-16,5
ACCT000751,2026-06-17,6
ACCT000751,2026-06-18,12
ACCT000751,2026-06-19,13
ACCT000751,2026-06-20,10
ACCT000751,2026-06-21,15
ACCT000751,2026-06-22,8
ACCT000751,2026-06-23,7
ACCT000751,2026-06-24,15
ACCT000751,2026-06-25,5
ACCT000751,2026-06-26,6
ACCT000751,2026-06-27,15
ACCT000751,2026-06-28,7
ACCT000751,2026-06-29,12
ACCT000752,2026-05-31,10
ACCT000752,2026-06-01,17
ACCT000752,2026-06-02,7
ACCT000752,2026-06-03,6
ACCT000752,2026-06-04,13
ACCT000752,2026-06-05,11
ACCT000752,2026-06-06,11
ACCT000752,2026-06-07,13
ACCT000752,2026-06-08,6
ACCT000752,2026-06-09,7
ACCT000752,2026-06-10,9
ACCT000752,2026-06-11,11
ACCT000752,2026-06-12,6
ACCT000752,2026-06-13,14
ACCT000752,2026-06-14,11
ACCT000752,2026-06-15,11
ACCT000752,2026-06-16,13
ACCT000752,2026-06-17,14
ACCT000752,2026-06-18,11
ACCT000752,2026-06-19,8
ACCT000752,2026-06-20,8
ACCT000752,2026-06-21,5
ACCT000752,2026-06-22,10
ACCT000752,2026-06-23,12
ACCT000752,2026-06-24,10
ACCT000752,2026-06-25,7
ACCT000752,2026-06-26,11
ACCT000752,2026-06-27,6
ACCT000752,2026-06-28,16
ACCT000752,2026-06-29,14
ACCT000753,2026-05-31,22
ACCT000753,2026-06-01,31
ACCT000753,2026-06-02,39
ACCT000753,2026-06-03,26
ACCT000753,2026-06-04,36
ACCT000753,2026-06-05,34
ACCT000753,2026-06-06,33
ACCT000753,2026-06-07,22
ACCT000753,2026-06-08,25
ACCT000753,2026-06-09,27
ACCT000753,2026-06-10,32
ACCT000753,2026-06-11,28
ACCT000753,2026-06-12,34
ACCT000753,2026-06-13,34
ACCT000753,2026-06-14,46
ACCT000753,2026-06-15,38
ACCT000753,2026-06-16,35
ACCT000753,2026-06-17,39
ACCT000753,2026-06-18,41
ACCT000753,2026-06-19,42
ACCT000753,2026-06-20,38
ACCT000753,2026-06-21,40
ACCT000753,2026-06-22,30
ACCT000753,2026-06-23,35
ACCT000753,2026-06-24,43
ACCT000753,2026-06-25,43
ACCT000753,2026-06-26,37
ACCT000753,2026-06-27,32
ACCT000753,2026-06-28,44
ACCT000753,2026-06-29,28
ACCT000754,2026-05-31,15
ACCT000754,2026-06-01,18
ACCT000754,2026-06-02,21
ACCT000754,2026-06-03,12
ACCT000754,2026-06-04,12
ACCT000754,2026-06-05,19
ACCT000754,2026-06-06,14
ACCT000754,2026-06-07,25
ACCT000754,2026-06-08,15
ACCT000754,2026-06-09,16
ACCT000754,2026-06-10,20
ACCT000754,2026-06-11,23
ACCT000754,2026-06-12,16
ACCT000754,2026-06-13,12
ACCT000754,2026-06-14,13
ACCT000754,2026-06-15,18
ACCT000754,2026-06-16,17
ACCT000754,2026-06-17,21
ACCT000754,2026-06-18,23
ACCT000754,2026-06-19,15
ACCT000754,2026-06-20,18
ACCT000754,2026-06-21,15
ACCT000754,2026-06-22,18
ACCT000754,2026-06-23,16
ACCT000754,2026-06-24,15
ACCT000754,2026-06-25,17
ACCT000754,2026-06-26,17
ACCT000754,2026-06-27,16
ACCT000754,2026-06-28,14
ACCT000754,2026-06-29,12
ACCT000755,2026-05-31,18
ACCT000755,2026-06-01,20
ACCT000755,2026-06-02,7
ACCT000755,2026-06-03,15
ACCT000755,2026-06-04,28
ACCT000755,2026-06-05,8
ACCT000755,2026-06-06,17
ACCT000755,2026-06-07,6
ACCT000755,2026-06-08,13
ACCT000755,2026-06-09,16
ACCT000755,2026-06-10,14
ACCT000755,2026-06-11,19
ACCT000755,2026-06-12,8
ACCT000755,2026-06-13,22
ACCT000755,2026-06-14,17
ACCT000755,2026-06-15,23
ACCT000755,2026-06-16,7
ACCT000755,2026-06-17,12
ACCT000755,2026-06-18,16
ACCT000755,2026-06-19,13
ACCT000755,2026-06-20,18
ACCT000755,2026-06-21,14
ACCT000755,2026-06-22,12
ACCT000755,2026-06-23,13
ACCT000755,2026-06-24,10
ACCT000755,2026-06-25,20
ACCT000755,2026-06-26,16
ACCT000755,2026-06-27,15
ACCT000755,2026-06-28,18
ACCT000755,2026-06-29,18
ACCT000756,2026-05-31,6
ACCT000756,2026-06-01,17
ACCT000756,2026-06-02,8
ACCT000756,2026-06-03,9
ACCT000756,2026-06-04,12
ACCT000756,2026-06-05,14
ACCT000756,2026-06-06,9
ACCT000756,2026-06-07,10
ACCT000756,2026-06-08,10
ACCT000756,2026-06-09,11
ACCT000756,2026-06-10,8
ACCT000756,2026-06-11,7
ACCT000756,2026-06-12,10
ACCT000756,2026-06-13,14
ACCT000756,2026-06-14,14
ACCT000756,2026-06-15,7
ACCT000756,2026-06-16,12
ACCT000756,2026-06-17,6
ACCT000756,2026-06-18,15
ACCT000756,2026-06-19,6
ACCT000756,2026-06-20,12
ACCT000756,2026-06-21,10
ACCT000756,2026-06-22,7
ACCT000756,2026-06-23,9
ACCT000756,2026-06-24,15
ACCT000756,2026-06-25,9
ACCT000756,2026-06-26,13
ACCT000756,2026-06-27,12
ACCT000756,2026-06-28,6
ACCT000756,2026-06-29,9
ACCT000758,2026-05-31,19
ACCT000758,2026-06-01,9
ACCT000758,2026-06-02,11
ACCT000758,2026-06-03,17
ACCT000758,2026-06-04,11
ACCT000758,2026-06-05,7
ACCT000758,2026-06-06,14
ACCT000758,2026-06-07,9
ACCT000758,2026-06-08,19
ACCT000758,2026-06-09,11
ACCT000758,2026-06-10,15
ACCT000758,2026-06-11,11
ACCT000758,2026-06-12,14
ACCT000758,2026-06-13,9
ACCT000758,2026-06-14,10
ACCT000758,2026-06-15,13
ACCT000758,2026-06-16,9
ACCT000758,2026-06-17,15
ACCT000758,2026-06-18,10
ACCT000758,2026-06-19,13
ACCT000758,2026-06-20,8
ACCT000758,2026-06-21,12
ACCT000758,2026-06-22,19
ACCT000758,2026-06-23,13
ACCT000758,2026-06-24,13
ACCT000758,2026-06-25,16
ACCT000758,2026-06-26,15
ACCT000758,2026-06-27,17
ACCT000758,2026-06-28,14
ACCT000758,2026-06-29,14
ACCT000759,2026-05-31,5
ACCT000759,2026-06-01,2
ACCT000759,2026-06-02,2
ACCT000759,2026-06-03,3
ACCT000759,2026-06-04,2
ACCT000759,2026-06-05,6
ACCT000759,2026-06-06,6
ACCT000759,2026-06-07,2
ACCT000759,2026-06-08,2
ACCT000759,2026-06-09,9
ACCT000759,2026-06-10,6
ACCT000759,2026-06-11,5
ACCT000759,2026-06-12,5
ACCT000759,2026-06-13,2
ACCT000759,2026-06-14,4
ACCT000759,2026-06-15,2
ACCT000759,2026-06-16,8
ACCT000759,2026-06-17,8
ACCT000759,2026-06-18,2
ACCT000759,2026-06-19,8
ACCT000759,2026-06-20,8
ACCT000759,2026-06-21,1
ACCT000759,2026-06-22,6
ACCT000759,2026-06-23,2
ACCT000759,2026-06-24,2
ACCT000759,2026-06-25,3
ACCT000759,2026-06-26,8
ACCT000759,2026-06-27,4
ACCT000759,2026-06-28,6
ACCT000759,2026-06-29,4
ACCT000760,2026-05-31,24
ACCT000760,2026-06-01,33
ACCT000760,2026-06-02,20
ACCT000760,2026-06-03,23
ACCT000760,2026-06-04,20
ACCT000760,2026-06-05,32
ACCT000760,2026-06-06,21
ACCT000760,2026-06-07,25
ACCT000760,2026-06-08,20
ACCT000760,2026-06-09,36
ACCT000760,2026-06-10,38
ACCT000760,2026-06-11,34
ACCT000760,2026-06-12,28
ACCT000760,2026-06-13,29
ACCT000760,2026-06-14,32
ACCT000760,2026-06-15,34
ACCT000760,2026-06-16,32
ACCT000760,2026-06-17,21
ACCT000760,2026-06-18,24
ACCT000760,2026-06-19,28
ACCT000760,2026-06-20,15
ACCT000760,2026-06-21,43
ACCT000760,2026-06-22,27
ACCT000760,2026-06-23,27
ACCT000760,2026-06-24,23
ACCT000760,2026-06-25,22
ACCT000760,2026-06-26,24
ACCT000760,2026-06-27,23
ACCT000760,2026-06-28,27
ACCT000760,2026-06-29,24
ACCT000761,2026-05-31,7
ACCT000761,2026-06-01,11
ACCT000761,2026-06-02,9
ACCT000761,2026-06-03,9
ACCT000761,2026-06-04,9
ACCT000761,2026-06-05,4
ACCT000761,2026-06-06,11
ACCT000761,2026-06-07,9
ACCT000761,2026-06-08,4
ACCT000761,2026-06-09,13
ACCT000761,2026-06-10,9
ACCT000761,2026-06-11,11
ACCT000761,2026-06-12,10
ACCT000761,2026-06-13,10
ACCT000761,2026-06-14,7
ACCT000761,2026-06-15,13
ACCT000761,2026-06-16,17
ACCT000761,2026-06-17,6
ACCT000761,2026-06-18,11
ACCT000761,2026-06-19,9
ACCT000761,2026-06-20,9
ACCT000761,2026-06-21,5
ACCT000761,2026-06-22,16
ACCT000761,2026-06-23,9
ACCT000761,2026-06-24,5
ACCT000761,2026-06-25,5
ACCT000761,2026-06-26,12
ACCT000761,2026-06-27,7
ACCT000761,2026-06-28,5
ACCT000761,2026-06-29,5
ACCT000762,2026-05-31,1
ACCT000762,2026-06-01,1
ACCT000762,2026-06-02,6
ACCT000762,2026-06-03,6
ACCT000762,2026-06-04,4
ACCT000762,2026-06-05,7
ACCT000762,2026-06-06,2
ACCT000762,2026-06-07,6
ACCT000762,2026-06-08,4
ACCT000762,2026-06-09,4
ACCT000762,2026-06-10,5
ACCT000762,2026-06-11,1
ACCT000762,2026-06-12,1
ACCT000762,2026-06-13,3
ACCT000762,2026-06-14,5
ACCT000762,2026-06-15,3
ACCT000762,2026-06-16,7
ACCT000762,2026-06-17,6
ACCT000762,2026-06-18,1
ACCT000762,2026-06-19,4
ACCT000762,2026-06-20,4
ACCT000762,2026-06-21,3
ACCT000762,2026-06-22,4
ACCT000762,2026-06-23,3
ACCT000762,2026-06-24,5
ACCT000762,2026-06-25,3
ACCT000762,2026-06-26,5
ACCT000762,2026-06-27,4
ACCT000762,2026-06-28,3
ACCT000762,2026-06-29,2
ACCT000764,2026-05-31,9
ACCT000764,2026-06-01,18
ACCT000764,2026-06-02,20
ACCT000764,2026-06-03,19
ACCT000764,2026-06-04,22
ACCT000764,2026-06-05,23
ACCT000764,2026-06-06,16
ACCT000764,2026-06-07,17
ACCT000764,2026-06-08,19
ACCT000764,2026-06-09,24
ACCT000764,2026-06-10,20
ACCT000764,2026-06-11,11
ACCT000764,2026-06-12,22
ACCT000764,2026-06-13,13
ACCT000764,2026-06-14,17
ACCT000764,2026-06-15,14
ACCT000764,2026-06-16,20
ACCT000764,2026-06-17,16
ACCT000764,2026-06-18,11
ACCT000764,2026-06-19,14
ACCT000764,2026-06-20,12
ACCT000764,2026-06-21,15
ACCT000764,2026-06-22,20
ACCT000764,2026-06-23,32
ACCT000764,2026-06-24,20
ACCT000764,2026-06-25,26
ACCT000764,2026-06-26,19
ACCT000764,2026-06-27,14
ACCT000764,2026-06-28,22
ACCT000764,2026-06-29,22
ACCT000765,2026-05-31,25
ACCT000765,2026-06-01,17
ACCT000765,2026-06-02,19
ACCT000765,2026-06-03,25
ACCT000765,2026-06-04,25
ACCT000765,2026-06-05,25
ACCT000765,2026-06-06,22
ACCT000765,2026-06-07,17
ACCT000765,2026-06-08,16
ACCT000765,2026-06-09,24
ACCT000765,2026-06-10,23
ACCT000765,2026-06-11,13
ACCT000765,2026-06-12,25
ACCT000765,2026-06-13,14
ACCT000765,2026-06-14,21
ACCT000765,2026-06-15,19
ACCT000765,2026-06-16,16
ACCT000765,2026-06-17,19
ACCT000765,2026-06-18,22
ACCT000765,2026-06-19,18
ACCT000765,2026-06-20,21
ACCT000765,2026-06-21,21
ACCT000765,2026-06-22,21
ACCT000765,2026-06-23,33
ACCT000765,2026-06-24,23
ACCT000765,2026-06-25,18
ACCT000765,2026-06-26,21
ACCT000765,2026-06-27,18
ACCT000765,2026-06-28,19
ACCT000765,2026-06-29,11
ACCT000766,2026-05-31,8
ACCT000766,2026-06-01,13
ACCT000766,2026-06-02,16
ACCT000766,2026-06-03,19
ACCT000766,2026-06-04,13
ACCT000766,2026-06-05,19
ACCT000766,2026-06-06,13
ACCT000766,2026-06-07,10
ACCT000766,2026-06-08,15
ACCT000766,2026-06-09,15
ACCT000766,2026-06-10,8
ACCT000766,2026-06-11,18
ACCT000766,2026-06-12,11
ACCT000766,2026-06-13,9
ACCT000766,2026-06-14,10
ACCT000766,2026-06-15,16
ACCT000766,2026-06-16,14
ACCT000766,2026-06-17,9
ACCT000766,2026-06-18,14
ACCT000766,2026-06-19,10
ACCT000766,2026-06-20,12
ACCT000766,2026-06-21,18
ACCT000766,2026-06-22,16
ACCT000766,2026-06-23,12
ACCT000766,2026-06-24,16
ACCT000766,2026-06-25,11
ACCT000766,2026-06-26,15
ACCT000766,2026-06-27,10
ACCT000766,2026-06-28,6
ACCT000766,2026-06-29,15
ACCT000767,2026-05-31,39
ACCT000767,2026-06-01,27
ACCT000767,2026-06-02,30
ACCT000767,2026-06-03,30
ACCT000767,2026-06-04,41
ACCT000767,2026-06-05,43
ACCT000767,2026-06-06,35
ACCT000767,2026-06-07,42
ACCT000767,2026-06-08,45
ACCT000767,2026-06-09,35
ACCT000767,2026-06-10,35
ACCT000767,2026-06-11,31
ACCT000767,2026-06-12,35
ACCT000767,2026-06-13,41
ACCT000767,2026-06-14,42
ACCT000767,2026-06-15,38
ACCT000767,2026-06-16,30
ACCT000767,2026-06-17,25
ACCT000767,2026-06-18,31
ACCT000767,2026-06-19,29
ACCT000767,2026-06-20,27
ACCT000767,2026-06-21,28
ACCT000767,2026-06-22,38
ACCT000767,2026-06-23,36
ACCT000767,2026-06-24,32
ACCT000767,2026-06-25,41
ACCT000767,2026-06-26,38
ACCT000767,2026-06-27,33
ACCT000767,2026-06-28,46
ACCT000767,2026-06-29,36
ACCT000768,2026-05-31,4
ACCT000768,2026-06-01,10
ACCT000768,2026-06-02,10
ACCT000768,2026-06-03,6
ACCT000768,2026-06-04,9
ACCT000768,2026-06-05,6
ACCT000768,2026-06-06,7
ACCT000768,2026-06-07,7
ACCT000768,2026-06-08,2
ACCT000768,2026-06-09,10
ACCT000768,2026-06-10,5
ACCT000768,2026-06-11,7
ACCT000768,2026-06-12,11
ACCT000768,2026-06-13,9
ACCT000768,2026-06-14,8
ACCT000768,2026-06-15,4
ACCT000768,2026-06-16,8
ACCT000768,2026-06-17,4
ACCT000768,2026-06-18,12
ACCT000768,2026-06-19,9
ACCT000768,2026-06-20,6
ACCT000768,2026-06-21,7
ACCT000768,2026-06-22,12
ACCT000768,2026-06-23,7
ACCT000768,2026-06-24,13
ACCT000768,2026-06-25,5
ACCT000768,2026-06-26,4
ACCT000768,2026-06-27,13
ACCT000768,2026-06-28,12
ACCT000768,2026-06-29,8
ACCT000769,2026-05-31,16
ACCT000769,2026-06-01,14
ACCT000769,2026-06-02,19
ACCT000769,2026-06-03,13
ACCT000769,2026-06-04,9
ACCT000769,2026-06-05,17
ACCT000769,2026-06-06,6
ACCT000769,2026-06-07,9
ACCT000769,2026-06-08,11
ACCT000769,2026-06-09,16
ACCT000769,2026-06-10,12
ACCT000769,2026-06-11,12
ACCT000769,2026-06-12,11
ACCT000769,2026-06-13,11
ACCT000769,2026-06-14,14
ACCT000769,2026-06-15,13
ACCT000769,2026-06-16,13
ACCT000769,2026-06-17,12
ACCT000769,2026-06-18,9
ACCT000769,2026-06-19,15
ACCT000769,2026-06-20,16
ACCT000769,2026-06-21,13
ACCT000769,2026-06-22,15
ACCT000769,2026-06-23,12
ACCT000769,2026-06-24,12
ACCT000769,2026-06-25,10
ACCT000769,2026-06-26,9
ACCT000769,2026-06-27,11
ACCT000769,2026-06-28,14
ACCT000769,2026-06-29,11
ACCT000770,2026-05-31,2
ACCT000770,2026-06-01,0
ACCT000770,2026-06-02,1
ACCT000770,2026-06-03,3
ACCT000770,2026-06-04,2
ACCT000770,2026-06-05,1
ACCT000770,2026-06-06,1
ACCT000770,2026-06-07,3
ACCT000770,2026-06-08,0
ACCT000770,2026-06-09,2
ACCT000770,2026-06-10,1
ACCT000770,2026-06-11,0
ACCT000770,2026-06-12,5
ACCT000770,2026-06-13,3
ACCT000770,2026-06-14,1
ACCT000770,2026-06-15,2
ACCT000770,2026-06-16,5
ACCT000770,2026-06-17,3
ACCT000770,2026-06-18,0
ACCT000770,2026-06-19,1
ACCT000770,2026-06-20,2
ACCT000770,2026-06-21,0
ACCT000770,2026-06-22,1
ACCT000770,2026-06-23,1
ACCT000770,2026-06-24,0
ACCT000770,2026-06-25,0
ACCT000770,2026-06-26,0
ACCT000770,2026-06-27,0
ACCT000770,2026-06-28,1
ACCT000770,2026-06-29,1
ACCT000771,2026-05-31,0
ACCT000771,2026-06-01,0
ACCT000771,2026-06-02,0
ACCT000771,2026-06-03,1
ACCT000771,2026-06-04,0
ACCT000771,2026-06-05,0
ACCT000771,2026-06-06,0
ACCT000771,2026-06-07,2
ACCT000771,2026-06-08,0
ACCT000771,2026-06-09,0
ACCT000771,2026-06-10,1
ACCT000771,2026-06-11,0
ACCT000771,2026-06-12,2
ACCT000771,2026-06-13,0
ACCT000771,2026-06-14,0
ACCT000771,2026-06-15,0
ACCT000771,2026-06-16,1
ACCT000771,2026-06-17,1
ACCT000771,2026-06-18,0
ACCT000771,2026-06-19,0
ACCT000771,2026-06-20,0
ACCT000771,2026-06-21,1
ACCT000771,2026-06-22,0
ACCT000771,2026-06-23,1
ACCT000771,2026-06-24,1
ACCT000771,2026-06-25,0
ACCT000771,2026-06-26,1
ACCT000771,2026-06-27,1
ACCT000771,2026-06-28,0
ACCT000771,2026-06-29,0
ACCT000772,2026-05-31,16
ACCT000772,2026-06-01,20
ACCT000772,2026-06-02,13
ACCT000772,2026-06-03,22
ACCT000772,2026-06-04,13
ACCT000772,2026-06-05,22
ACCT000772,2026-06-06,13
ACCT000772,2026-06-07,25
ACCT000772,2026-06-08,13
ACCT000772,2026-06-09,13
ACCT000772,2026-06-10,16
ACCT000772,2026-06-11,18
ACCT000772,2026-06-12,15
ACCT000772,2026-06-13,15
ACCT000772,2026-06-14,9
ACCT000772,2026-06-15,17
ACCT000772,2026-06-16,16
ACCT000772,2026-06-17,10
ACCT000772,2026-06-18,10
ACCT000772,2026-06-19,22
ACCT000772,2026-06-20,16
ACCT000772,2026-06-21,16
ACCT000772,2026-06-22,12
ACCT000772,2026-06-23,21
ACCT000772,2026-06-24,15
ACCT000772,2026-06-25,13
ACCT000772,2026-06-26,15
ACCT000772,2026-06-27,22
ACCT000772,2026-06-28,18
ACCT000772,2026-06-29,20
ACCT000773,2026-05-31,16
ACCT000773,2026-06-01,15
ACCT000773,2026-06-02,19
ACCT000773,2026-06-03,23
ACCT000773,2026-06-04,29
ACCT000773,2026-06-05,16
ACCT000773,2026-06-06,26
ACCT000773,2026-06-07,23
ACCT000773,2026-06-08,21
ACCT000773,2026-06-09,26
ACCT000773,2026-06-10,19
ACCT000773,2026-06-11,23
ACCT000773,2026-06-12,13
ACCT000773,2026-06-13,26
ACCT000773,2026-06-14,13
ACCT000773,2026-06-15,17
ACCT000773,2026-06-16,22
ACCT000773,2026-06-17,14
ACCT000773,2026-06-18,25
ACCT000773,2026-06-19,25
ACCT000773,2026-06-20,25
ACCT000773,2026-06-21,15
ACCT000773,2026-06-22,13
ACCT000773,2026-06-23,14
ACCT000773,2026-06-24,9
ACCT000773,2026-06-25,10
ACCT000773,2026-06-26,20
ACCT000773,2026-06-27,18
ACCT000773,2026-06-28,23
ACCT000773,2026-06-29,17
ACCT000774,2026-05-31,6
ACCT000774,2026-06-01,9
ACCT000774,2026-06-02,11
ACCT000774,2026-06-03,8
ACCT000774,2026-06-04,13
ACCT000774,2026-06-05,14
ACCT000774,2026-06-06,21
ACCT000774,2026-06-07,15
ACCT000774,2026-06-08,14
ACCT000774,2026-06-09,11
ACCT000774,2026-06-10,14
ACCT000774,2026-06-11,6
ACCT000774,2026-06-12,16
ACCT000774,2026-06-13,16
ACCT000774,2026-06-14,15
ACCT000774,2026-06-15,20
ACCT000774,2026-06-16,21
ACCT000774,2026-06-17,17
ACCT000774,2026-06-18,14
ACCT000774,2026-06-19,11
ACCT000774,2026-06-20,14
ACCT000774,2026-06-21,19
ACCT000774,2026-06-22,11
ACCT000774,2026-06-23,28
ACCT000774,2026-06-24,15
ACCT000774,2026-06-25,24
ACCT000774,2026-06-26,18
ACCT000774,2026-06-27,8
ACCT000774,2026-06-28,16
ACCT000774,2026-06-29,13
ACCT000775,2026-05-31,22
ACCT000775,2026-06-01,21
ACCT000775,2026-06-02,18
ACCT000775,2026-06-03,24
ACCT000775,2026-06-04,19
ACCT000775,2026-06-05,21
ACCT000775,2026-06-06,14
ACCT000775,2026-06-07,23
ACCT000775,2026-06-08,22
ACCT000775,2026-06-09,18
ACCT000775,2026-06-10,13
ACCT000775,2026-06-11,17
ACCT000775,2026-06-12,18
ACCT000775,2026-06-13,21
ACCT000775,2026-06-14,20
ACCT000775,2026-06-15,14
ACCT000775,2026-06-16,21
ACCT000775,2026-06-17,15
ACCT000775,2026-06-18,22
ACCT000775,2026-06-19,22
ACCT000775,2026-06-20,21
ACCT000775,2026-06-21,29
ACCT000775,2026-06-22,13
ACCT000775,2026-06-23,15
ACCT000775,2026-06-24,18
ACCT000775,2026-06-25,19
ACCT000775,2026-06-26,23
ACCT000775,2026-06-27,19
ACCT000775,2026-06-28,21
ACCT000775,2026-06-29,21
ACCT000777,2026-05-31,22
ACCT000777,2026-06-01,29
ACCT000777,2026-06-02,18
ACCT000777,2026-06-03,30
ACCT000777,2026-06-04,30
ACCT000777,2026-06-05,19
ACCT000777,2026-06-06,20
ACCT000777,2026-06-07,25
ACCT000777,2026-06-08,23
ACCT000777,2026-06-09,26
ACCT000777,2026-06-10,21
ACCT000777,2026-06-11,27
ACCT000777,2026-06-12,29
ACCT000777,2026-06-13,35
ACCT000777,2026-06-14,19
ACCT000777,2026-06-15,21
ACCT000777,2026-06-16,27
ACCT000777,2026-06-17,32
ACCT000777,2026-06-18,28
ACCT000777,2026-06-19,25
ACCT000777,2026-06-20,31
ACCT000777,2026-06-21,22
ACCT000777,2026-06-22,24
ACCT000777,2026-06-23,27
ACCT000777,2026-06-24,21
ACCT000777,2026-06-25,28
ACCT000777,2026-06-26,23
ACCT000777,2026-06-27,27
ACCT000777,2026-06-28,26
ACCT000777,2026-06-29,18
ACCT000778,2026-05-31,9
ACCT000778,2026-06-01,6
ACCT000778,2026-06-02,11
ACCT000778,2026-06-03,15
ACCT000778,2026-06-04,20
ACCT000778,2026-06-05,13
ACCT000778,2026-06-06,13
ACCT000778,2026-06-07,13
ACCT000778,2026-06-08,10
ACCT000778,2026-06-09,9
ACCT000778,2026-06-10,14
ACCT000778,2026-06-11,6
ACCT000778,2026-06-12,7
ACCT000778,2026-06-13,5
ACCT000778,2026-06-14,7
ACCT000778,2026-06-15,9
ACCT000778,2026-06-16,11
ACCT000778,2026-06-17,9
ACCT000778,2026-06-18,13
ACCT000778,2026-06-19,9
ACCT000778,2026-06-20,16
ACCT000778,2026-06-21,16
ACCT000778,2026-06-22,17
ACCT000778,2026-06-23,11
ACCT000778,2026-06-24,10
ACCT000778,2026-06-25,10
ACCT000778,2026-06-26,16
ACCT000778,2026-06-27,10
ACCT000778,2026-06-28,13
ACCT000778,2026-06-29,9
ACCT000780,2026-05-31,8
