contact_id,customer_id,channel,reason,contact_ts,handoff_to_agent,handled_by,duration_min
CON001113,CUST000628,web,technical_support,2026-06-15 04:34,False,self-service,1
CON001114,CUST000629,web,technical_support,2026-05-12 19:28,True,agent,9
CON001115,CUST000629,ivr,technical_support,2026-04-03 11:30,False,self-service,8
CON001116,CUST000631,agent,billing_question,2026-05-09 11:05,False,agent,7
CON001117,CUST000632,chat,general_inquiry,2026-03-28 03:17,False,self-service,7
CON001118,CUST000633,ivr,billing_question,2026-04-24 16:56,False,self-service,8
CON001119,CUST000633,chat,plan_change,2026-06-14 12:20,False,self-service,8
CON001120,CUST000635,web,new_service,2026-04-27 18:19,False,self-service,3
CON001121,CUST000636,web,plan_change,2026-04-09 12:00,False,self-service,8
CON001122,CUST000637,ivr,billing_question,2026-06-03 21:21,False,self-service,7
CON001123,CUST000637,web,new_service,2026-03-06 13:00,False,self-service,7
CON001124,CUST000637,ivr,new_service,2026-03-20 01:07,False,self-service,6
CON001125,CUST000638,agent,technical_support,2026-05-02 20:35,False,agent,6
CON001126,CUST000640,web,billing_question,2026-04-02 20:56,False,self-service,13
CON001127,CUST000640,web,billing_question,2026-04-29 21:38,False,self-service,9
CON001128,CUST000640,web,plan_change,2026-04-24 07:50,True,agent,11
CON001129,CUST000640,chat,billing_question,2026-03-11 02:52,True,agent,1
CON001130,CUST000641,web,billing_question,2026-06-25 10:27,False,self-service,2
CON001131,CUST000641,chat,technical_support,2026-04-06 02:08,False,self-service,11
CON001132,CUST000642,web,technical_support,2026-03-09 09:09,False,self-service,8
CON001133,CUST000642,chat,plan_change,2026-03-12 18:50,True,agent,13
CON001134,CUST000642,agent,billing_question,2026-06-15 05:35,False,agent,8
CON001135,CUST000643,chat,cancel_request,2026-06-02 01:28,False,self-service,9
CON001136,CUST000644,ivr,technical_support,2026-05-24 12:09,False,self-service,10
CON001137,CUST000644,web,technical_support,2026-04-01 11:04,False,self-service,10
CON001138,CUST000644,web,plan_change,2026-06-09 23:56,True,agent,6
CON001139,CUST000644,agent,billing_question,2026-05-17 14:05,False,agent,4
CON001140,CUST000645,web,new_service,2026-03-16 01:35,True,agent,1
CON001141,CUST000645,agent,new_service,2026-03-10 17:54,False,agent,8
CON001142,CUST000645,agent,technical_support,2026-04-09 07:19,False,agent,9
CON001143,CUST000645,agent,technical_support,2026-05-31 03:47,False,agent,5
CON001144,CUST000645,chat,outage_report,2026-04-04 22:02,False,self-service,9
CON001145,CUST000646,web,technical_support,2026-04-23 15:19,False,self-service,6
CON001146,CUST000646,web,technical_support,2026-05-13 22:44,False,self-service,8
CON001147,CUST000647,ivr,cancel_request,2026-03-31 19:50,False,self-service,7
CON001148,CUST000647,agent,plan_change,2026-06-12 07:40,False,agent,4
CON001149,CUST000648,chat,cancel_request,2026-06-18 03:49,False,self-service,7
CON001150,CUST000648,agent,technical_support,2026-03-21 12:33,False,agent,6
CON001151,CUST000648,chat,billing_question,2026-03-20 17:31,False,self-service,5
CON001152,CUST000648,agent,outage_report,2026-05-06 13:29,False,agent,4
CON001153,CUST000649,ivr,billing_question,2026-04-11 12:54,False,self-service,8
CON001154,CUST000649,ivr,cancel_request,2026-05-08 00:50,False,self-service,12
CON001155,CUST000649,web,technical_support,2026-03-14 16:49,True,agent,6
CON001156,CUST000649,agent,billing_question,2026-05-21 14:50,False,agent,1
CON001157,CUST000650,agent,plan_change,2026-04-19 06:57,False,agent,1
CON001158,CUST000650,ivr,billing_question,2026-04-16 08:25,False,self-service,8
CON001159,CUST000650,ivr,billing_question,2026-04-30 16:49,False,self-service,7
CON001160,CUST000650,chat,billing_question,2026-06-14 00:34,False,self-service,5
CON001161,CUST000651,ivr,technical_support,2026-06-07 04:16,False,self-service,7
CON001162,CUST000651,ivr,new_service,2026-05-10 02:54,False,self-service,4
CON001163,CUST000651,ivr,general_inquiry,2026-04-20 11:37,False,self-service,1
CON001164,CUST000652,chat,technical_support,2026-04-19 21:26,True,agent,1
CON001165,CUST000652,web,technical_support,2026-06-21 21:06,False,self-service,9
CON001166,CUST000653,ivr,outage_report,2026-03-17 19:23,False,self-service,3
CON001167,CUST000653,web,outage_report,2026-03-31 06:19,False,self-service,9
CON001168,CUST000654,chat,new_service,2026-06-06 06:30,False,self-service,5
CON001169,CUST000654,chat,technical_support,2026-04-26 15:30,True,agent,6
CON001170,CUST000654,chat,outage_report,2026-04-05 21:54,False,self-service,12
CON001171,CUST000655,chat,billing_question,2026-04-15 22:05,True,agent,3
CON001172,CUST000655,agent,billing_question,2026-03-23 18:09,False,agent,4
CON001173,CUST000655,chat,billing_question,2026-03-05 09:35,False,self-service,8
CON001174,CUST000655,agent,technical_support,2026-05-30 23:20,False,agent,15
CON001175,CUST000656,chat,outage_report,2026-03-22 00:37,False,self-service,10
CON001176,CUST000656,chat,technical_support,2026-05-30 11:27,True,agent,13
CON001177,CUST000656,web,technical_support,2026-06-14 00:01,True,agent,10
CON001178,CUST000656,web,new_service,2026-06-25 20:12,True,agent,9
CON001179,CUST000656,web,general_inquiry,2026-05-16 12:30,False,self-service,9
CON001180,CUST000659,ivr,billing_question,2026-05-22 08:23,False,self-service,5
CON001181,CUST000659,web,billing_question,2026-06-04 02:01,False,self-service,4
CON001182,CUST000661,web,general_inquiry,2026-05-06 11:52,True,agent,9
CON001183,CUST000661,chat,general_inquiry,2026-04-17 11:00,True,agent,7
CON001184,CUST000661,agent,billing_question,2026-05-06 04:50,False,agent,3
CON001185,CUST000662,ivr,billing_question,2026-04-17 08:41,False,self-service,4
CON001186,CUST000662,agent,billing_question,2026-05-12 15:00,False,agent,10
CON001187,CUST000663,chat,new_service,2026-06-10 11:09,False,self-service,1
CON001188,CUST000663,chat,plan_change,2026-05-22 23:29,True,agent,10
CON001189,CUST000664,chat,technical_support,2026-06-21 06:08,False,self-service,1
CON001190,CUST000664,agent,technical_support,2026-06-04 04:18,False,agent,8
CON001191,CUST000665,web,cancel_request,2026-05-23 15:04,False,self-service,8
CON001192,CUST000665,ivr,billing_question,2026-05-24 03:40,False,self-service,3
CON001193,CUST000665,chat,general_inquiry,2026-06-09 11:20,True,agent,4
CON001194,CUST000666,web,plan_change,2026-03-11 06:26,False,self-service,4
CON001195,CUST000666,chat,technical_support,2026-05-25 09:41,False,self-service,8
CON001196,CUST000666,web,plan_change,2026-06-18 03:49,True,agent,8
CON001197,CUST000667,ivr,billing_question,2026-03-25 15:26,False,self-service,6
CON001198,CUST000667,ivr,technical_support,2026-04-22 11:48,False,self-service,4
CON001199,CUST000667,chat,cancel_request,2026-03-21 15:38,False,self-service,1
CON001200,CUST000668,chat,technical_support,2026-04-18 02:18,False,self-service,5
CON001201,CUST000668,web,general_inquiry,2026-03-07 08:15,False,self-service,16
CON001202,CUST000669,web,general_inquiry,2026-03-09 12:29,False,self-service,9
CON001203,CUST000669,web,plan_change,2026-05-08 03:30,False,self-service,7
CON001204,CUST000669,chat,billing_question,2026-03-07 23:54,False,self-service,1
CON001205,CUST000670,agent,billing_question,2026-06-24 14:11,False,agent,3
CON001206,CUST000670,chat,billing_question,2026-06-17 06:57,False,self-service,4
CON001207,CUST000673,chat,technical_support,2026-06-07 11:09,True,agent,6
CON001208,CUST000673,web,technical_support,2026-05-25 10:45,False,self-service,4
CON001209,CUST000673,agent,cancel_request,2026-04-23 12:09,False,agent,6
CON001210,CUST000674,agent,cancel_request,2026-04-06 16:26,False,agent,7
CON001211,CUST000674,agent,general_inquiry,2026-04-02 14:39,False,agent,8
CON001212,CUST000675,ivr,technical_support,2026-03-11 22:20,False,self-service,7
CON001213,CUST000675,chat,billing_question,2026-04-16 22:38,False,self-service,4
CON001214,CUST000675,chat,billing_question,2026-03-08 11:08,False,self-service,3
CON001215,CUST000676,web,billing_question,2026-04-06 04:10,False,self-service,6
CON001216,CUST000676,agent,billing_question,2026-03-05 01:15,False,agent,11
CON001217,CUST000676,web,plan_change,2026-06-13 14:22,False,self-service,6
CON001218,CUST000677,chat,technical_support,2026-04-21 10:49,True,agent,10
CON001219,CUST000678,chat,technical_support,2026-04-08 06:37,False,self-service,9
CON001220,CUST000679,web,billing_question,2026-03-12 22:29,True,agent,5
CON001221,CUST000680,web,billing_question,2026-06-16 19:01,False,self-service,2
CON001222,CUST000680,web,general_inquiry,2026-06-26 13:36,False,self-service,5
CON001223,CUST000681,agent,new_service,2026-03-02 14:29,False,agent,9
CON001224,CUST000681,chat,billing_question,2026-05-24 21:10,False,self-service,7
CON001225,CUST000682,ivr,plan_change,2026-03-12 20:37,False,self-service,1
CON001226,CUST000683,agent,general_inquiry,2026-04-08 08:15,False,agent,7
CON001227,CUST000683,agent,general_inquiry,2026-06-19 12:58,False,agent,13
CON001228,CUST000683,ivr,technical_support,2026-05-02 13:43,False,self-service,10
CON001229,CUST000684,agent,technical_support,2026-03-24 08:30,False,agent,12
CON001230,CUST000684,chat,new_service,2026-05-08 19:05,False,self-service,3
CON001231,CUST000685,ivr,technical_support,2026-03-11 01:17,False,self-service,1
CON001232,CUST000685,chat,new_service,2026-06-27 22:14,False,self-service,9
CON001233,CUST000686,ivr,outage_report,2026-06-01 08:36,False,self-service,12
CON001234,CUST000687,ivr,technical_support,2026-03-03 13:15,False,self-service,8
CON001235,CUST000688,ivr,outage_report,2026-04-19 11:17,False,self-service,1
CON001236,CUST000689,agent,new_service,2026-03-25 05:31,False,agent,2
CON001237,CUST000689,agent,billing_question,2026-03-13 00:29,False,agent,1
CON001238,CUST000690,agent,technical_support,2026-05-21 09:13,False,agent,18
CON001239,CUST000691,agent,outage_report,2026-03-14 11:12,False,agent,8
CON001240,CUST000691,chat,general_inquiry,2026-04-06 04:36,False,self-service,9
CON001241,CUST000691,agent,technical_support,2026-06-07 04:02,False,agent,9
CON001242,CUST000691,chat,billing_question,2026-06-24 07:41,False,self-service,7
CON001243,CUST000691,ivr,billing_question,2026-06-03 18:31,False,self-service,8
CON001244,CUST000694,chat,new_service,2026-06-13 01:02,False,self-service,2
CON001245,CUST000694,ivr,outage_report,2026-06-24 05:43,False,self-service,6
CON001246,CUST000694,web,technical_support,2026-06-01 12:04,False,self-service,8
CON001247,CUST000695,web,outage_report,2026-06-14 02:05,True,agent,8
CON001248,CUST000695,chat,billing_question,2026-06-11 04:59,False,self-service,7
CON001249,CUST000697,chat,plan_change,2026-06-21 19:14,False,self-service,6
CON001250,CUST000699,web,billing_question,2026-04-09 07:34,False,self-service,1
CON001251,CUST000699,web,cancel_request,2026-03-18 14:21,True,agent,12
CON001252,CUST000700,agent,plan_change,2026-04-09 07:44,False,agent,2
CON001253,CUST000701,chat,new_service,2026-06-10 08:44,False,self-service,6
CON001254,CUST000701,chat,technical_support,2026-03-16 16:25,False,self-service,1
CON001255,CUST000702,chat,plan_change,2026-06-01 02:34,False,self-service,8
CON001256,CUST000702,chat,billing_question,2026-06-09 10:22,False,self-service,3
CON001257,CUST000706,agent,billing_question,2026-06-17 20:27,False,agent,1
CON001258,CUST000706,agent,cancel_request,2026-06-20 09:19,False,agent,6
CON001259,CUST000706,chat,billing_question,2026-03-02 10:14,False,self-service,8
CON001260,CUST000707,chat,billing_question,2026-04-09 00:53,False,self-service,8
CON001261,CUST000707,chat,outage_report,2026-03-20 18:04,False,self-service,1
CON001262,CUST000708,chat,technical_support,2026-06-21 00:01,True,agent,7
CON001263,CUST000708,web,cancel_request,2026-03-20 17:55,False,self-service,1
CON001264,CUST000708,web,cancel_request,2026-03-08 04:11,False,self-service,4
CON001265,CUST000708,chat,billing_question,2026-04-24 18:14,True,agent,1
CON001266,CUST000708,web,billing_question,2026-03-28 15:01,False,self-service,13
CON001267,CUST000709,web,outage_report,2026-03-14 10:57,False,self-service,11
CON001268,CUST000709,chat,outage_report,2026-06-08 04:27,False,self-service,7
CON001269,CUST000710,chat,technical_support,2026-05-31 12:04,False,self-service,12
CON001270,CUST000710,web,billing_question,2026-05-22 19:45,False,self-service,12
CON001271,CUST000710,chat,technical_support,2026-05-02 15:54,False,self-service,3
CON001272,CUST000710,web,outage_report,2026-05-31 20:11,False,self-service,8
CON001273,CUST000711,web,billing_question,2026-04-22 11:45,False,self-service,8
CON001274,CUST000712,chat,plan_change,2026-06-19 20:58,False,self-service,7
CON001275,CUST000712,ivr,plan_change,2026-05-14 23:30,False,self-service,2
CON001276,CUST000714,web,outage_report,2026-06-17 07:12,False,self-service,7
CON001277,CUST000714,chat,new_service,2026-03-02 15:33,False,self-service,7
CON001278,CUST000715,ivr,new_service,2026-04-03 08:41,False,self-service,7
CON001279,CUST000717,web,billing_question,2026-04-30 14:46,False,self-service,9
CON001280,CUST000718,web,plan_change,2026-04-21 07:36,False,self-service,7
CON001281,CUST000719,ivr,billing_question,2026-04-24 02:39,False,self-service,6
CON001282,CUST000720,ivr,billing_question,2026-05-08 17:56,False,self-service,5
CON001283,CUST000720,agent,plan_change,2026-03-14 05:13,False,agent,9
CON001284,CUST000720,chat,new_service,2026-04-02 09:50,True,agent,1
CON001285,CUST000721,chat,technical_support,2026-05-05 23:50,False,self-service,11
CON001286,CUST000721,agent,technical_support,2026-05-12 04:16,False,agent,2
CON001287,CUST000721,chat,general_inquiry,2026-05-11 04:01,False,self-service,3
CON001288,CUST000721,chat,technical_support,2026-05-22 01:52,False,self-service,7
CON001289,CUST000722,ivr,plan_change,2026-04-24 10:52,False,self-service,6
CON001290,CUST000722,web,billing_question,2026-05-08 17:17,False,self-service,6
CON001291,CUST000722,chat,billing_question,2026-03-09 22:23,False,self-service,5
CON001292,CUST000723,agent,new_service,2026-06-29 17:37,False,agent,12
CON001293,CUST000724,web,outage_report,2026-03-07 00:11,False,self-service,2
CON001294,CUST000724,web,billing_question,2026-03-04 00:24,False,self-service,7
CON001295,CUST000725,web,billing_question,2026-03-07 05:25,True,agent,11
CON001296,CUST000725,agent,technical_support,2026-05-24 09:56,False,agent,4
CON001297,CUST000726,agent,billing_question,2026-04-29 00:38,False,agent,6
CON001298,CUST000726,ivr,technical_support,2026-03-14 07:30,False,self-service,9
CON001299,CUST000726,agent,technical_support,2026-05-30 11:54,False,agent,10
CON001300,CUST000727,chat,billing_question,2026-04-17 13:29,False,self-service,11
CON001301,CUST000727,chat,billing_question,2026-06-10 13:56,False,self-service,7
CON001302,CUST000729,agent,new_service,2026-03-29 15:54,False,agent,13
CON001303,CUST000730,ivr,billing_question,2026-06-09 20:43,False,self-service,4
CON001304,CUST000730,agent,technical_support,2026-06-28 18:28,False,agent,10
CON001305,CUST000730,ivr,general_inquiry,2026-06-22 22:08,False,self-service,1
CON001306,CUST000731,web,billing_question,2026-04-05 00:47,False,self-service,8
CON001307,CUST000731,chat,technical_support,2026-03-03 19:20,False,self-service,9
CON001308,CUST000733,web,billing_question,2026-04-04 20:47,False,self-service,5
CON001309,CUST000733,web,billing_question,2026-05-21 20:02,False,self-service,6
CON001310,CUST000733,ivr,technical_support,2026-06-15 07:36,False,self-service,3
CON001311,CUST000734,agent,new_service,2026-05-15 07:01,False,agent,9
CON001312,CUST000734,ivr,technical_support,2026-04-13 04:25,False,self-service,8
CON001313,CUST000736,web,cancel_request,2026-06-24 03:31,True,agent,5
CON001314,CUST000737,agent,billing_question,2026-04-20 09:07,False,agent,9
CON001315,CUST000738,web,technical_support,2026-04-05 17:21,False,self-service,11
CON001316,CUST000738,ivr,outage_report,2026-04-05 02:39,False,self-service,12
CON001317,CUST000738,chat,billing_question,2026-05-21 13:39,False,self-service,13
CON001318,CUST000738,agent,billing_question,2026-06-03 22:34,False,agent,5
CON001319,CUST000739,web,billing_question,2026-03-04 17:43,False,self-service,10
CON001320,CUST000741,agent,technical_support,2026-04-07 09:19,False,agent,16
CON001321,CUST000742,ivr,outage_report,2026-03-18 18:28,False,self-service,8
CON001322,CUST000742,chat,technical_support,2026-04-28 20:04,True,agent,9
CON001323,CUST000742,web,technical_support,2026-04-23 08:21,False,self-service,5
CON001324,CUST000743,web,new_service,2026-04-16 05:08,False,self-service,6
CON001325,CUST000743,web,billing_question,2026-03-30 06:16,False,self-service,6
CON001326,CUST000744,web,new_service,2026-03-29 08:34,False,self-service,7
CON001327,CUST000744,chat,plan_change,2026-05-11 22:50,True,agent,5
CON001328,CUST000744,ivr,new_service,2026-04-11 04:03,False,self-service,6
CON001329,CUST000744,web,outage_report,2026-05-22 05:59,False,self-service,4
CON001330,CUST000745,agent,billing_question,2026-05-06 00:06,False,agent,8
CON001331,CUST000745,web,outage_report,2026-03-30 02:15,True,agent,2
CON001332,CUST000745,web,technical_support,2026-04-14 09:12,False,self-service,9
CON001333,CUST000745,ivr,technical_support,2026-03-23 12:11,False,self-service,2
CON001334,CUST000746,chat,technical_support,2026-04-28 14:57,True,agent,8
CON001335,CUST000746,web,technical_support,2026-05-02 18:42,False,self-service,5
CON001336,CUST000746,chat,technical_support,2026-04-27 00:43,False,self-service,10
CON001337,CUST000746,ivr,new_service,2026-06-13 00:53,False,self-service,6
CON001338,CUST000747,ivr,technical_support,2026-06-13 10:11,False,self-service,7
CON001339,CUST000747,ivr,technical_support,2026-05-26 12:54,False,self-service,5
CON001340,CUST000749,web,plan_change,2026-06-02 22:25,True,agent,7
CON001341,CUST000749,agent,billing_question,2026-04-18 08:26,False,agent,8
CON001342,CUST000750,web,technical_support,2026-06-21 02:35,False,self-service,5
CON001343,CUST000750,agent,general_inquiry,2026-06-21 05:15,False,agent,7
CON001344,CUST000750,web,new_service,2026-04-13 06:41,False,self-service,10
CON001345,CUST000751,web,new_service,2026-03-04 18:12,False,self-service,11
CON001346,CUST000753,agent,technical_support,2026-04-17 07:40,False,agent,5
CON001347,CUST000753,web,technical_support,2026-03-06 01:13,False,self-service,2
CON001348,CUST000754,agent,technical_support,2026-04-16 22:36,False,agent,12
CON001349,CUST000756,agent,technical_support,2026-06-14 09:23,False,agent,5
CON001350,CUST000756,chat,technical_support,2026-06-13 14:49,False,self-service,9
CON001351,CUST000757,agent,outage_report,2026-06-08 01:04,False,agent,8
CON001352,CUST000757,agent,billing_question,2026-05-01 12:28,False,agent,5
CON001353,CUST000757,chat,new_service,2026-05-22 11:29,True,agent,2
CON001354,CUST000757,agent,technical_support,2026-03-29 10:14,False,agent,2
CON001355,CUST000759,chat,plan_change,2026-06-01 21:28,False,self-service,6
CON001356,CUST000760,web,billing_question,2026-03-28 22:39,False,self-service,13
CON001357,CUST000764,chat,outage_report,2026-03-24 09:41,True,agent,8
CON001358,CUST000765,web,outage_report,2026-04-11 07:44,False,self-service,5
CON001359,CUST000765,ivr,general_inquiry,2026-03-28 07:47,False,self-service,10
CON001360,CUST000765,agent,cancel_request,2026-04-15 02:08,False,agent,9
CON001361,CUST000766,web,technical_support,2026-03-23 21:47,False,self-service,5
CON001362,CUST000767,chat,technical_support,2026-06-17 14:06,False,self-service,3
CON001363,CUST000768,web,outage_report,2026-03-05 18:34,False,self-service,1
CON001364,CUST000769,chat,outage_report,2026-06-19 23:31,False,self-service,2
CON001365,CUST000769,chat,billing_question,2026-04-10 11:59,False,self-service,3
CON001366,CUST000769,chat,technical_support,2026-03-09 11:25,False,self-service,1
CON001367,CUST000770,ivr,technical_support,2026-05-10 07:05,False,self-service,8
CON001368,CUST000771,ivr,technical_support,2026-05-14 10:20,False,self-service,1
CON001369,CUST000771,ivr,billing_question,2026-03-14 14:19,False,self-service,9
CON001370,CUST000771,agent,general_inquiry,2026-05-25 14:05,False,agent,1
CON001371,CUST000771,chat,new_service,2026-06-09 00:09,False,self-service,5
CON001372,CUST000772,agent,outage_report,2026-06-21 12:35,False,agent,3
CON001373,CUST000772,web,billing_question,2026-06-04 15:02,False,self-service,12
CON001374,CUST000772,chat,billing_question,2026-04-18 03:47,False,self-service,4
CON001375,CUST000773,agent,technical_support,2026-03-19 07:25,False,agent,5
CON001376,CUST000773,agent,technical_support,2026-03-14 21:55,False,agent,8
CON001377,CUST000773,agent,billing_question,2026-06-10 06:42,False,agent,4
CON001378,CUST000774,agent,technical_support,2026-03-30 02:05,False,agent,7
CON001379,CUST000774,agent,general_inquiry,2026-06-02 10:37,False,agent,1
CON001380,CUST000774,chat,cancel_request,2026-03-19 13:58,True,agent,12
CON001381,CUST000775,chat,billing_question,2026-06-13 11:20,True,agent,4
CON001382,CUST000775,ivr,billing_question,2026-05-19 06:30,False,self-service,1
CON001383,CUST000775,chat,plan_change,2026-06-14 08:03,False,self-service,8
CON001384,CUST000775,web,billing_question,2026-06-23 03:09,False,self-service,6
CON001385,CUST000776,agent,billing_question,2026-06-08 11:29,False,agent,6
CON001386,CUST000776,agent,plan_change,2026-03-14 06:21,False,agent,1
CON001387,CUST000777,web,billing_question,2026-03-13 01:45,False,self-service,2
CON001388,CUST000778,ivr,technical_support,2026-05-20 16:35,False,self-service,5
CON001389,CUST000778,web,plan_change,2026-04-17 08:29,False,self-service,11
CON001390,CUST000778,ivr,cancel_request,2026-06-01 09:01,False,self-service,9
CON001391,CUST000779,agent,cancel_request,2026-03-18 19:58,False,agent,3
CON001392,CUST000780,chat,technical_support,2026-06-24 01:24,False,self-service,5
CON001393,CUST000781,agent,plan_change,2026-06-08 05:15,False,agent,6
CON001394,CUST000783,chat,cancel_request,2026-06-16 08:08,True,agent,9
CON001395,CUST000783,ivr,billing_question,2026-06-05 01:23,False,self-service,5
CON001396,CUST000784,agent,plan_change,2026-04-18 18:10,False,agent,5
CON001397,CUST000784,chat,outage_report,2026-04-09 18:34,True,agent,6
CON001398,CUST000785,chat,technical_support,2026-03-17 10:51,False,self-service,4
CON001399,CUST000786,chat,billing_question,2026-04-20 03:39,False,self-service,1
CON001400,CUST000786,chat,technical_support,2026-05-20 21:42,False,self-service,12
CON001401,CUST000786,web,new_service,2026-05-27 17:28,True,agent,7
CON001402,CUST000787,agent,new_service,2026-05-24 10:17,False,agent,3
CON001403,CUST000787,ivr,technical_support,2026-05-04 22:51,False,self-service,1
CON001404,CUST000788,agent,plan_change,2026-05-07 04:50,False,agent,4
CON001405,CUST000788,web,billing_question,2026-04-03 18:12,False,self-service,10
CON001406,CUST000789,web,technical_support,2026-03-14 08:09,False,self-service,12
CON001407,CUST000789,chat,outage_report,2026-06-08 14:58,False,self-service,3
CON001408,CUST000790,agent,technical_support,2026-04-15 14:19,False,agent,6
CON001409,CUST000790,agent,general_inquiry,2026-05-05 03:20,False,agent,12
CON001410,CUST000790,ivr,technical_support,2026-06-10 12:27,False,self-service,5
CON001411,CUST000790,agent,billing_question,2026-05-10 09:21,False,agent,10
CON001412,CUST000790,ivr,billing_question,2026-05-24 00:56,False,self-service,10
CON001413,CUST000791,ivr,new_service,2026-06-15 17:53,False,self-service,9
CON001414,CUST000792,web,billing_question,2026-06-12 13:37,True,agent,1
CON001415,CUST000793,agent,billing_question,2026-05-05 19:39,False,agent,13
CON001416,CUST000793,ivr,new_service,2026-06-02 06:57,False,self-service,8
CON001417,CUST000794,agent,outage_report,2026-03-15 17:06,False,agent,1
CON001418,CUST000795,agent,new_service,2026-06-12 17:58,False,agent,9
CON001419,CUST000796,web,billing_question,2026-04-13 10:50,False,self-service,11
CON001420,CUST000796,ivr,plan_change,2026-03-19 07:31,False,self-service,7
CON001421,CUST000797,web,technical_support,2026-04-20 10:51,False,self-service,13
CON001422,CUST000797,chat,outage_report,2026-03-19 11:27,True,agent,8
CON001423,CUST000797,chat,general_inquiry,2026-06-24 05:27,True,agent,3
CON001424,CUST000798,agent,new_service,2026-04-14 22:04,False,agent,12
CON001425,CUST000798,agent,new_service,2026-06-26 16:41,False,agent,8
CON001426,CUST000798,web,technical_support,2026-05-20 08:16,False,self-service,5
CON001427,CUST000799,web,technical_support,2026-06-23 19:43,False,self-service,9
CON001428,CUST000799,ivr,billing_question,2026-03-22 07:58,False,self-service,12
CON001429,CUST000800,ivr,technical_support,2026-06-13 09:42,False,self-service,3
CON001430,CUST000801,chat,technical_support,2026-05-17 20:22,False,self-service,5
CON001431,CUST000801,web,billing_question,2026-04-21 09:16,False,self-service,9
CON001432,CUST000802,chat,billing_question,2026-03-05 05:54,False,self-service,9
CON001433,CUST000802,chat,general_inquiry,2026-06-23 18:29,False,self-service,5
CON001434,CUST000803,chat,new_service,2026-06-21 00:35,False,self-service,14
CON001435,CUST000803,agent,general_inquiry,2026-05-20 19:46,False,agent,7
CON001436,CUST000803,chat,billing_question,2026-03-04 05:34,False,self-service,2
CON001437,CUST000804,agent,general_inquiry,2026-04-04 13:23,False,agent,8
CON001438,CUST000804,web,billing_question,2026-04-20 08:36,False,self-service,4
CON001439,CUST000805,chat,billing_question,2026-04-08 18:59,False,self-service,9
CON001440,CUST000806,web,new_service,2026-06-01 15:32,False,self-service,7
CON001441,CUST000806,chat,outage_report,2026-06-15 17:48,True,agent,9
CON001442,CUST000806,web,new_service,2026-04-12 07:47,False,self-service,12
CON001443,CUST000807,agent,technical_support,2026-03-04 18:24,False,agent,9
CON001444,CUST000807,web,technical_support,2026-06-13 14:06,False,self-service,18
CON001445,CUST000807,agent,billing_question,2026-04-17 06:03,False,agent,3
CON001446,CUST000808,web,technical_support,2026-06-27 09:48,True,agent,2
CON001447,CUST000808,agent,general_inquiry,2026-05-06 22:57,False,agent,5
CON001448,CUST000809,agent,outage_report,2026-06-11 20:10,False,agent,6
CON001449,CUST000809,web,general_inquiry,2026-04-30 10:06,True,agent,9
CON001450,CUST000809,web,billing_question,2026-04-22 00:14,False,self-service,13
CON001451,CUST000810,chat,billing_question,2026-03-28 21:46,True,agent,4
CON001452,CUST000810,web,new_service,2026-06-20 09:49,False,self-service,3
CON001453,CUST000811,agent,billing_question,2026-06-17 08:43,False,agent,7
CON001454,CUST000812,agent,billing_question,2026-06-04 17:01,False,agent,5
CON001455,CUST000812,web,general_inquiry,2026-04-16 05:54,True,agent,1
CON001456,CUST000813,chat,billing_question,2026-05-28 17:37,False,self-service,11
CON001457,CUST000813,agent,technical_support,2026-05-24 00:58,False,agent,7
CON001458,CUST000813,ivr,billing_question,2026-03-18 16:41,False,self-service,4
CON001459,CUST000814,ivr,technical_support,2026-06-17 14:07,False,self-service,5
CON001460,CUST000814,chat,cancel_request,2026-06-08 16:25,False,self-service,3
CON001461,CUST000815,ivr,technical_support,2026-03-24 05:16,False,self-service,2
CON001462,CUST000815,web,technical_support,2026-03-21 09:44,True,agent,3
CON001463,CUST000815,ivr,billing_question,2026-05-15 00:39,False,self-service,8
CON001464,CUST000815,ivr,billing_question,2026-05-25 00:24,False,self-service,5
CON001465,CUST000815,ivr,technical_support,2026-03-30 01:53,False,self-service,10
CON001466,CUST000815,ivr,billing_question,2026-04-24 04:15,False,self-service,5
CON001467,CUST000815,ivr,cancel_request,2026-03-29 13:39,False,self-service,7
CON001468,CUST000815,agent,plan_change,2026-04-18 06:25,False,agent,8
CON001469,CUST000815,chat,billing_question,2026-04-04 20:00,False,self-service,1
CON001470,CUST000815,ivr,cancel_request,2026-05-06 08:59,False,self-service,8
CON001471,CUST000815,web,technical_support,2026-05-13 17:50,False,self-service,1
CON001472,CUST000816,chat,billing_question,2026-05-11 17:49,False,self-service,8
CON001473,CUST000817,ivr,technical_support,2026-05-30 06:51,False,self-service,12
CON001474,CUST000818,agent,new_service,2026-04-07 20:40,False,agent,11
CON001475,CUST000818,agent,plan_change,2026-06-01 18:25,False,agent,9
CON001476,CUST000818,agent,technical_support,2026-06-16 06:53,False,agent,2
CON001477,CUST000818,chat,plan_change,2026-05-01 21:05,False,self-service,13
CON001478,CUST000819,web,technical_support,2026-05-31 06:43,True,agent,6
CON001479,CUST000819,ivr,technical_support,2026-05-22 22:29,False,self-service,10
CON001480,CUST000819,chat,cancel_request,2026-04-25 00:06,True,agent,2
CON001481,CUST000819,web,technical_support,2026-03-13 07:48,False,self-service,7
CON001482,CUST000819,web,new_service,2026-04-04 23:30,False,self-service,6
CON001483,CUST000820,agent,plan_change,2026-04-25 11:19,False,agent,5
